,Electricity,Income,Water,e_Cooking,e_Lighting,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
517,35.44427986573799,159260.40573997967,72.14504758103473,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_26_35,sex_male,,,3,3.0
518,37.26019288142379,165650.16892832777,69.5772663576279,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,14,14.0
519,43.43497201713683,203921.88975157353,94.18749314185679,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,26,26.0
520,34.793461986444925,115460.05921527516,55.78507154577314,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,,,7,7.0
521,38.2761260435917,146667.04771729663,68.9649895576045,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_36_45,sex_female,,,23,23.0
522,47.367215877015,231473.90636212638,105.51278290503376,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_female,,,55,55.0
523,42.29970100305194,177751.24582388005,81.21209555755178,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,29,29.0
524,43.316191300435875,185112.85850184344,84.44426598225343,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,95,95.0
526,35.28409028666628,174565.62893982913,80.5681742082017,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,34,34.0
528,34.166441213088305,135252.96817102903,63.84626831764322,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_36_45,sex_male,,,3,3.0
530,38.41015585400428,163432.7006967815,65.13226648776924,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,56,56.0
531,35.198999786916524,135512.8955337665,62.772849045197106,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,,,32,32.0
532,42.439359372814344,199223.76340636238,90.82771796894065,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,14,14.0
533,35.71009631870107,116339.07268789686,48.11043603711513,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_male,,,8,8.0
534,43.98571513757207,201492.53592868472,91.6957797621842,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,16,16.0
535,41.92756952893474,184480.72027300516,84.20399240291857,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,98,98.0
536,42.50336089889524,202104.02558582183,93.03974169449887,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,28,28.0
538,43.465424780506694,210372.04418695558,91.67091695502624,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,,,33,33.0
539,44.293141158024476,225388.35317797516,98.63320002306418,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,69,69.0
540,27.751147600660843,51341.302240034944,18.91028584722212,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_26_35,sex_male,,,1,1.0
543,39.675324929803985,165348.30382578346,69.00034482924576,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_26_35,sex_male,,,6,6.0
546,36.86683976950354,165456.76532862024,76.32715198141668,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,58,58.0
547,40.90029450999782,204418.35444240816,93.23530089271605,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_76_85,sex_male,,,5,5.0
549,32.56292580333977,104956.23249541613,51.23720416558326,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_36_45,sex_male,,,1,1.0
553,36.07651732813069,122310.94481385866,47.28396200123404,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,61,61.0
554,39.49008341698617,171534.1390747859,79.35043860534884,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,17,17.0
555,44.39823690919033,190129.08112993024,84.75447963343977,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,13,13.0
556,44.87572698242979,205089.70678799547,84.27808979351147,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,15,15.0
558,38.086125833131106,170917.6423678927,82.23319967635956,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_5,age_46_55,sex_male,,,1,1.0
560,46.98144822945359,235710.7778146512,104.23440172132663,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,11,11.0
561,40.72629766748995,168234.77629082615,68.35001590558691,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,32,32.0
565,39.173790835014486,159085.47091455472,66.32267905628476,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,19,19.0
567,45.67637048798432,240482.7384901809,106.03247628619864,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,19,19.0
571,44.84627130442648,217995.99686871454,98.51923589061538,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,63,63.0
572,46.19892462771491,228731.72319494266,102.64861164309096,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,84,84.0
573,39.87082006391083,161308.80340305096,74.49616998962546,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,,,4,4.0
575,43.34573632703028,191195.6374861929,85.20867651627589,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,20,20.0
577,43.10634285520298,231183.44207504997,102.51060924641554,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_female,,,15,15.0
578,49.56952027901407,231863.4713212352,100.23094416201896,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,17,17.0
579,42.77412631768233,195200.57459596996,88.3733731600054,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,28,28.0
582,38.26218969830708,170317.27479727828,79.49300569941838,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,,,6,6.0
586,39.13352135831844,198027.63263932077,91.14925363367983,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,18,18.0
587,32.56919718698861,69240.68122985495,27.327508369169887,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_male,,,4,4.0
588,44.61164334079545,226890.93393916453,102.83273048478495,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,85,85.0
589,42.38411289213052,175365.01577127705,78.20882108073592,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,41,41.0
590,37.60362176492298,137612.18930007165,62.602250471981925,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,,,33,33.0
591,36.09081820152419,122016.65474975947,47.88039015134308,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,34,34.0
592,46.97528742462398,253793.72846778965,113.9928671279095,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,12,12.0
593,41.06810164377016,175742.57367133323,70.55979679229095,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,32,32.0
594,52.9022883804854,272618.31229660986,118.54561641281681,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_8,age_36_45,sex_male,,,37,37.0
595,33.586887799645524,132175.23406274914,62.40053106476909,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_3,age_26_35,sex_male,,,1,1.0
598,44.1944445036983,175925.08168158558,78.6545163067129,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,83,83.0
601,37.49699227559222,179333.74903113302,81.21656577822557,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,21,21.0
605,45.99434777438892,212944.23547342038,98.16352327624384,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,30,30.0
606,47.01120302379138,209179.3159342295,95.8597039914207,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,36,36.0
607,47.498971624794216,210150.36190611485,90.8611214034461,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,50,50.0
609,41.23427953225557,209099.91565564094,95.11042172966053,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,12,12.0
611,39.9979296008407,158500.49687689845,65.76147640518872,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,17,17.0
612,34.855677182635304,132459.57936692823,62.00192606306143,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_female,,,11,11.0
615,44.416498482818,195141.68855374143,89.2703857515962,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,13,13.0
616,35.82324262374282,151861.53430320966,70.4225788175357,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_2,age_36_45,sex_male,,,6,6.0
618,45.48796813242893,223498.70884821969,99.01700919812512,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,77,77.0
619,37.37056016307485,143681.62675135102,67.88326593281695,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,,,34,34.0
620,40.72757577589661,171832.62719249507,79.25870077645207,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_19_25,sex_female,,,7,7.0
623,36.04844554121499,130059.70221726551,60.197477907040096,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_male,,,10,10.0
624,37.59892378869816,150847.55964879552,68.18694800286562,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,,,2,2.0
625,48.685323324582264,253628.81591186093,116.25010866736962,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_female,,,12,12.0
629,36.35017711984738,162126.88305121812,72.63838043135281,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,15,15.0
631,45.215600006610224,206706.20665351208,93.43300955499538,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,21,21.0
632,43.19912796215407,214496.76725761767,99.51101694481443,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,13,13.0
633,35.51255345958082,116867.87846677091,48.275062785660076,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_male,,,5,5.0
634,46.03519467550292,237905.90555660691,103.83468215077616,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,13,13.0
636,31.68402149260499,80241.79786786843,31.74911374996353,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_5,age_36_45,sex_male,,,1,1.0
637,42.36233662233249,215772.04289945148,101.37738876921699,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_36_45,sex_female,,,19,19.0
639,40.87546445838488,166859.27379909033,77.33152154279357,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_6,age_36_45,sex_male,,,3,3.0
640,39.41030027029503,178421.48009201698,81.84403000761971,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_6,age_46_55,sex_male,,,5,5.0
641,41.8266785796485,170796.44316279446,69.9002150891139,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,28,28.0
642,39.39065151392476,186422.52360505488,84.42178743391716,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,65,65.0
643,40.26066134844175,214973.86278032558,97.35772865245482,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,,,42,42.0
644,35.147769939019476,119921.00013211035,49.02296705008223,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_66_75,sex_female,,,4,4.0
649,37.291928030042456,169551.0160642087,77.41867433779147,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,20,20.0
650,36.73939505806051,125146.59434607971,60.69732275643716,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,,,6,6.0
651,47.377242412168904,259583.7749896137,114.48060754224207,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,11,11.0
653,37.47114508132213,151796.70701767385,62.42363976103846,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,15,15.0
654,41.57720297172991,191952.02320183802,85.74203080482278,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,20,20.0
655,34.305811893166535,138166.49154076382,56.81919196189026,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,31,31.0
656,46.98484877028271,248587.64583032782,111.59205282096839,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_10,age_56_65,sex_male,,,726,726.0
657,32.92831160391154,97614.87953310736,46.58281019412923,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_19_25,sex_female,,,3,3.0
658,33.1353325596102,110455.19785932168,54.40838064463736,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_female,,,41,41.0
660,42.016988734927146,183541.11774327914,84.44018554561171,Cooking_no,Lighting_no,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,,,3,3.0
663,28.16277414795964,49492.14001605893,17.588192388301408,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,19,19.0
664,43.64910898538503,204778.4019636246,88.52141319785014,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,,,42,42.0
667,40.43508753407096,184585.5633119245,74.91464566241666,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,9,9.0
672,31.623851882566942,85003.16856138867,34.175177402367126,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_male,,,11,11.0
679,33.482807073130374,113185.18841040244,54.645461696631365,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_female,,,38,38.0
680,37.66917961197354,143007.54684800233,65.59644212780474,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_female,,,34,34.0
681,48.19205470932774,234962.99954279966,104.40280253322905,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,14,14.0
682,38.60300405140508,153228.360562068,68.23226146330205,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,,,5,5.0
683,37.41719422589194,133315.95310779437,62.30092321765756,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,,,35,35.0
684,31.645137879870052,97134.0886668886,40.99827389076589,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_26_35,sex_female,,,7,7.0
685,44.76752128260222,226740.8117086381,105.20622439012257,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,,,30,30.0
687,45.820051206835,211113.97672066969,94.29166410784191,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,88,88.0
688,34.612982702187814,120245.69740575865,48.7223363393358,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,55,55.0
689,48.496566739348935,250211.73250682172,110.96353445771241,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,17,17.0
690,46.55777369275116,243445.63483524375,108.10387837569988,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_66_75,sex_male,,,14,14.0
691,42.875521937486965,204082.3602749949,86.0862411284339,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_female,,,21,21.0
693,49.59932976041256,251838.59475079807,111.64068916644904,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_26_35,sex_male,,,2,2.0
695,32.402901576903034,97418.66087781708,47.85381757450326,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_46_55,sex_male,,,2,2.0
696,31.371961252013612,90303.77640999232,36.09714598296225,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_female,,,41,41.0
697,41.87639981227758,173682.34612878444,79.54261720389452,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,63,63.0
698,44.38107399978569,211950.15970763192,95.18280268950733,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_male,,,53,53.0
701,43.31186704547635,200911.37591499934,91.36353556880177,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,17,17.0
702,39.82164347256026,166001.31724709904,75.07923698037553,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,66,66.0
703,40.368083097421525,154168.602312682,70.6579051026834,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,,,27,27.0
705,41.01108836064483,150372.4931084656,61.57027256160957,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,18,18.0
708,39.606987632276635,174019.8424209175,77.79312419522044,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,55,55.0
709,43.96896034315972,200332.49800396347,95.94124868852333,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_female,,,31,31.0
710,39.45083400238017,170186.98911584742,76.46111954013296,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,59,59.0
711,42.31637595657532,196280.8050450063,88.26650316721815,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,19,19.0
713,39.940032731623404,161945.0125770699,72.95350147614127,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_26_35,sex_female,,,25,25.0
