,Electricity,Income,Water,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
434,87.77148028492174,206216.96597748747,149.34323840287325,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_26_35,sex_male,434.0,81.0,1,4.661954490365293
435,84.960459624289,204398.906333712,148.43229377625187,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,435.0,81.0,1,85.21978784929684
436,92.87381967635893,228881.91834863852,166.48379214683308,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,436.0,81.0,1,89.66028868342639
438,77.65572534916777,152279.8667444827,97.73153656650032,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,438.0,51.0,1,102.43035318590071
439,78.80304581297666,146296.93367870027,98.10874847576936,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,439.0,51.0,1,105.38182723629791
440,89.49729267871639,211262.25636545714,155.59625066916348,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,440.0,81.0,1,36.69217719463523
441,88.30291759288549,238688.46276277426,172.70304254457767,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,441.0,51.0,1,91.6406659335244
442,89.61629094426421,196711.90769352246,143.90875893514254,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,442.0,81.0,1,34.854216581636294
443,77.83168000504638,148789.0314729648,98.51229395344977,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_male,443.0,51.0,1,20.14522166232161
444,93.13780189782742,245788.0909324018,174.78928595417142,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_66_75,sex_male,444.0,51.0,1,14.069746245620863
445,82.22290820733673,166911.7441340044,123.28570084755164,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_66_75,sex_male,445.0,31.0,1,27.810148288305612
446,60.26373782570055,96664.38253035606,72.41793258701408,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_male,446.0,31.0,1,66.49036882006656
448,87.42189647841086,186351.2566601143,132.56354068655418,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,448.0,81.0,1,76.80326704687752
449,67.66777453037565,110342.63400659263,74.16604714252587,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_36_45,sex_male,449.0,31.0,1,136.2596826692437
450,82.5969934788103,189763.72887367287,138.92992900046258,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_26_35,sex_male,450.0,81.0,1,6.252902498600742
451,97.27920857041252,264767.6527674979,189.2827011959986,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,451.0,81.0,1,33.554214432547454
452,86.30557621631769,201170.6675992246,142.36293471197106,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,452.0,81.0,1,18.772307801344773
454,86.4861668150793,202562.76116123737,150.78339296152322,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_male,454.0,51.0,1,28.834593831734388
455,84.10908107157456,190747.92265030308,139.11245356486518,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,455.0,81.0,1,0.53359938994201
456,81.43082932212207,164587.87169483188,121.65961485661795,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,456.0,51.0,1,39.408988743621734
457,90.93818289107844,211584.33002572024,155.00993097884532,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,457.0,81.0,1,46.03109763166238
458,76.39468538265908,124046.72281764346,80.48639405733856,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,458.0,51.0,1,41.408988743621734
459,78.08613728545299,168297.49677636538,123.41063005440256,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_female,459.0,31.0,1,21.512457255049345
460,88.71830377595104,223639.99379314148,173.28890511483863,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_36_45,sex_female,460.0,51.0,1,82.69406120842478
461,71.32666207998469,143066.6966125445,105.1482866279183,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,461.0,31.0,1,64.01192483491208
462,82.67052652141396,208461.38244414923,161.0630752883785,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_26_35,sex_male,462.0,51.0,1,44.58400935333436
463,70.93929863244261,133362.32720196608,87.10137261412851,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,463.0,51.0,1,57.06121004460361
464,71.68488513029357,144787.92720448482,107.64966432602358,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,464.0,31.0,1,69.01192483491208
465,88.46543137514152,234662.31400848817,169.77107182349982,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,465.0,51.0,1,96.59213998392158
466,68.54823312073209,129861.26781915419,98.9343712942775,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_56_65,sex_female,466.0,1.0,1,14.549838679722278
467,78.45979055628928,184929.51902855292,133.4976148977573,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_26_35,sex_male,467.0,51.0,1,40.99306134509892
468,61.95299042965075,111088.4258976523,84.41518301930962,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_36_45,sex_male,468.0,1.0,1,129.36992345127928
469,80.12559475055636,168783.1735380087,121.78845207280685,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_3,age_56_65,sex_male,469.0,1.0,1,7.654873892148488
470,81.26016975622794,177080.7236194493,129.1230144331645,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_male,470.0,21.0,1,96.68659239777004
471,99.88236033696332,259100.3362731261,179.27182788174943,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,471.0,81.0,1,42.3095590787908
473,87.2561113421676,196678.58514467636,140.32601703415034,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,473.0,81.0,1,35.854216581636294
474,70.99066077970058,113983.3828958348,84.19629724129653,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_26_35,sex_male,474.0,31.0,1,9.58984430442812
475,89.38281423457958,189729.67642996483,134.93797367295306,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,475.0,81.0,1,3.53359938994201
476,70.32790080458388,93890.70901424429,71.88434791315998,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_male,476.0,31.0,1,69.49036882006656
477,65.39525204439471,110341.65880828539,73.18144658317794,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_56_65,sex_male,477.0,31.0,1,14.095936452630056
478,90.43536631849396,242203.02633805192,173.27211788604225,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_66_75,sex_male,478.0,51.0,1,9.442660106597714
479,87.30712587735174,187030.13528964468,133.53013268104522,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,479.0,81.0,1,2.53359938994201
480,81.3091524846371,166007.24232423285,117.44652475816414,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,480.0,51.0,1,60.43412390558048
481,56.472358233292944,53209.16990342638,31.52910858037349,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_male,481.0,31.0,1,68.49036882006656
482,93.901459546188,230316.63959922647,178.6070838798478,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_56_65,sex_female,482.0,81.0,1,9.525604333953208
483,59.671756282328246,70106.0261706291,44.86982286615904,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_female,483.0,31.0,1,112.64894662475979
484,96.1661566479253,228766.6116031064,174.08415499481774,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_66_75,sex_male,484.0,81.0,1,16.823295367209482
486,94.58952570091273,193864.7103127514,143.21043809095616,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,486.0,81.0,1,97.22855602798148
487,83.28606629235065,199371.9200142436,144.72140551330153,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,487.0,81.0,1,85.21978784929684
488,92.40105039213294,219094.0737278429,159.85666099225702,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,488.0,81.0,1,23.065187648815154
489,89.48486638786196,251906.69289772946,179.86621017715296,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_male,489.0,51.0,1,31.192884429683254
490,89.52515297453863,247438.24700697738,179.02354326803433,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,490.0,81.0,1,30.18120397836754
491,72.81024097296331,155205.8341514831,102.7555545533444,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,491.0,51.0,1,25.772307801344773
492,63.62334379775843,103303.01875639288,77.6083527977424,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_46_55,sex_male,492.0,1.0,1,112.791363261859
493,91.33887349155876,237271.55420289302,167.49855427666128,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_66_75,sex_male,493.0,51.0,1,8.442660106597714
494,90.40901225520984,205244.98272881354,151.6165948610975,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,494.0,81.0,1,38.90274253123913
495,89.09094106614192,199105.64521860352,146.24672626593946,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,495.0,81.0,1,81.43035318590071
496,82.71647075556862,171358.58829391495,111.04431254185094,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,496.0,51.0,1,7.0807557214021735
498,83.0055703556258,160160.3186895927,122.66508952123436,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,498.0,31.0,1,120.17927081828998
499,65.0942038745888,102988.41032430583,80.75414237876299,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_36_45,sex_male,499.0,1.0,1,119.74283731225617
501,88.62278318024413,190062.39730105668,138.405603256955,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,501.0,81.0,1,97.38182723629791
502,79.45238253420854,165080.22548491677,111.52791385653325,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,502.0,51.0,1,54.98257168205957
503,87.4607317069425,210590.74244029762,153.76894588121593,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,503.0,81.0,1,48.03109763166238
504,92.31318425492974,258610.3603086777,184.83716184188518,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_6,age_36_45,sex_male,504.0,51.0,1,15.486065733042732
505,79.51495213139357,157308.09451813434,118.12952022833073,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_female,505.0,31.0,1,119.1219766900025
506,67.91796116114666,115985.83955844474,79.15309820620844,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_female,506.0,31.0,1,122.1705026396053
507,79.53746938901764,159808.13529023214,115.73927872310327,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_19_25,sex_female,507.0,51.0,1,4.182676945905363
508,82.57120130614338,178844.23971812148,130.0514198534054,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_46_55,sex_male,508.0,21.0,1,105.95315249463148
509,87.40946092892416,226443.68396049898,156.97356354308616,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,509.0,51.0,1,52.271522792227316
510,69.77732945076143,130938.43269081075,96.15700261265431,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_male,510.0,31.0,1,12.718199404851386
511,82.58125510627364,205386.87316637195,134.6753193989225,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_26_35,sex_female,511.0,81.0,1,3.729850600889832
512,92.72777885385395,247207.49614318516,173.57673229271637,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,512.0,81.0,1,49.26103312918798
513,84.91500868812702,180807.2573932102,134.65943508366396,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,513.0,61.0,1,45.98181242197082
514,72.34742420754824,145790.52940019628,111.92917687236302,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_female,514.0,31.0,1,55.87677720954463
515,87.26550450179171,205440.44555577557,148.5218418572861,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_19_25,sex_male,515.0,81.0,1,1.4536695823790244
516,74.35790235698708,153367.90137718114,101.12103017823078,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,516.0,51.0,1,47.854216581636294
518,78.22244833493646,156627.93831471872,118.59117640864544,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_56_65,sex_male,518.0,31.0,1,17.095936452630056
519,63.12271198365872,86481.41415387749,65.32801679021776,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_26_35,sex_male,519.0,31.0,1,3.1446164664135736
521,63.64463337622807,123400.07992049473,80.09553225612906,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_36_45,sex_male,521.0,21.0,1,30.34084004411703
522,76.88843081154644,147803.7745507724,109.88112050832683,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,522.0,31.0,1,39.38052384950797
523,93.65331037201496,230109.8705683841,164.9866484617699,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,523.0,81.0,1,97.66028868342639
524,71.64907390671968,161082.99084855677,117.39151020224352,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_3,age_46_55,sex_female,524.0,1.0,1,110.10235394010056
525,95.82613991096704,232969.65866566988,163.13334961892892,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,525.0,81.0,1,88.66028868342639
528,63.49023457558537,108418.1668542524,71.01916553167683,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,528.0,31.0,1,120.33254202660638
529,91.16299013641294,247742.0739409889,175.92192210873597,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_female,529.0,51.0,1,83.43010059692055
530,81.62028875711016,196711.8501182626,125.99984093519087,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,530.0,51.0,1,36.064529329259976
531,77.0075961292848,175126.87163629592,123.71539674460811,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_5,age_36_45,sex_male,531.0,1.0,1,42.86513777286329
532,75.76243628510781,149460.0300420957,114.81435574266636,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,532.0,31.0,1,130.33254202660638
533,69.98563739767916,117294.14052229596,88.1571212988615,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,533.0,31.0,1,130.438072150784
534,82.85512956431012,193484.0019623869,138.66689097294562,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,534.0,51.0,1,89.36220448639601
537,89.10329899926914,232746.3972399465,166.1904619071943,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_76_85,sex_male,537.0,81.0,1,7.877334853182736
538,83.26157522849262,186717.770837708,135.50751360864965,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,538.0,81.0,1,41.85064470799976
539,75.97318925865747,157752.3703916953,113.02375513697555,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,539.0,31.0,1,56.80493137194471
540,104.14122653679628,263858.751228091,188.45865694290111,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,540.0,81.0,1,27.554214432547454
541,69.36934938369785,106154.52329656327,72.06786119143963,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,541.0,31.0,1,39.38052384950797
