,Electricity,Income,Water,e_Cooking,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
465,30.486855419131714,227843.2457144333,131.53079141212942,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,29,29.0
466,27.87095990617314,205520.95390669024,125.50178469201205,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,12,12.0
467,30.489999164332957,245051.30408230182,146.1610093813638,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,12,12.0
468,21.97825314154189,144821.63707772124,88.66300006519599,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,,,34,34.0
469,25.30696517626506,140585.1994719895,74.47400311801212,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,42,42.0
473,25.95903318213619,198312.08642737684,117.86779921011669,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,145,145.0
474,26.189352728743913,202845.42392267886,119.34948377703235,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,157,157.0
475,26.379214747779784,175203.77533919347,104.5410399432564,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,25,25.0
477,28.047586045571016,203085.7119828252,128.32524466236862,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,,,56,56.0
478,26.58298775248649,182408.20910624086,108.3029015949474,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,125,125.0
479,29.31594240007938,229980.77183763465,135.87635853075747,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,68,68.0
480,26.135230419350414,189985.99828675008,114.87966334241244,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,45,45.0
481,23.027859867250854,136401.6912735842,82.5379222122433,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_1,age_46_55,sex_male,,,6,6.0
482,24.194941886602827,146675.37959406828,89.72275881355574,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_1,age_46_55,sex_female,,,13,13.0
483,29.206603840189302,242412.86373195914,136.3812957357799,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,10,10.0
485,29.783103995951024,234957.91097657772,138.47677889794582,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,151,151.0
487,26.638616843077415,174694.89172166202,102.22286331303854,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,4,4.0
488,26.071593055932276,191837.90375729185,112.54460741992762,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,143,143.0
489,23.778301843618287,172798.9708502974,103.36239135818764,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,6,6.0
490,26.483202397144183,180625.81590701093,108.63732215756218,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,43,43.0
491,27.34652496112154,201051.05464312198,127.70115874552955,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_1,age_36_45,sex_female,,,4,4.0
492,27.309713878321986,218531.9185945012,129.14087564030896,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,59,59.0
494,27.342262942213303,213203.51294198981,126.42210732741661,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,14,14.0
495,20.45048129456729,101385.82089507916,66.09773176601666,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,,,16,16.0
499,28.520494626127586,210753.1187731636,124.24521178636263,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,14,14.0
500,26.42156583624105,176028.81293709905,106.76766976412077,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,45,45.0
501,28.190856689849156,222889.76327338608,129.57687439708047,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,59,59.0
502,26.89796548012957,193836.46121403246,117.92570908091989,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,163,163.0
503,29.006209640124624,242229.8615509084,137.4094555631171,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,15,15.0
504,28.81905770530173,209370.579285792,122.99916180128275,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,14,14.0
505,29.99464935948322,250171.9307033661,148.39502714347887,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,,,37,37.0
506,30.47811425315041,252795.5333218368,150.3287723179493,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,20,20.0
507,26.70655952371098,199052.20021569915,120.17826661791445,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,150,150.0
508,27.582542784147044,204081.67966925766,122.6746566397828,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,22,22.0
511,25.663339717571773,172572.51067155032,101.45428208856644,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_female,,,1,1.0
512,29.501301053403196,213883.70531005136,128.00562780959737,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,,,1,1.0
513,29.00674725914658,195135.50819087878,117.72692034618132,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,10,10.0
514,25.041918136635275,196075.26521848585,118.65641729304714,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,1,1.0
515,24.58886559844283,195598.76702097448,117.52700421492312,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,112,112.0
517,30.541522759375084,238108.8483068573,146.405173639011,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_66_75,sex_male,,,12,12.0
522,29.996612038351415,235903.57672048121,141.32236539829665,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,70,70.0
523,25.25938588536838,197357.98577072492,118.12585628592225,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,157,157.0
524,25.73740746776103,182320.35342196285,109.54036351572637,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,97,97.0
525,28.357852661614743,226147.5910092185,132.4630088380794,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,145,145.0
527,27.80555581334808,233479.4466166275,137.50812012574806,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,73,73.0
528,24.79147401035643,184577.1531930053,109.01919619856277,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,8,8.0
529,29.22904831524255,230354.7587309981,138.69845762124817,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,90,90.0
530,26.444736175672276,206858.0816851316,114.08070051441089,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,28,28.0
532,26.642977036549873,178463.96106489212,107.38239537843114,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,1,1.0
535,27.835646433673304,213065.2693397232,128.26647725528898,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,11,11.0
538,26.45515407843709,185649.8835563511,108.431586192251,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,48,48.0
539,27.64883489875787,227536.56806238496,134.20683886041627,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,73,73.0
540,27.413114751878766,230795.6701469484,137.35101819342634,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,64,64.0
543,28.832491106391984,226005.70552798515,130.0009682301496,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,153,153.0
545,28.249623221824166,222325.3592627706,132.53036673395795,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_female,,,15,15.0
546,29.135912569530205,203929.82056269114,122.87660459836961,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,,,8,8.0
547,29.117340095896168,202944.37824227847,121.32947651732334,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,21,21.0
548,27.52835610199392,203617.22779922196,120.69163411816061,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,19,19.0
551,31.510970656608023,271216.51750818314,160.352195440775,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,16,16.0
552,25.465950702814915,177580.17955133933,99.02227317905707,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,13,13.0
553,30.110942855323728,249898.7366268907,145.67467794522508,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,18,18.0
555,26.753542885065393,178188.66294942028,105.69751178259764,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,44,44.0
556,27.240519929586448,197625.68648764712,120.414787322075,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,122,122.0
560,28.415627526168933,215857.36476054307,129.46082431218608,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,20,20.0
562,29.72083728494036,262684.88267843786,148.63105701742364,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,14,14.0
563,24.30307508910139,154794.0734800834,92.52750672011899,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_36_45,sex_male,,,15,15.0
564,19.963333605118343,106388.68823356382,64.81331327351526,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,25,25.0
565,22.163404535473767,107763.3538627591,67.55051321654636,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_male,,,9,9.0
566,28.334903808910227,214370.23732343488,136.6731028723997,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_male,,,69,69.0
570,28.914189982997158,238067.3222133289,136.22074081775622,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,6,6.0
576,29.39583126907047,242963.64918001267,139.7810525767902,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,161,161.0
577,24.67849467319678,181619.45965018185,104.93050250657744,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,99,99.0
578,26.41719139067426,176129.31018300576,100.32260711040671,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_19_25,sex_female,,,2,2.0
579,28.097081507700082,217413.95569973128,120.6843566630614,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,31,31.0
580,28.887325982766356,215349.19795685422,129.3106543703086,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,16,16.0
581,27.447848196668865,216048.62773250745,128.95937692252548,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,27,27.0
583,27.47746891677108,210077.40173379533,128.62179600863442,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,20,20.0
585,30.085850891529333,229200.84238781672,146.4017541783362,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,161,161.0
586,26.759238556281716,175053.09323649065,106.49886953101513,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,3,3.0
587,30.02487309002406,226195.52779349266,135.41095557158866,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,14,14.0
589,29.956559579639276,238409.83162584176,140.59757100995975,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,16,16.0
591,28.12085731070981,206643.5699400143,123.01592777048813,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,,,4,4.0
592,28.175332519940284,205833.51347314887,123.00175756672112,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,,,4,4.0
598,26.949902515240886,182731.0402800487,109.97932054336948,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,61,61.0
599,26.85583988958588,180244.2139695084,108.70469905621856,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,46,46.0
602,29.411066727568496,220364.74473004387,129.11484781584693,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,43,43.0
603,26.28660517516598,184913.27236589935,109.24353429250642,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,57,57.0
609,27.26661290738734,224903.94388195808,142.66780949853975,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,166,166.0
611,26.214605124083363,186642.12361806454,110.90178760422579,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,61,61.0
614,30.825016613317914,259696.5811706825,154.8952491868045,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,33,33.0
615,24.422624030239874,188363.475825291,111.6483799211905,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,55,55.0
618,26.915678666961604,203788.02449597712,119.85251982307398,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,1,1.0
620,21.046249274039226,117342.46629508905,73.35496051365321,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,76,76.0
623,33.00396511146711,268894.3191322589,158.31413024806665,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,18,18.0
624,25.39900628553869,202587.82772176212,120.54623149520587,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,11,11.0
628,26.99760650813983,184275.2528114042,110.66698089540769,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,41,41.0
634,28.266901606182827,213385.66903335872,127.35243447874628,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,16,16.0
635,25.709655316456924,179222.12893510738,106.00032223303847,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,5,5.0
642,26.330503860971646,224249.82866741405,133.9994529787944,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,11,11.0
643,26.325211866276433,211390.8157570074,129.108836013347,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,16,16.0
644,26.598061912592293,211924.45513477945,129.44048659559095,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,23,23.0
645,28.792532421388188,235346.7030308368,134.68577968602037,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,166,166.0
649,27.72854121703527,216435.6295749153,128.8665995321276,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_female,,,5,5.0
651,30.456627753972057,248716.7689646206,146.7333604851843,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,185,185.0
652,30.30844459095772,242164.7095749908,143.12779184418582,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,177,177.0
653,26.605597316931245,201337.48462263637,120.95118935210567,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,135,135.0
654,27.38458943391182,206640.51135977585,127.81528196102487,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,164,164.0
655,29.056114901938415,202971.89646709865,122.22181476481082,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,20,20.0
656,27.009654415347406,198701.5127523736,119.45197706401844,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,172,172.0
661,27.939347173314857,230198.16252264372,135.7186105876525,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,67,67.0
662,30.95256815067397,260478.88773374414,151.98218958472702,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,9,9.0
663,25.790593280099223,178385.11618997031,97.11441102956566,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_female,,,22,22.0
665,28.752136103900597,209246.2023681066,127.51439092836172,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,5,5.0
666,28.988709559566814,212441.47624891138,129.63668681551175,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,19,19.0
667,30.700496443944587,252647.87092182113,147.9766247880377,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,,,11,11.0
669,26.430280344032653,204230.96772491015,125.42575966244681,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,11,11.0
670,28.819335778752347,221899.4324595152,127.06535521837851,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,82,82.0
671,26.538287802200436,191123.01443927357,112.57184192718358,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,141,141.0
672,25.32115596013992,179841.2744908577,107.31027376348965,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,31,31.0
675,23.720305068929406,141359.56928775713,76.91752608304249,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,94,94.0
676,28.631315329926053,199698.0883678612,117.60733232820675,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,159,159.0
677,30.215014317557532,246174.8596027002,145.30333174354345,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,16,16.0
678,28.832943752568923,237167.67096104714,140.859969925312,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,8,8.0
680,28.456761042892182,227743.9341969177,132.73182701107967,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,65,65.0
681,27.290251512777147,214859.13668542024,131.16569336259374,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,23,23.0
685,21.113860045020758,104091.09882772424,64.573201533724,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,35,35.0
687,30.79572691435186,226201.11076121093,129.93940519358586,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,155,155.0
689,27.10031875845337,218715.36813415625,135.14167982212322,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,151,151.0
690,29.267724689682282,252729.37159923004,144.52413000687844,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,,,1,1.0
691,25.09439519852151,194741.63709670765,106.90071668326216,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,144,144.0
692,24.876829920126376,191477.44327865855,115.35090188895686,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,127,127.0
693,19.28693841449006,112708.84499454859,71.5760720632242,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,56,56.0
694,27.546226738745176,222664.23511330763,145.53029664278588,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,164,164.0
696,27.49201933597027,207776.6235020816,124.57591557431202,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,7,7.0
697,26.520738151626716,186496.73680557942,112.71323905233979,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,138,138.0
699,27.24516038461624,185144.49087387568,109.11359459064903,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,56,56.0
700,29.13975814259895,221919.7942197482,128.28152106793172,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,88,88.0
701,24.792442847863846,176173.19815466926,106.63195238330275,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,31,31.0
703,28.65020558811497,218320.68192618765,129.29568950265474,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,50,50.0
707,33.08276344275079,245838.66515699762,145.4294079673775,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,26,26.0
710,29.327406483331828,222865.6054901811,131.82676051660619,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,84,84.0
711,25.60842089169008,180138.18493869124,112.06199087443184,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,49,49.0
713,27.118824629140228,204670.67425317699,120.28883274592017,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,12,12.0
717,28.117335472618123,207178.5686366965,123.54960758276128,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,16,16.0
718,25.040267352885046,173450.55391401832,108.43916991294887,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_female,,,22,22.0
719,25.019077792306128,161961.2418127731,92.79492393666447,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,19,19.0
720,27.740228193761872,194622.36533949946,120.76946856279363,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,149,149.0
721,28.65361401253375,222255.71155859652,136.05737628095278,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_female,,,12,12.0
723,29.530020127154003,220243.71868955606,128.27159383343215,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,13,13.0
726,27.096372028574194,200944.08776488472,123.53300776648757,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,14,14.0
729,30.942441799402857,238896.00536124446,142.97635065698492,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,19,19.0
