,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_AC,e_Cooking,e_Refrigeration,e_Urban,Income,Electricity,Water,w,wf
692,983,sex_female,Size_7,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,261821.71007961436,107.25805646568422,185.23584362586493,68.37412095639944,0.0
693,985,sex_female,Size_7,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,243062.6701443796,96.60720890585152,169.61763705265565,68.37412095639944,0.0
694,988,sex_male,Size_6,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,203463.9887623845,91.73992433545014,148.31244382995445,68.37412095639944,0.0
695,989,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,213427.7570024498,93.8649331519645,153.292480263208,68.37412095639944,107.88261420946911
696,990,sex_male,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,178086.63422518998,85.24903443966943,132.86804238351854,68.37412095639944,0.0
697,991,sex_female,Size_3,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,221572.2003177909,97.47843074543103,155.60771173660294,68.37412095639944,136.22935565532364
698,992,sex_female,Size_6,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,220772.5022261254,98.13745476707606,159.56324269462712,68.37412095639944,37.82117456181144
699,993,sex_female,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,243271.9364752364,101.43011858179142,173.01469636147706,68.37412095639944,17.333120830255652
700,994,sex_male,Size_7,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,223247.32992941744,97.42254820352052,160.15297139107236,68.37412095639944,91.93985200190342
701,995,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,234878.5668895225,95.24211556951079,165.12983415873333,68.37412095639944,37.87242160967701
702,996,sex_male,Size_6,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,209980.87168040205,92.13059341522026,148.8328199223293,68.37412095639944,16.097601910518105
703,997,sex_male,Size_5,age_19_25,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,224699.65623421123,95.676246558136,158.11174730433007,68.37412095639944,0.0
704,998,sex_male,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,209025.34700232252,92.720535364127,154.44466083263083,68.37412095639944,0.0
705,999,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,240882.14248438957,100.70539202767146,172.23873418310419,68.37412095639944,0.0
706,1000,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,234904.13652789604,102.40340583329215,172.7897474861918,68.37412095639944,37.87242160967701
707,1001,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,194637.62575542647,93.44791987156506,140.43268799620535,68.37412095639944,53.21853408121762
708,1002,sex_female,Size_4,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,236544.73126809872,98.79577534018354,173.70159899074378,68.37412095639944,0.0
709,1003,sex_female,Size_3,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,237786.43301252756,95.73454505903638,171.0559326365268,68.37412095639944,0.0
710,1004,sex_female,Size_3,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Rural,238515.6793034767,94.59370960414881,169.9534481401579,68.37412095639944,111.25901140027982
