,Electricity,Income,Water,e_Cooking,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
466,20.103643211010137,205520.95390669024,60.65283819461982,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,13,13.0
467,21.99278628246968,245051.30408230182,70.63708356120624,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,22,22.0
468,15.853166200456442,144821.63707772124,42.84929182482118,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,,,51,51.0
469,18.254204389437092,140585.1994719895,35.991995427853894,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,57,57.0
473,18.724548524819554,198312.08642737684,56.96346527175854,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,200,200.0
474,18.890680656798892,202845.42392267886,57.679537752425986,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,199,199.0
475,19.027630309873942,175203.77533919347,50.522873407227266,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,37,37.0
477,20.23104567221516,203085.7119828252,62.01736748120551,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,,,77,77.0
478,19.17461411654763,182408.20910624086,52.34091596837885,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,175,175.0
479,21.145925665631026,229980.77183763465,65.6666899890287,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,79,79.0
480,18.851641613957682,189985.99828675008,55.51935097703216,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,64,64.0
481,16.610259576377665,136401.6912735842,39.889147816859236,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_1,age_46_55,sex_male,,,17,17.0
482,17.45208922968073,146675.37959406828,43.361454867341536,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_1,age_46_55,sex_female,,,27,27.0
483,21.06705850767753,242412.86373195914,65.91071739206386,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,11,11.0
485,21.482894685604023,234957.91097657772,66.92342809961517,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,192,192.0
487,19.21474001795748,174694.89172166202,49.40253880478156,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,3,3.0
488,18.80573925345935,191837.90375729185,54.39085890507141,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,192,192.0
489,17.151561985560733,172798.9708502974,49.95325296641896,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,19,19.0
490,19.102637794661376,180625.81590701093,52.502535632378084,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,64,64.0
491,19.72536226703849,201051.05464312198,61.715757570027975,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_1,age_36_45,sex_female,,,19,19.0
492,19.698810010592908,218531.9185945012,62.411547801851455,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,66,66.0
494,19.722288023891565,213203.51294198981,61.09761417951138,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,16,16.0
495,14.751166835425586,101385.82089507916,31.94388860424514,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,,,17,17.0
499,20.57216005819039,210753.1187731636,60.045558279731495,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,19,19.0
500,19.058178635977157,176028.81293709905,51.59896502278178,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,40,40.0
501,20.334388432022337,222889.76327338608,62.62225844722127,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,84,84.0
502,19.4018111659951,193836.46121403246,56.99145210901601,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,201,201.0
503,20.922511871565305,242229.8615509084,66.40760922351252,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,26,26.0
504,20.787517033332406,209370.579285792,59.443363910042436,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,19,19.0
505,21.635484783889538,250171.9307033661,71.71674564076945,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,,,37,37.0
506,21.984213559649476,252795.5333218368,72.65129118101504,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,29,29.0
507,19.26374785316858,199052.20021569915,58.08007414057265,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,223,223.0
508,19.895604631188036,204081.67966925766,59.28653618761541,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,22,22.0
511,18.511261435625542,172572.51067155032,49.03109681483912,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_female,,,6,6.0
512,21.279626989340017,213883.70531005136,61.862902193696,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,,,3,3.0
513,20.92289966233524,195135.50819087878,56.895380957577004,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,9,9.0
514,18.063022918228725,196075.26521848585,57.344590728250765,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,1,1.0
515,17.736230923466962,195598.76702097448,56.798764954932466,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,141,141.0
517,22.02995084282793,238108.8483068573,70.7550839167257,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_66_75,sex_male,,,16,16.0
520,21.798146975738746,213663.33222738234,58.69681037624238,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,,,1,1.0
522,21.636900486679707,235903.57672048121,68.29865075479991,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,82,82.0
523,18.219884900921457,197357.98577072492,57.0881797855977,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,201,201.0
524,18.564687353794838,182320.35342196285,52.93895987538146,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,112,112.0
525,20.454844542804082,226147.5910092185,64.01707721961893,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,182,182.0
527,20.056466488316644,233479.4466166275,66.45529209724604,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,85,85.0
528,17.882374695994805,184577.1531930053,52.68708874033885,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,8,8.0
529,21.08324796509298,230354.7587309981,67.03056158595277,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,124,124.0
530,19.07489166769804,206858.0816851316,55.13322608447214,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,33,33.0
532,19.217885075544174,178463.96106489212,51.89605126191658,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,4,4.0
535,20.078171198059437,213065.2693397232,61.98896621152265,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,19,19.0
538,19.082406220512,185649.8835563511,52.4031070047657,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,66,66.0
539,19.943421894186002,227536.56806238496,64.85984005716168,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,114,114.0
540,19.773394247256817,230795.6701469484,66.37936745518175,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,80,80.0
543,20.79720669969258,226005.70552798515,62.82721564922126,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,194,194.0
545,20.376777405905955,222325.3592627706,64.04963012370614,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_female,,,21,21.0
546,21.016068082939825,203929.82056269114,59.384134137206004,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,,,7,7.0
547,21.00267154458085,202944.37824227847,58.636433939983036,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,19,19.0
548,19.856519155536603,203617.22779922196,58.32817575923265,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,22,22.0
551,22.729224735913988,271216.51750818314,77.49543791818611,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,29,29.0
552,18.36888247416158,177580.17955133933,47.855749043982,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,13,13.0
553,21.719368616954824,249898.7366268907,70.40204800392338,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,15,15.0
555,19.297637490866833,178188.66294942028,51.08177621104264,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,59,59.0
556,19.648899621341045,197625.68648764712,58.19438049911834,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,147,147.0
560,20.496518215597263,215857.36476054307,62.566173451785986,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,15,15.0
562,21.437980992416,262684.88267843786,71.83081478957557,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,15,15.0
563,17.530086949515763,154794.0734800834,44.7169409376867,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_36_45,sex_male,,,9,9.0
564,14.399781616806678,106388.68823356382,31.3231513996624,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,39,39.0
565,15.986718025587635,107763.3538627591,32.64599270951634,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_male,,,17,17.0
566,20.438291272000825,214370.23732343488,66.05174272556705,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_male,,,87,87.0
570,20.85613703691598,238067.3222133289,65.83312398183357,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,11,11.0
576,21.20355042359182,242963.64918001267,67.55376097176183,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,210,210.0
577,17.800881403617353,181619.45965018185,50.71109391655264,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,110,110.0
578,19.055023298191273,176129.31018300576,48.484177904421486,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_19_25,sex_female,,,4,4.0
579,20.26674731702957,217413.95569973128,58.32465869126676,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,42,42.0
580,20.836759725274092,215349.19795685422,62.49359892060508,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,21,21.0
581,19.798447879564435,216048.62773250745,62.32383261605335,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,33,33.0
583,19.819813644884064,210077.40173379533,62.16068560903611,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,33,33.0
584,18.785004465813742,196116.09209034024,55.73810817074086,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,1,1.0
585,21.70126949552936,229200.84238781672,70.75343135062451,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,203,203.0
586,19.301745843875338,175053.09323649065,51.46905852714714,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,5,5.0
587,21.657285507558342,226195.52779349266,65.44176880207478,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,18,18.0
589,21.608010188592274,238409.83162584176,67.94837018414471,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,23,23.0
591,20.283897076577574,206643.5699400143,59.45146661248516,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,,,4,4.0
592,20.323190670120866,205833.51347314887,59.44461839850658,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,,,4,4.0
598,19.439273945419657,182731.0402800487,53.151100201810806,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,76,76.0
599,19.37142549412752,180244.2139695084,52.535097720178584,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,72,72.0
602,21.214539934639575,220364.74473004387,62.398969005226945,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,59,59.0
603,18.960829962414806,184913.27236589935,52.795507454433206,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,74,74.0
609,19.667720785656442,224903.94388195808,68.94888057832166,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,218,218.0
611,18.908895499338826,186642.12361806454,53.59691255037053,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,67,67.0
614,22.234438212885053,259696.5811706825,74.85819033648,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,48,48.0
615,17.616318972632044,188363.475825291,53.95772768227749,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,67,67.0
618,19.41458789092313,203788.02449597712,57.922646358263734,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,1,1.0
620,15.18090111570043,117342.46629508905,35.45118152483545,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,103,103.0
623,23.8061387689271,268894.3191322589,76.51047632049423,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,31,31.0
624,18.320594697765614,202587.82772176212,58.25790519069221,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,11,11.0
626,17.763849111362966,196303.9312455059,55.82590113350888,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,1,1.0
628,19.473683382920527,184275.2528114042,53.483434536078505,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,66,66.0
634,20.3892405028204,213385.66903335872,61.54722517361904,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,24,24.0
635,18.544669408591886,179222.12893510738,51.22811925548061,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,6,6.0
638,20.908346160153513,222124.49911079934,62.67241792412031,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_female,,,1,1.0
642,18.99249458824184,224249.82866741405,64.7596140535815,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,12,12.0
643,18.988677411740383,211390.8157570074,62.39606360523459,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,26,26.0
644,19.185487281214108,211924.45513477945,62.556344585711145,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,22,22.0
645,20.768384041657058,235346.7030308368,65.09130386041716,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,203,203.0
649,20.000914976222163,216435.6295749153,62.27899491066351,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_female,,,8,8.0
651,21.968715101225754,248716.7689646206,70.91369093356933,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,223,223.0
652,21.861828885280985,242164.7095749908,69.1711820766734,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,204,204.0
653,19.19092265483566,201337.48462263637,58.4536143069447,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,210,210.0
654,19.752818608067543,206640.51135977585,61.77091134286613,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,209,209.0
655,20.958509109594928,202971.89646709865,59.06768555503017,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,29,29.0
656,19.48237367664403,198701.5127523736,57.729070982306794,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,212,212.0
661,20.15297173157137,230198.16252264372,65.59045314114515,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,70,70.0
662,22.326442600486146,260478.88773374414,73.45035910021764,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,15,15.0
663,18.60305089056338,178385.11618997031,46.93371232127946,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_female,,,17,17.0
665,20.739245714288955,209246.2023681066,61.62549591978578,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,10,10.0
666,20.909888862638354,212441.47624891138,62.651164752785334,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,18,18.0
667,22.144620385796102,252647.87092182113,71.51453903130091,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,,,15,15.0
669,19.06446451044978,204230.96772491015,60.6160966149819,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,16,16.0
670,20.787717610903343,221899.4324595152,61.40848474079692,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,111,111.0
671,19.142371529456057,191123.01443927357,54.404020870584176,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,185,185.0
672,18.264440364691083,179841.2744908577,51.86119613493878,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,42,42.0
675,17.109728246440888,141359.56928775713,37.17290774226067,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,132,132.0
676,20.652096303553222,199698.0883678612,56.83758614037957,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,214,214.0
677,21.794436556926755,246174.8596027002,70.22258281830825,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,25,25.0
678,20.797533198574314,237167.67096104714,68.07518303381342,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,9,9.0
680,20.526188293233716,227743.9341969177,64.14699238529384,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,70,70.0
681,19.684771582986798,214859.13668542024,63.39010712660307,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,36,36.0
685,15.229669540670713,104091.09882772424,31.20710955581191,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,47,47.0
687,22.21331121690953,226201.11076121093,62.797463300243635,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,193,193.0
689,19.54777090773686,218715.36813415625,65.31163249762187,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,230,230.0
690,21.111145677803606,252729.37159923004,69.84600811882576,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,,,1,1.0
691,18.10087522516305,194741.63709670765,51.66326429373461,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,210,210.0
692,17.943942893205914,191477.44327865855,55.74709240226183,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,175,175.0
693,13.91189000389447,112708.84499454859,34.59147555639104,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,84,84.0
694,19.86940945089816,222664.23511330763,70.3322710218935,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,215,215.0
696,19.830309029224452,207776.6235020816,60.20538169092893,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,4,4.0
697,19.129712765107797,186496.73680557942,54.47235565143474,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,180,180.0
699,19.652246834805155,185144.49087387568,52.73270984776049,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,67,67.0
700,21.018841938923842,221919.7942197482,61.9962366255354,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,114,114.0
701,17.883073529606712,176173.19815466926,51.533375163966994,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,31,31.0
703,20.66572206355835,218320.68192618765,62.48636665933772,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,59,59.0
707,23.86297690952516,245838.66515699762,70.28351327298793,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,32,32.0
710,21.154194840436077,222865.6054901811,63.70958942899814,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,110,110.0
711,18.471647856301047,180138.18493869124,54.15761869007498,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,61,61.0
713,19.561119404625742,204670.67425317699,58.13350883465445,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,18,18.0
717,20.281356734347497,207178.5686366965,59.70938481963236,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,18,18.0
718,18.061832188966264,173450.55391401832,52.40677208558928,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_female,,,36,36.0
719,18.0465479157618,161961.2418127731,44.84617904537889,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,22,22.0
720,20.009344926647913,194622.36533949946,58.365791797824286,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,213,213.0
721,20.668180599204675,222255.71155859652,65.7541727315243,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_female,,,17,17.0
