,Electricity,Income,Water,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
488,92.40105039213294,219094.0737278429,159.85666099225702,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,488.0,81.0,1,21.065187648815154
489,89.48486638786196,251906.69289772946,179.86621017715296,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_male,489.0,51.0,1,41.192884429683254
490,89.52515297453863,247438.24700697738,179.02354326803433,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,490.0,81.0,1,45.18120397836754
491,72.81024097296331,155205.8341514831,102.7555545533444,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,491.0,51.0,1,26.772307801344773
492,63.62334379775843,103303.01875639288,77.6083527977424,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_46_55,sex_male,492.0,1.0,1,112.791363261859
493,91.33887349155876,237271.55420289302,167.49855427666128,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_66_75,sex_male,493.0,51.0,1,9.442660106597714
494,90.40901225520984,205244.98272881354,151.6165948610975,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,494.0,81.0,1,45.90274253123913
495,89.09094106614192,199105.64521860352,146.24672626593946,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,495.0,81.0,1,97.43035318590071
496,82.71647075556862,171358.58829391495,111.04431254185094,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,496.0,51.0,1,10.080755721402173
498,83.0055703556258,160160.3186895927,122.66508952123436,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,498.0,31.0,1,119.17927081828998
499,65.0942038745888,102988.41032430583,80.75414237876299,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_36_45,sex_male,499.0,1.0,1,118.74283731225617
501,88.62278318024413,190062.39730105668,138.405603256955,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,501.0,81.0,1,101.38182723629791
502,79.45238253420854,165080.22548491677,111.52791385653325,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,502.0,51.0,1,54.98257168205957
503,87.4607317069425,210590.74244029762,153.76894588121593,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,503.0,81.0,1,43.03109763166238
504,92.31318425492974,258610.3603086777,184.83716184188518,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_6,age_36_45,sex_male,504.0,51.0,1,15.486065733042732
505,79.51495213139357,157308.09451813434,118.12952022833073,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_female,505.0,31.0,1,124.1219766900025
506,67.91796116114666,115985.83955844474,79.15309820620844,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_female,506.0,31.0,1,120.1705026396053
507,79.53746938901764,159808.13529023214,115.73927872310327,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_19_25,sex_female,507.0,51.0,1,6.182676945905363
508,82.57120130614338,178844.23971812148,130.0514198534054,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_46_55,sex_male,508.0,21.0,1,102.95315249463148
509,87.40946092892416,226443.68396049898,156.97356354308616,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,509.0,51.0,1,46.271522792227316
510,69.77732945076143,130938.43269081075,96.15700261265431,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_male,510.0,31.0,1,12.718199404851386
511,82.58125510627364,205386.87316637195,134.6753193989225,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_26_35,sex_female,511.0,81.0,1,4.729850600889832
512,92.72777885385395,247207.49614318516,173.57673229271637,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,512.0,81.0,1,47.26103312918798
513,84.91500868812702,180807.2573932102,134.65943508366396,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,513.0,61.0,1,45.98181242197082
514,72.34742420754824,145790.52940019628,111.92917687236302,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_female,514.0,31.0,1,53.87677720954463
515,87.26550450179171,205440.44555577557,148.5218418572861,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_19_25,sex_male,515.0,81.0,1,1.4536695823790244
516,74.35790235698708,153367.90137718114,101.12103017823078,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,516.0,51.0,1,60.854216581636294
518,78.22244833493646,156627.93831471872,118.59117640864544,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_56_65,sex_male,518.0,31.0,1,19.095936452630056
519,63.12271198365872,86481.41415387749,65.32801679021776,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_26_35,sex_male,519.0,31.0,1,3.1446164664135736
521,63.64463337622807,123400.07992049473,80.09553225612906,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_36_45,sex_male,521.0,21.0,1,29.34084004411703
522,76.88843081154644,147803.7745507724,109.88112050832683,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,522.0,31.0,1,35.38052384950797
523,93.65331037201496,230109.8705683841,164.9866484617699,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,523.0,81.0,1,105.66028868342639
524,71.64907390671968,161082.99084855677,117.39151020224352,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_3,age_46_55,sex_female,524.0,1.0,1,110.10235394010056
525,95.82613991096704,232969.65866566988,163.13334961892892,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,525.0,81.0,1,104.66028868342639
528,63.49023457558537,108418.1668542524,71.01916553167683,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,528.0,31.0,1,127.33254202660638
529,91.16299013641294,247742.0739409889,175.92192210873597,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_female,529.0,51.0,1,86.43010059692055
530,81.62028875711016,196711.8501182626,125.99984093519087,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,530.0,51.0,1,37.064529329259976
531,77.0075961292848,175126.87163629592,123.71539674460811,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_5,age_36_45,sex_male,531.0,1.0,1,43.86513777286329
532,75.76243628510781,149460.0300420957,114.81435574266636,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,532.0,31.0,1,121.33254202660638
533,69.98563739767916,117294.14052229596,88.1571212988615,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,533.0,31.0,1,136.438072150784
534,82.85512956431012,193484.0019623869,138.66689097294562,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,534.0,51.0,1,88.36220448639601
537,89.10329899926914,232746.3972399465,166.1904619071943,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_76_85,sex_male,537.0,81.0,1,6.877334853182736
538,83.26157522849262,186717.770837708,135.50751360864965,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,538.0,81.0,1,56.85064470799976
539,75.97318925865747,157752.3703916953,113.02375513697555,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,539.0,31.0,1,56.80493137194471
540,104.14122653679628,263858.751228091,188.45865694290111,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,540.0,81.0,1,34.554214432547454
541,69.36934938369785,106154.52329656327,72.06786119143963,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,541.0,31.0,1,37.38052384950797
542,85.69689017197562,187486.92707987575,128.25526164287746,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,542.0,81.0,1,27.113713598417988
543,92.89685731377045,227395.65961345128,163.5865896920561,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,543.0,81.0,1,24.324278935021866
544,90.94962277957106,230849.90148682467,165.08888104004845,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,544.0,81.0,1,25.113713598417988
546,97.0089329196256,262954.322952568,186.4007378872626,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,546.0,81.0,1,22.60274038215028
547,64.64256651303572,121356.14910984405,76.88595542658538,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_36_45,sex_male,547.0,21.0,1,32.34084004411703
548,71.50990433578367,135341.03537232493,104.12915326264529,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,548.0,31.0,1,59.958987445725214
549,79.05938266563903,140160.60604882438,90.44561442559471,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,549.0,51.0,1,59.85064470799976
550,79.35620814525336,161574.92843665148,101.89652114556816,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_19_25,sex_male,550.0,51.0,1,27.109305584838353
551,75.63387066727921,130313.3041033606,98.79239172486099,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_female,551.0,31.0,1,9.50763406824753
553,58.40848141885168,51103.064891745096,31.969344029425926,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_female,553.0,31.0,1,59.25466832150397
555,79.0184013332662,170869.39197831007,109.19645413955885,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_female,555.0,51.0,1,49.4768848541463
556,83.29728766981174,216397.81143000507,152.54597284681574,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_male,556.0,51.0,1,92.96505384489843
557,76.04000048560553,110373.31737067572,71.62502605639328,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_56_65,sex_male,557.0,31.0,1,20.894139294710875
558,97.22365539993318,243018.48041223874,173.9487979357771,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,558.0,81.0,1,25.050769248473173
559,84.45327185410332,201091.63947030128,145.52900748873253,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,559.0,81.0,1,91.43035318590071
560,91.33281920447784,234197.2873145554,169.73520831000909,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,560.0,51.0,1,93.6406659335244
561,79.02353838755808,158485.4411987976,103.90566680184769,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,561.0,51.0,1,22.772307801344773
562,68.19334035636568,135262.95928643993,99.29458770884716,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_66_75,sex_male,562.0,31.0,1,41.91567841248328
563,80.24666942999066,156609.43205208506,114.5248299394279,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_female,563.0,31.0,1,102.54341650058213
564,85.53630027676667,176050.03319272678,125.38287305732077,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_26_35,sex_male,564.0,51.0,1,4.124547398177472
566,79.66522148917922,146596.59817662672,94.90601303106224,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,566.0,51.0,1,3.53359938994201
567,80.23608181582284,168048.11185851163,125.83720158579723,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,567.0,51.0,1,45.408988743621734
569,88.97593355971362,190489.99964337284,121.74261830228744,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_26_35,sex_male,569.0,81.0,1,3.8120608370704234
570,64.63426020151424,84136.59010421894,53.34511505168531,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_66_75,sex_male,570.0,31.0,1,33.28859227346013
571,86.3761651991847,194973.03121678665,151.06300861360805,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_26_35,sex_male,571.0,81.0,1,48.02507191381592
572,81.90698248805299,173849.24546957464,123.68574918855184,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_26_35,sex_male,572.0,21.0,1,42.36597520607575
574,85.05740025098274,210853.0060643865,151.18728326252418,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_1,age_36_45,sex_female,574.0,51.0,1,30.408736154641574
575,82.88121167582163,177948.93940886538,129.85770284675286,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,575.0,51.0,1,46.2469493566207
577,89.24588650557243,199552.0059320127,131.14318966110395,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,577.0,81.0,1,50.132678028764715
578,77.97995230271285,181591.37012606653,134.55711858136374,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_46_55,sex_female,578.0,51.0,1,21.17880065711598
579,83.94824268642715,193582.07388278254,142.10465933977298,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_76_85,sex_male,579.0,61.0,1,7.82804964349118
580,102.85547095608729,256922.4972917126,184.00449791761864,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_26_35,sex_female,580.0,81.0,1,4.729850600889832
582,96.37808711196793,250064.48343380183,178.67967553114727,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,582.0,81.0,1,30.13789494512558
583,68.48240122745318,93844.22914864842,60.56520577938781,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_female,583.0,31.0,1,53.17427335928505
584,95.35469948023363,243861.12622327372,177.4523390063712,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_26_35,sex_male,584.0,81.0,1,3.9404159374937073
585,80.95610976703789,202129.01114871068,155.3861943442034,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_1,age_46_55,sex_male,585.0,51.0,1,25.98031400195533
587,88.40427938746154,218201.22971323255,166.3435086398432,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_26_35,sex_male,587.0,81.0,1,3.124547398177472
588,63.76876463677443,89951.68392016734,67.4263318929022,Cooking_no,Lighting_yes,Refrigeration_yes,TV_no,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_male,588.0,31.0,1,35.9999992307672
589,75.09804445964436,170183.47889042052,123.59812550489431,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_3,age_56_65,sex_female,589.0,1.0,1,4.444308555544626
591,81.50292839444674,170400.5201915607,126.60543956210194,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_female,591.0,51.0,1,40.19842340701789
592,81.4048243132047,179569.15801184258,131.7316572659756,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,592.0,51.0,1,43.2469493566207
595,82.98535118315442,188682.405232852,134.48942576108885,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,595.0,81.0,1,87.43035318590071
596,93.19505319638093,223905.01011702302,162.73603200538338,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,596.0,81.0,1,96.82263720779929
597,83.99647030453053,152217.5168763268,114.05821495720093,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_female,597.0,31.0,1,113.54341650058213
598,64.41289395384351,102864.07190003764,81.25400407491647,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_26_35,sex_female,598.0,1.0,1,53.211654783957975
600,88.04385557536447,176633.8436260425,131.0789599145071,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,600.0,31.0,1,55.98181242197082
602,63.30199185404771,99019.49208439256,64.03724171280389,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_2,age_46_55,sex_male,602.0,1.0,1,103.6858331376813
603,79.44834045450288,180773.1238960799,130.31516622748865,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,603.0,81.0,1,102.75474109727472
604,75.93187387403408,160606.19369547348,118.9355857484073,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_36_45,sex_male,604.0,31.0,1,138.2596826692437
