,Electricity,Income,Water,e_Cooking,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
327,33.00831623620005,103894.84576960119,40.81520645236467,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,,,23,23.0
328,43.28790867324455,228511.93700111876,94.83006782396292,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,53,53.0
329,44.16206121469894,239485.3370397244,103.86017359943845,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,19,19.0
330,28.959799210088747,81585.9754272371,30.230018628345427,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,,,14,14.0
331,34.13567791406461,128517.42633304127,56.18120402204644,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,,,10,10.0
334,38.570147220529826,198505.64284962637,86.7384835525333,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_66_75,sex_male,,,29,29.0
335,36.252180229677876,162180.9359466786,69.53120175940721,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,,,9,9.0
336,40.335383251905505,197749.67914871327,88.62554079762776,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,94,94.0
337,34.739025362372026,167684.79917596106,71.41660418410122,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,2,2.0
342,36.70577347259556,176528.0869357864,79.28923337703065,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_female,,,4,4.0
343,37.94711357149639,170010.08325888222,71.22276773007792,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,18,18.0
344,32.01003001929567,120702.74256235846,53.521871172025556,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_male,,,11,11.0
345,40.89327608141673,198662.5174639163,86.16617098269663,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,18,18.0
347,43.741179745863704,220770.50036240005,93.99785450450327,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,40,40.0
348,33.35535664958062,153996.63718800028,59.01060416916569,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,59,59.0
349,39.31635059845136,184518.61293991815,77.75552718813788,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,54,54.0
350,45.9040258493751,234248.96737787809,97.33248760521367,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,85,85.0
351,28.67189190218143,106460.62250295408,49.716956181695785,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_19_25,sex_female,,,3,3.0
352,34.52799806000521,119798.72005773553,51.98756364727765,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_66_75,sex_male,,,5,5.0
354,39.5490648783852,186032.31304438665,75.84112561736731,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,73,73.0
355,33.898820356499236,140540.67490293932,61.13647367860345,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_female,,,6,6.0
357,30.878379029397117,120956.58112752148,48.04470589639316,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,,,14,14.0
358,41.58084086448212,217564.95067363925,83.46593949421049,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,11,11.0
359,45.670947880107065,252883.3934161868,106.4891186395254,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,27,27.0
360,41.438191150537996,216966.73970681804,94.00701249594147,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_female,,,9,9.0
362,36.91459439752224,137060.2922156511,51.06877434945727,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,10,10.0
366,37.89979811009381,168529.6384924753,65.45558309859047,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_76_85,sex_male,,,8,8.0
368,38.28446881683092,170298.43356354258,65.1244611719074,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,,,17,17.0
372,33.676509363368325,132475.8630101099,59.74682831574928,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_male,,,7,7.0
374,40.01771351658647,209242.55360663915,78.88216146780428,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_male,,,24,24.0
375,33.869538117627734,129825.4962906306,57.3731966553773,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,,,11,11.0
376,38.37346132800998,183517.14995379254,78.61454889191779,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,50,50.0
378,31.155649586669988,104666.52030602444,46.510254754543055,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,27,27.0
379,43.90292000895393,251821.88752283267,108.90515032184072,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,,,36,36.0
380,34.183010392931415,137289.2048964028,54.08170399102523,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,34,34.0
381,30.710854514608272,104190.42155533773,39.17539179927917,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,,,28,28.0
384,37.71855468149035,199951.06253746303,86.72606506816581,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,14,14.0
385,41.65200908087158,243548.92583278788,101.07081056218492,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,,,16,16.0
386,37.319378282298615,184981.2187149753,69.97335349162964,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,62,62.0
388,32.57832715391114,121519.64304146149,46.55194044139266,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_66_75,sex_male,,,3,3.0
389,33.29692139786755,129995.93338212285,57.55934204315443,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_56_65,sex_female,,,10,10.0
391,30.802733532395003,97341.8063801532,36.33686867075815,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,,,27,27.0
392,31.975812676273407,133842.54139637927,59.82600100323974,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_1,age_36_45,sex_male,,,1,1.0
393,30.557633453059225,121116.00370560649,47.14733911599932,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_36_45,sex_male,,,4,4.0
394,38.2517743908869,183723.08293324462,77.50107676394708,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,65,65.0
395,45.51403600328252,252072.31991648558,105.47464110031684,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_female,,,30,30.0
397,39.239879374662515,216565.74207888692,92.45783424718331,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_male,,,46,46.0
398,43.16738944325377,236443.7733757675,105.18225763945063,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_7,age_46_55,sex_male,,,31,31.0
399,32.82496352670804,123743.1613462477,54.13566081413614,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_male,,,11,11.0
400,38.72395392489993,160126.10114134173,70.62821543619727,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_female,,,43,43.0
401,27.34642589838871,104929.28619493246,46.73059761061147,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,,,22,22.0
402,34.88921542279735,152233.90388426033,60.081519242694604,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,65,65.0
403,46.30650279207104,235363.44798767235,108.13198824586819,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_female,,,22,22.0
404,37.49971399011568,176012.6858304614,74.01374000858821,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_female,,,19,19.0
406,38.616341458643085,201696.85531169837,80.29046519157282,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_66_75,sex_male,,,21,21.0
408,40.20342406055777,206705.5309811053,90.39979336509307,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,23,23.0
409,40.04028999605003,204611.15983881426,89.35793400373964,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,20,20.0
410,35.844894739202864,150404.5833666684,60.22478944908346,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,14,14.0
412,37.21197290806344,181512.34324320208,77.9009837611874,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,48,48.0
413,35.44050844574995,141076.5452670136,55.18992720486147,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,52,52.0
414,39.64666569862026,189522.0464467195,78.19049636316555,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,52,52.0
415,30.317205753407947,128447.04128132011,59.51356866477643,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_46_55,sex_female,,,4,4.0
416,40.2104850569434,245402.5198812415,103.8334098402244,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_56_65,sex_male,,,14,14.0
417,39.14662345449033,190674.55370652434,82.70221250874171,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,90,90.0
418,31.908329488581835,112551.48065305006,50.24020354282222,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,32,32.0
419,42.81990856703868,210160.83718818327,92.30057358523787,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,18,18.0
420,41.33216468741265,212762.9749737008,90.51129443921945,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,25,25.0
421,37.11942285624565,178028.08642623125,77.31367868466567,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,39,39.0
422,39.166548154531895,200288.32921633817,89.91831745684416,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,17,17.0
424,34.69027963723335,146407.89815484846,62.66451558880401,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_female,,,24,24.0
426,38.33576163533874,184712.75888817862,72.15122028398166,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,,,51,51.0
427,39.989139072535764,214293.98412274945,83.63139737101025,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,11,11.0
428,31.842426184408808,140586.45291597786,63.080253007405474,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_6,age_36_45,sex_male,,,1,1.0
429,36.4517336955939,145890.67702764444,66.2398572162023,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,,,32,32.0
432,30.50614509959749,92987.23329021932,42.37631942624721,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_male,,,2,2.0
433,40.03717277300627,224486.71919266586,95.13375046537787,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,12,12.0
434,40.81063990482006,197472.44298599195,84.46627253796171,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,14,14.0
436,42.441175133758335,211961.47462114837,90.38366072924788,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,26,26.0
438,39.86423604743768,180049.08491657913,76.43266622410164,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,40,40.0
439,42.55723302229205,227914.60900377462,95.60641148947082,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,,,56,56.0
440,37.11381269483658,186527.4150617048,83.28665500074234,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,46,46.0
441,42.88840866945586,244890.96948417573,105.21713405166606,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,70,70.0
442,38.43648220922958,174957.69394122774,73.71423732721439,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_19_25,sex_male,,,1,1.0
443,41.476932893752725,224741.7004722065,97.76951978985265,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,79,79.0
444,33.713733011907806,121838.89407642552,44.74627508634113,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,,,7,7.0
445,42.30784608626356,248442.67686074422,102.55989068455163,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_male,,,22,22.0
447,42.70419660063505,247071.31461346266,106.18002612718004,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,,,19,19.0
448,44.946179955828626,248353.13702286343,104.46740069035214,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,19,19.0
449,42.17952689797751,239439.434983885,103.74205358414346,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,13,13.0
450,44.12555934253305,246429.01225852087,104.45595411759888,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,17,17.0
453,43.42312957551027,255813.23072770226,108.73471229402108,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_female,,,19,19.0
454,32.21679752481155,104781.23355971716,47.089966434871464,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,21,21.0
455,46.66549758664756,240114.61836773762,102.14822303356813,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,87,87.0
456,39.35308169255689,195292.40616339183,77.1050487207753,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,18,18.0
457,48.39291446199363,267115.5150182058,112.54456743322693,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,24,24.0
458,41.62158591330721,219912.62129404926,95.70471844142631,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,7,7.0
459,38.50463756642318,175381.64221762013,75.8398406523055,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,11,11.0
460,31.26898878596996,100119.31366615363,44.70985119326169,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_female,,,2,2.0
461,39.1046630540811,202174.51663450728,87.24651414113043,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,22,22.0
462,40.10046112468849,214397.15688934413,92.23926666908127,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,24,24.0
463,40.860636183478775,209325.0165568882,90.47131430050365,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,23,23.0
464,39.60774134171104,181818.0198637896,78.30035864162815,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,,,27,27.0
465,35.463549019265464,131756.21262481535,50.3687983437818,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_male,,,8,8.0
466,35.2992773367027,136430.85703123632,58.48507270393648,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_1,age_46_55,sex_male,,,6,6.0
467,32.45875048101859,112094.1257929594,50.17661375337612,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_male,,,30,30.0
468,27.43354162947191,103427.47184969924,47.528271652564754,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_36_45,sex_male,,,1,1.0
471,45.41880965986079,258286.3994293545,107.95132195807322,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,,,23,23.0
472,40.38854671764024,210838.62025083942,90.23438791400716,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,19,19.0
473,38.15082502717459,174043.04261444745,76.46834575899635,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,35,35.0
474,37.27506472093517,171603.6111060615,73.71675871416403,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,26,26.0
477,38.506002744842924,184970.66598815488,79.75464364831649,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,39,39.0
478,39.021767400389415,175576.23279521152,80.38595492153507,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,,,9,9.0
482,33.71739630138245,133639.7421145921,50.44003202092867,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,47,47.0
483,38.39453287977736,183623.8250934014,78.8893793395059,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,55,55.0
484,32.962033918663636,132968.20134806278,50.43463139992295,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,48,48.0
486,38.721953094692154,205020.96950647587,83.60118078872078,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_1,age_36_45,sex_male,,,7,7.0
490,40.40827484478475,192366.81464103173,82.5910053013624,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,83,83.0
491,42.37437849367534,240652.82801344036,102.65025053779725,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,83,83.0
492,38.95452704924668,206618.87932029399,87.40725369645833,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,,,6,6.0
493,34.184999234787185,172629.96160745827,75.29567544981398,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,9,9.0
494,35.02259765086854,134810.59506606366,60.799945874032595,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_male,,,6,6.0
495,43.69369257268931,217803.46902053076,90.90445263381595,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,,,1,1.0
496,40.66510455913084,191531.7764793253,83.06104444816967,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,73,73.0
499,36.68679957428976,174733.03129458326,75.98501795934303,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_26_35,sex_female,,,5,5.0
501,33.78034752370734,142573.75503195814,55.61717191154552,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,48,48.0
505,38.50509699863961,198016.8525034441,85.82784080204488,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,78,78.0
508,35.37902462436375,185638.61943048204,71.27615674402867,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,63,63.0
509,34.58538979926804,162510.84959609227,64.28726534871873,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,13,13.0
510,36.84974382834733,179335.9041723592,71.5297954391493,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,43,43.0
511,40.402136676167835,219580.35823282608,96.30169690802254,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,10,10.0
513,45.33442482371873,263594.4071342355,112.94151422082403,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,25,25.0
514,42.64781062469624,212935.4906224047,92.81572134308512,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,18,18.0
515,37.68372312249165,164672.42702801336,71.2564485415486,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_2,age_26_35,sex_female,,,10,10.0
519,51.07874288247885,302220.1009004973,126.96772096849048,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_86_100,sex_female,,,62,62.0
520,35.50639385677068,146727.9271212155,65.55175531224552,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_76_85,sex_male,,,2,2.0
521,44.86823047357359,253454.39911946503,111.90271071908425,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_76_85,sex_female,,,9,9.0
522,37.771018646097644,170750.14723196087,74.22729560750395,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_19_25,sex_male,,,2,2.0
523,31.90082685616771,112151.5720557136,44.00056530166225,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_female,,,43,43.0
524,42.8508118772396,242218.26474638586,101.43379370634833,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_female,,,56,56.0
525,38.4347562846382,154635.74710723432,66.6263958839742,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,,,37,37.0
526,30.308610172691772,106972.00995389758,47.87973255282617,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_male,,,23,23.0
527,41.13548171927463,222546.94103537253,96.81941263767807,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,14,14.0
529,34.088361472241736,140157.53362018426,54.10140949186011,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,62,62.0
530,32.170546508067616,129503.48745795473,49.24952617649327,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,41,41.0
531,43.00837616579249,230131.33687027692,95.14919386395775,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,60,60.0
532,39.92630881164193,180638.38260664212,67.09496513342896,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,61,61.0
533,43.05868221156863,236017.073847743,98.34945629789675,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,78,78.0
535,42.35805312691945,241174.20162423173,101.0680302630345,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,14,14.0
538,35.757540042243356,173073.00876725776,66.63319919732896,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,10,10.0
539,41.80712541785738,216305.8730337618,91.02357584871666,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_male,,,38,38.0
540,44.36326089222976,222196.06782570586,94.46587956419472,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,53,53.0
544,38.412588639053666,170542.43019751256,66.1478861117672,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_female,,,22,22.0
547,33.68614571507841,144249.49042190638,62.0439451859363,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,,,28,28.0
548,32.31608125416626,104459.25996479367,46.571613445082725,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,,,33,33.0
549,41.684876304143756,185372.5054513232,79.42877072290409,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,67,67.0
550,38.17555072905653,204877.89578886915,93.44132007824054,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_2,age_36_45,sex_male,,,44,44.0
551,40.93256552153698,219435.8926628888,91.25082969990542,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_26_35,sex_female,,,17,17.0
552,41.56989830758346,216346.3019708536,89.90793682373732,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,54,54.0
553,35.76073763432941,143857.00446310293,63.2603093835258,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,,,31,31.0
554,38.689925539986774,199399.1954117669,91.61208051148051,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_1,age_36_45,sex_male,,,11,11.0
555,39.887742992758454,164570.74073976628,64.41205181071773,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,11,11.0
556,39.957013107147404,187735.84166003732,80.99514006188653,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,80,80.0
