,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,Income,Electricity,Water,w,wf
679,980,sex_female,Size_4,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,195865.26078257486,91.10810928464286,144.12673971195787,68.64992826398853,0.0
680,982,sex_female,Size_5,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,236256.23634950037,96.6960903453225,168.04934499833718,68.64992826398853,0.0
681,983,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,206293.4043530937,89.39262313516666,155.67588615897648,68.64992826398853,65.00162776351443
682,984,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,188925.90881198697,90.34668460058006,135.83996396783087,68.64992826398853,2.4559364207765655
683,985,sex_female,Size_4,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,196259.53870741386,90.87529791194585,137.69849639717123,68.64992826398853,0.0
684,986,sex_male,Size_3,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,171439.41729396582,87.90643582720077,115.18791999669568,68.64992826398853,289.4443794678443
685,987,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,170911.36629749395,86.28420113977087,128.04313556899382,68.64992826398853,150.73066532135954
686,988,sex_male,Size_3,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,211066.45276309585,92.02248198698791,153.6506575650852,68.64992826398853,136.27169373968746
687,989,sex_male,Size_3,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,103088.9409891541,63.84577406420204,79.83268961092041,68.64992826398853,287.0512165208358
688,990,sex_female,Size_5,age_56_65,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,248802.27060875358,99.00965010711457,192.63879185785294,68.64992826398853,0.0
689,996,sex_male,Size_5,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,212790.91000800798,91.6389675297272,152.04309150793623,68.64992826398853,0.0
690,998,sex_male,Size_6,age_66_75,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,230738.77072708894,99.09582547566434,165.6900111481443,68.64992826398853,0.0
691,999,sex_male,Size_7,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,233024.60637179136,101.57168005322616,172.5593575612938,68.64992826398853,0.0
692,1000,sex_male,Size_4,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,243363.20204981786,103.46406603263112,171.82952595711964,68.64992826398853,0.0
693,1001,sex_male,Size_5,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Rural,230481.03694214308,93.88255335979461,162.91620378132495,68.64992826398853,10.249391318188321
694,1002,sex_male,Size_6,age_66_75,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,226466.91912374704,97.37828754636243,168.45039854289143,68.64992826398853,0.0
695,1003,sex_male,Size_4,age_66_75,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,249332.1781718469,89.73828804255929,179.42290357575433,68.64992826398853,0.0
696,1004,sex_male,Size_4,age_19_25,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,206647.32486374732,92.20556171909634,158.38623109748673,68.64992826398853,0.0
