,Lighting,TV,Cooking,Refrigeration,AC,Urban,Income,Electricity
6860,1,1,0,1,0,0,2475.0,78.0
6861,1,1,0,0,0,0,3923.0,13.0
6862,1,1,0,0,0,0,16917.0,57.0
6863,1,1,0,0,0,0,5303.0,40.0
6864,1,1,0,0,0,0,3557.0,45.0
6866,1,1,1,1,1,0,34400.0,172.0
6868,1,1,0,0,0,0,5000.0,13.0
6869,1,0,0,0,0,0,3966.0,7.0
6870,1,1,0,1,0,0,2106.0,50.0
6871,1,1,0,0,0,0,1600.0,32.0
6872,1,1,0,0,0,0,3840.0,50.0
6874,1,1,0,0,0,0,2400.0,19.0
6875,1,0,0,0,0,0,1600.0,7.0
6876,1,0,0,0,0,1,10790.0,31.0
6878,1,1,0,0,0,1,7630.0,23.0
6879,1,1,0,1,0,1,35112.0,84.0
6881,1,1,1,1,0,1,21000.0,53.0
6882,1,0,0,0,0,1,8900.0,35.0
6883,1,1,0,0,0,1,10800.0,16.0
6884,1,0,0,0,0,1,15000.0,6.0
6885,1,1,0,0,0,1,30000.0,12.0
6886,1,1,0,0,0,1,11000.0,35.0
6889,1,1,0,1,0,1,4200.0,14.0
6890,1,1,0,0,0,1,2100.0,20.0
6891,1,0,0,0,0,1,1600.0,8.0
6892,1,1,0,0,0,1,1600.0,8.0
6893,1,1,0,1,0,0,18434.0,107.0
6894,1,0,0,0,0,0,1000.0,6.0
6895,1,0,0,0,0,0,6000.0,7.0
6896,1,1,0,1,0,0,15000.0,35.0
6897,1,0,0,0,0,0,7000.0,32.0
6898,1,0,0,1,0,0,7000.0,10.0
6900,1,1,0,1,0,0,5000.0,35.0
6901,1,1,1,1,0,0,7920.0,40.0
6902,1,1,1,0,0,0,12450.0,30.0
6903,1,0,0,0,0,0,4300.0,11.0
6904,1,1,0,0,0,0,3400.0,14.0
6905,1,1,0,0,0,0,4110.0,22.0
6906,1,0,0,0,0,0,2800.0,11.0
6907,1,0,0,0,0,0,2700.0,11.0
6910,1,1,0,0,0,0,3650.0,14.0
6912,1,1,0,1,0,0,9680.0,47.0
6913,1,1,0,0,0,0,1333.0,8.0
6914,1,1,0,1,0,0,6450.0,62.0
6915,1,1,0,0,0,0,10758.0,13.0
6916,1,1,0,1,0,0,5200.0,44.0
6917,1,0,0,0,0,0,7500.0,16.0
6918,1,0,0,0,0,0,6000.0,7.0
6919,1,1,0,0,0,0,4587.0,12.0
6920,1,1,0,0,0,0,33500.0,12.0
6921,1,1,0,1,0,0,7000.0,24.0
6922,1,1,0,0,0,0,1500.0,12.0
6923,1,1,0,0,0,0,2600.0,8.0
6924,1,0,0,0,0,0,1600.0,16.0
6925,1,1,0,1,0,0,7800.0,85.0
6926,1,0,0,0,0,0,1700.0,56.0
6927,1,1,0,0,0,0,1400.0,12.0
6928,1,0,0,0,0,0,700.0,8.0
6929,1,1,1,1,0,0,4100.0,88.0
6931,1,1,0,0,0,0,3060.0,15.0
6933,1,1,0,0,0,0,5763.0,11.0
6934,1,0,0,0,0,0,3423.0,31.0
6935,1,0,0,0,0,0,643.0,10.0
6936,1,0,0,0,0,0,1187.0,7.0
6938,1,1,0,0,0,0,12133.0,36.0
6939,1,1,0,0,0,0,4154.0,32.0
6940,1,1,0,0,0,0,11017.0,8.0
6941,1,1,1,0,0,0,9300.0,16.0
6945,1,1,0,1,0,0,633.0,19.0
6946,1,0,0,0,0,0,1303.0,12.0
6947,1,0,0,0,0,0,347.0,13.0
6948,1,1,0,0,0,0,712.0,11.0
6950,1,0,0,0,0,0,45000.0,23.0
6951,1,1,0,1,0,0,33000.0,84.0
6952,1,1,0,1,0,0,4223.0,35.0
6953,1,1,0,1,0,0,8333.0,81.0
6954,1,1,0,0,0,0,3400.0,32.0
6955,1,0,0,0,0,1,3367.0,24.0
6956,1,0,0,0,0,1,5000.0,7.0
6957,1,0,0,0,0,1,2000.0,4.0
6958,1,1,0,1,0,1,2700.0,18.0
6959,1,1,0,0,0,1,1400.0,8.0
6960,1,0,0,0,0,1,5300.0,7.0
6961,1,0,0,0,0,1,1200.0,6.0
6963,1,1,0,1,0,1,8000.0,109.0
6965,1,1,1,1,0,0,9000.0,70.0
6966,1,1,0,0,0,0,1000.0,9.0
6967,1,0,0,0,0,0,1200.0,10.0
6968,1,1,0,0,0,0,1400.0,10.0
6969,1,1,0,1,0,0,8600.0,50.0
6970,1,0,0,0,0,0,3000.0,8.0
6971,1,1,0,0,0,0,3340.0,17.0
6972,1,1,1,1,1,0,28500.0,127.0
6973,1,1,0,0,0,0,4800.0,13.0
6975,1,0,0,0,0,0,4300.0,9.0
6976,1,1,0,0,0,0,5000.0,12.0
6977,1,0,0,0,0,0,2700.0,23.0
6978,1,1,0,0,0,0,3400.0,11.0
6979,1,1,0,0,0,0,11000.0,25.0
6980,1,1,1,1,0,1,5500.0,45.0
6981,1,1,0,0,0,1,6000.0,17.0
6982,1,1,0,0,0,1,4490.0,14.0
6983,1,1,0,1,0,1,1750.0,28.0
6984,1,1,0,1,0,1,11000.0,35.0
6985,1,0,0,0,0,1,4800.0,6.0
6986,1,1,0,1,0,1,10000.0,38.0
6987,1,1,0,1,0,1,13200.0,60.0
6988,1,1,0,0,0,1,4800.0,16.0
6989,1,1,0,0,0,0,1800.0,16.0
6990,1,1,0,0,0,0,2200.0,12.0
6991,1,1,0,0,0,0,11300.0,14.0
6997,1,1,0,0,0,0,5374.0,16.0
6998,1,1,1,1,0,0,9667.0,37.0
6999,1,0,0,0,0,0,2000.0,9.0
7000,1,1,0,0,0,0,7000.0,25.0
7001,1,1,0,0,0,0,5800.0,8.0
7002,1,0,0,0,0,0,3500.0,13.0
7003,1,0,0,0,0,0,3000.0,5.0
7004,1,1,0,1,0,0,20000.0,17.0
7005,1,1,1,0,0,1,11000.0,49.0
7006,1,1,0,0,0,1,4860.0,19.0
7007,1,1,0,1,0,1,5800.0,57.0
7008,1,1,1,1,1,1,3000.0,227.0
7009,1,1,0,1,1,1,9000.0,130.0
7010,1,1,0,1,0,1,27567.0,78.0
7011,1,1,1,1,0,1,21300.0,113.0
7012,1,1,1,1,1,1,34823.0,308.0
7013,1,1,0,1,0,1,13882.0,168.0
7015,1,0,0,0,0,1,1640.0,4.0
7016,1,0,0,0,0,1,3500.0,16.0
7017,1,1,0,1,0,1,9200.0,125.0
7019,1,1,0,1,0,1,19994.0,41.0
7020,1,0,0,0,0,1,2000.0,11.0
7021,1,0,0,0,0,1,3100.0,8.0
7022,1,0,0,0,0,1,1017.0,19.0
7023,1,1,1,0,0,1,4860.0,24.0
7024,1,0,0,0,0,1,5100.0,21.0
7025,1,0,0,0,0,0,1600.0,12.0
7026,1,1,0,0,0,0,2800.0,9.0
7027,1,1,0,1,0,0,4000.0,30.0
7028,1,1,0,0,0,0,7100.0,12.0
7029,1,0,0,0,0,0,2100.0,10.0
7030,1,1,0,1,0,0,4000.0,13.0
7032,1,1,0,1,0,0,2400.0,20.0
7037,1,0,0,0,0,0,4400.0,4.0
7038,1,0,0,0,0,0,850.0,6.0
7040,1,0,0,0,0,0,3000.0,11.0
7041,1,1,0,0,0,0,3080.0,19.0
7043,1,0,0,0,0,0,2000.0,6.0
7045,1,1,0,1,0,0,16960.0,63.0
7046,1,0,1,0,0,0,4500.0,10.0
7047,1,1,0,1,0,0,13000.0,57.0
7048,1,1,1,1,0,0,14500.0,63.0
7049,1,1,0,1,0,1,7600.0,52.0
7050,1,1,0,0,0,1,9500.0,25.0
7051,1,1,0,1,0,1,5050.0,24.0
7052,1,1,1,1,1,1,5000.0,79.0
7054,1,1,0,1,1,1,15700.0,207.0
7055,1,1,1,1,1,1,12000.0,397.0
7056,1,1,1,1,0,1,14125.0,107.0
7057,1,1,0,1,1,1,57000.0,440.0
7058,1,1,0,1,0,1,10148.0,80.0
7059,1,0,0,0,0,1,1000.0,8.0
7060,1,1,0,1,0,1,15300.0,212.0
7062,1,1,0,1,1,1,35041.0,167.0
7063,1,1,0,0,0,1,3000.0,10.0
7064,1,1,1,1,1,1,40000.0,254.0
7065,1,1,1,1,0,1,9500.0,64.0
7066,1,1,0,1,0,1,3700.0,24.0
7067,1,1,0,0,0,1,4000.0,10.0
7068,1,1,1,1,1,1,29500.0,238.0
7070,1,1,0,1,0,1,3000.0,60.0
7076,1,0,0,0,0,0,4000.0,29.0
7077,1,0,0,0,0,0,4500.0,8.0
7078,1,1,0,0,0,0,5700.0,13.0
7081,1,0,0,0,0,0,3500.0,6.0
7082,1,0,0,0,0,0,4800.0,6.0
7086,1,0,0,1,0,0,7200.0,53.0
7090,1,1,0,0,0,0,7000.0,46.0
7098,1,1,0,0,0,0,5241.0,13.0
7099,1,1,0,1,0,0,17950.0,66.0
7102,1,0,0,0,0,1,7600.0,16.0
7103,1,1,0,1,0,1,5200.0,99.0
7105,1,1,1,1,1,1,9000.0,211.0
7106,1,1,0,0,0,1,6000.0,35.0
7107,1,0,0,0,0,1,7000.0,17.0
7108,1,1,0,1,0,1,4000.0,142.0
7109,1,1,0,1,0,1,10000.0,157.0
7110,1,1,0,0,0,0,15900.0,19.0
7114,1,0,0,0,0,0,6500.0,19.0
7115,1,0,0,0,0,0,5230.0,11.0
7116,1,1,0,0,0,0,3500.0,18.0
7117,1,1,0,1,0,0,5000.0,46.0
7120,1,0,0,0,0,0,2900.0,12.0
7124,1,1,0,0,0,0,1300.0,15.0
7126,1,1,0,1,0,0,9350.0,55.0
7127,1,1,0,0,0,0,2000.0,36.0
7129,1,1,0,0,0,0,5900.0,23.0
7130,1,1,0,0,0,0,4300.0,17.0
7132,1,1,0,1,0,0,10500.0,97.0
7134,1,1,0,0,0,0,8100.0,21.0
7136,1,1,0,0,0,0,1360.0,17.0
7137,1,1,0,0,0,0,7800.0,44.0
7139,1,0,0,0,0,0,4800.0,14.0
7140,1,1,0,0,0,0,4560.0,16.0
7142,1,1,0,0,0,0,6300.0,14.0
7143,1,1,0,0,0,0,6300.0,17.0
7145,1,0,0,0,0,0,6300.0,14.0
7147,1,1,0,1,0,0,15500.0,209.0
7148,1,1,0,1,0,0,13446.0,52.0
7150,1,1,0,1,0,0,14495.0,87.0
7151,1,0,0,0,0,0,4193.0,17.0
7152,1,1,0,0,0,0,4995.0,21.0
7153,1,0,0,0,0,0,2767.0,9.0
7154,1,1,0,0,0,0,2065.0,26.0
7156,1,1,0,0,0,1,4470.0,16.0
7157,1,1,0,1,0,1,11821.0,66.0
7158,1,1,0,0,0,1,5738.0,35.0
7159,1,1,0,1,0,1,7009.0,104.0
7160,1,1,0,0,0,1,2525.0,24.0
7161,1,1,0,0,0,1,4437.0,24.0
7162,1,1,1,1,1,1,8834.0,87.0
7163,1,1,0,0,0,1,14644.0,49.0
7165,1,1,0,1,0,1,2609.0,26.0
7167,1,1,0,0,0,1,14133.0,35.0
7168,1,1,0,0,0,1,12910.0,47.0
7169,1,1,0,1,0,1,9700.0,66.0
7170,1,1,1,1,0,1,16000.0,140.0
7171,1,1,0,0,0,1,72800.0,56.0
7172,1,1,0,0,0,1,7920.0,11.0
7173,1,1,0,1,0,1,5333.0,59.0
7174,1,1,0,0,0,1,1500.0,16.0
7176,1,1,0,0,0,0,10000.0,27.0
7177,1,1,0,1,0,0,17000.0,114.0
7178,1,1,0,0,0,0,5950.0,35.0
7179,1,1,0,1,0,0,13000.0,58.0
7180,1,1,0,0,0,0,6000.0,26.0
7181,1,1,0,1,0,0,5500.0,43.0
7182,1,1,0,1,0,0,5000.0,91.0
7187,1,0,0,0,0,0,7950.0,13.0
7188,1,1,0,0,0,0,3780.0,19.0
7189,1,1,1,1,0,0,3650.0,50.0
7190,1,0,0,0,0,0,2010.0,14.0
7191,1,0,0,0,0,0,2300.0,9.0
7192,1,1,0,1,0,0,32291.0,103.0
7193,1,1,0,1,0,0,33600.0,77.0
7194,1,0,0,0,0,0,8140.0,126.0
7195,1,0,0,0,0,0,10283.0,56.0
7196,1,1,0,1,0,0,16756.0,71.0
7197,1,1,0,1,0,1,7500.0,27.0
7198,1,0,0,0,0,1,1100.0,17.0
7199,1,1,0,0,0,1,4952.0,12.0
7200,1,1,0,0,0,1,4709.0,17.0
7201,1,1,0,1,0,1,13625.0,98.0
7202,1,1,0,1,0,1,25000.0,86.0
7203,1,0,0,0,0,1,11543.0,100.0
7204,1,1,0,1,0,1,29710.0,91.0
7208,1,1,0,1,0,0,12670.0,49.0
7209,1,1,0,0,0,0,8772.0,23.0
7210,1,1,1,1,0,0,14143.0,51.0
7211,1,0,0,1,0,0,6021.0,23.0
7212,1,0,0,0,0,0,6575.0,5.0
7213,1,1,0,0,0,0,3833.0,9.0
7214,1,1,0,1,0,0,8900.0,45.0
7216,1,1,0,0,0,0,2826.0,21.0
7217,1,0,0,0,0,0,2400.0,9.0
7220,1,0,0,0,0,0,2037.0,9.0
7221,1,1,0,0,0,0,4833.0,50.0
7222,1,0,0,0,0,0,4043.0,6.0
7224,1,0,0,0,0,0,3090.0,14.0
7225,1,1,0,0,0,0,6317.0,30.0
7226,1,1,0,0,0,0,5073.0,40.0
7232,1,0,0,0,0,0,5050.0,26.0
7237,1,1,0,0,0,0,7700.0,26.0
7242,1,1,0,0,0,1,15800.0,54.0
7243,1,0,0,0,0,1,4000.0,18.0
7244,1,1,0,1,0,1,14000.0,99.0
7246,1,1,0,1,0,1,5000.0,148.0
7247,1,1,0,1,1,1,70000.0,172.0
7248,1,0,0,0,0,1,4550.0,22.0
7250,1,1,0,0,0,1,17500.0,140.0
7251,1,1,0,0,0,0,2633.0,21.0
7252,1,1,0,0,0,0,5915.0,25.0
7253,1,1,0,0,0,0,2318.0,31.0
7254,1,0,0,0,0,0,3800.0,33.0
7255,1,1,1,1,0,0,26500.0,107.0
7256,1,1,0,0,0,0,4070.0,17.0
7257,1,0,0,0,0,0,2200.0,14.0
7258,1,0,0,0,0,0,2200.0,17.0
7259,1,1,0,0,0,0,2700.0,30.0
7260,1,0,1,0,0,0,1800.0,15.0
7261,1,0,0,0,0,0,3166.0,43.0
7262,1,1,0,0,0,0,1800.0,20.0
7263,1,1,0,1,0,0,9434.0,87.0
7264,1,0,0,0,0,0,3300.0,45.0
7265,1,0,1,0,0,0,3562.0,13.0
7266,1,1,0,0,0,0,6200.0,24.0
7267,1,1,0,0,0,1,5000.0,29.0
7271,1,1,0,0,0,1,2500.0,33.0
7276,1,0,0,0,0,1,3501.0,31.0
7277,1,0,0,0,0,1,1430.0,14.0
7278,1,0,0,0,0,1,1913.0,13.0
7280,1,1,0,0,0,1,5246.0,38.0
7282,1,0,1,0,0,0,5097.0,20.0
7283,1,1,0,0,0,0,11243.0,21.0
7284,1,1,0,0,0,0,3369.0,16.0
7285,1,1,1,1,0,0,13240.0,66.0
7286,1,1,0,0,0,0,7831.0,35.0
7288,1,0,0,0,0,0,3965.0,12.0
7289,1,0,1,1,0,0,9075.0,35.0
7290,1,1,0,0,0,1,6619.0,29.0
7291,1,1,0,1,0,1,14956.0,105.0
7292,1,1,0,0,0,1,12200.0,26.0
7293,1,1,0,1,0,1,11900.0,109.0
7294,1,1,0,0,0,1,9210.0,23.0
7295,1,1,0,0,0,1,7085.0,40.0
7296,1,1,0,1,0,1,16252.0,144.0
7297,1,1,0,0,0,1,10768.0,17.0
7298,1,1,0,1,1,1,17000.0,44.0
7299,1,1,0,0,0,1,16273.0,17.0
7300,1,0,0,0,0,0,3641.0,21.0
7301,1,1,0,1,0,0,12600.0,100.0
7303,1,0,1,0,0,0,3975.0,21.0
7304,1,1,0,1,0,1,23000.0,157.0
7305,1,1,0,1,0,1,13200.0,105.0
7306,1,1,0,1,0,1,24700.0,105.0
7307,1,1,1,0,0,1,5700.0,35.0
7309,1,1,0,1,1,1,51000.0,600.0
7310,1,1,0,0,0,1,8200.0,33.0
7311,1,1,0,1,0,1,14030.0,167.0
7312,1,0,0,0,0,1,7520.0,13.0
7313,1,0,0,0,0,1,3420.0,12.0
7314,1,0,0,0,0,1,9460.0,11.0
7315,1,1,0,0,0,1,4842.0,29.0
7316,1,0,0,0,0,1,10900.0,42.0
7317,1,0,1,1,0,1,12700.0,142.0
7318,1,1,0,0,0,1,8200.0,12.0
7319,1,1,0,0,0,1,16600.0,133.0
7320,1,1,1,1,0,1,9600.0,100.0
7321,1,1,0,1,0,1,62000.0,78.0
7322,1,1,0,0,0,1,6500.0,87.0
7323,1,1,1,0,0,1,2400.0,26.0
7325,1,1,1,1,0,1,13728.0,66.0
7326,1,1,1,1,0,1,20000.0,140.0
7327,1,0,0,0,0,1,6700.0,23.0
7328,1,1,1,1,1,1,33000.0,211.0
7329,1,1,0,1,0,1,12200.0,48.0
7330,1,1,0,1,0,1,29500.0,126.0
7331,1,1,1,1,0,1,7300.0,113.0
7332,1,1,0,0,0,1,3600.0,30.0
7333,1,1,0,1,0,1,10500.0,88.0
7334,1,1,1,1,0,1,3608.0,70.0
7335,1,0,0,0,0,1,1800.0,40.0
7336,1,1,0,0,0,1,6800.0,17.0
7337,1,1,0,1,0,1,7200.0,40.0
7338,1,1,0,1,0,1,9532.0,70.0
7339,1,1,0,1,0,1,8852.0,70.0
7340,1,1,1,1,1,1,100000.0,1600.0
7341,1,1,1,1,0,1,27000.0,280.0
7342,1,1,1,1,1,1,73767.0,380.0
7343,1,1,0,1,0,1,6634.0,200.0
7344,1,1,0,1,0,1,19000.0,114.0
7345,1,1,0,1,0,1,23100.0,61.0
7346,1,1,0,0,0,1,4600.0,29.0
7347,1,1,0,1,0,1,4900.0,70.0
7348,1,1,1,1,1,1,17000.0,297.0
7349,1,1,0,0,0,1,5700.0,43.0
7350,1,1,0,1,0,1,37000.0,155.0
7351,1,1,0,0,0,1,15000.0,63.0
7352,1,1,0,1,0,1,14194.0,123.0
7353,1,1,0,0,0,1,12500.0,26.0
7354,1,1,0,0,0,1,10850.0,27.0
7355,1,0,0,0,0,1,6940.0,15.0
7356,1,1,0,0,0,1,6250.0,56.0
7357,1,1,1,1,0,1,6898.0,279.0
7358,1,1,1,0,0,1,6200.0,10.0
7359,1,1,0,0,0,1,7800.0,21.0
7360,1,1,0,0,0,1,6942.0,40.0
7361,1,1,0,0,0,1,11650.0,31.0
7362,1,1,0,0,0,1,3880.0,19.0
7363,1,1,0,1,0,1,19000.0,200.0
7364,1,0,0,0,0,1,9000.0,29.0
7365,1,1,0,0,0,1,15250.0,61.0
7366,1,0,0,0,1,1,82000.0,308.0
7367,1,1,0,1,1,1,25164.0,349.0
7368,1,1,0,1,0,1,14300.0,133.0
7369,1,1,0,1,0,1,11000.0,114.0
7370,1,1,0,1,0,1,12000.0,122.0
7371,1,1,0,0,0,1,19850.0,37.0
7372,1,0,0,1,0,1,9490.0,83.0
7373,1,1,0,1,0,1,34500.0,148.0
7374,1,1,0,0,0,1,10000.0,26.0
7375,1,1,0,1,0,1,11000.0,96.0
7376,1,1,0,1,0,1,7500.0,35.0
7377,1,0,0,0,0,1,6976.0,25.0
7378,1,1,1,0,0,1,35977.0,157.0
7379,1,1,0,0,0,1,7050.0,88.0
7381,1,1,0,0,0,1,11100.0,35.0
7383,1,1,0,1,0,1,15100.0,52.0
7384,1,1,0,0,0,1,14500.0,102.0
7385,1,1,0,1,0,1,18000.0,145.0
7386,1,1,1,1,1,1,60000.0,314.0
7387,1,1,1,1,1,1,39992.0,290.0
7388,1,1,0,0,0,1,3950.0,17.0
7389,1,1,1,1,0,1,12140.0,52.0
7390,1,1,1,0,0,1,8067.0,50.0
7391,1,0,0,0,0,1,7284.0,28.0
7392,1,1,0,0,0,1,13613.0,28.0
7393,1,1,0,0,0,1,13000.0,71.0
7394,1,1,0,1,0,1,20000.0,87.0
7395,1,0,0,0,0,1,5300.0,70.0
7396,1,1,0,0,0,1,4200.0,26.0
7397,1,1,0,1,0,1,10000.0,79.0
7398,1,1,0,1,0,1,5100.0,61.0
7399,1,1,0,0,0,1,13000.0,26.0
7400,1,1,1,1,0,1,4000.0,300.0
7401,1,1,0,1,0,1,5000.0,209.0
7402,1,1,0,0,0,1,10500.0,56.0
7403,1,1,0,0,0,1,5200.0,51.0
7404,1,1,0,0,0,1,3900.0,26.0
7405,1,1,0,1,0,1,27300.0,279.0
7406,1,0,0,0,0,1,9600.0,52.0
7407,1,1,1,1,1,1,108616.0,872.0
7408,1,1,1,0,0,1,8600.0,17.0
7409,1,1,0,1,0,1,11220.0,122.0
7410,1,1,0,0,0,1,4000.0,34.0
7411,1,1,0,0,0,1,6300.0,26.0
7412,1,0,0,0,0,1,7500.0,60.0
7413,1,1,0,1,0,1,11250.0,261.0
7414,1,1,0,0,0,1,7732.0,50.0
7415,1,1,0,1,0,1,6300.0,127.0
7416,1,1,0,0,0,1,4500.0,52.0
7417,1,1,0,0,0,1,7520.0,17.0
7418,1,1,0,0,0,1,5534.0,26.0
7419,1,1,0,0,0,1,8400.0,17.0
7420,1,1,0,1,0,1,15920.0,59.0
7421,1,1,0,0,0,1,12344.0,17.0
7425,1,1,0,0,0,1,8000.0,20.0
7426,1,1,0,0,0,1,8100.0,50.0
7427,1,1,0,1,0,1,12500.0,180.0
7428,1,1,0,0,0,1,10600.0,40.0
7429,1,0,0,0,0,1,5100.0,26.0
7430,1,1,0,0,0,1,7000.0,24.0
7431,1,1,1,1,0,1,7050.0,131.0
7432,1,1,0,1,1,1,11000.0,593.0
7433,1,1,1,0,0,1,11500.0,123.0
7434,1,1,1,1,1,1,29000.0,861.0
7435,1,1,0,0,0,1,9000.0,93.0
7436,1,1,0,1,0,1,12000.0,159.0
7437,1,1,0,0,0,1,6700.0,25.0
7438,1,1,0,0,0,1,9050.0,34.0
7439,1,1,0,1,1,1,49000.0,200.0
7440,1,1,0,1,0,1,14400.0,87.0
7441,1,1,1,1,0,1,38500.0,87.0
7442,1,0,0,0,0,1,3500.0,30.0
7443,1,1,0,1,0,1,7500.0,87.0
7444,1,1,0,1,0,1,6360.0,142.0
7445,1,0,1,0,0,1,9122.0,30.0
7446,1,1,0,1,0,1,20500.0,105.0
7447,1,1,0,0,0,1,2600.0,78.0
7448,1,1,0,0,0,1,6700.0,35.0
7449,1,1,1,1,0,1,38000.0,242.0
7450,1,1,0,1,0,1,13000.0,110.0
7451,1,1,0,1,0,1,21000.0,70.0
7452,1,1,0,1,0,1,16500.0,349.0
7453,1,1,1,1,1,1,18000.0,262.0
7454,1,1,0,1,0,1,16500.0,56.0
7455,1,1,1,0,0,1,20000.0,111.0
7456,1,1,0,0,0,1,7000.0,79.0
7457,1,1,0,1,0,1,133040.0,122.0
7458,1,1,0,1,0,1,9000.0,72.0
7459,1,1,0,1,1,1,20200.0,209.0
7460,1,0,0,0,0,1,10195.0,46.0
7462,1,1,0,1,0,1,4500.0,191.0
7463,1,1,0,1,0,1,2050.0,52.0
7464,1,1,0,1,0,1,12000.0,100.0
7465,1,1,0,0,0,1,26000.0,234.0
7466,1,1,0,1,0,1,55000.0,1570.0
7468,1,1,0,0,0,1,30882.0,131.0
7469,1,1,0,0,0,1,6500.0,70.0
7470,1,1,1,1,1,1,60800.0,227.0
7471,1,1,0,1,0,1,4600.0,297.0
7473,1,1,1,1,0,1,28000.0,174.0
7474,1,1,0,0,0,1,6000.0,26.0
7475,1,1,0,1,0,1,35000.0,257.0
7476,1,1,0,1,0,1,5800.0,77.0
7477,1,1,0,1,0,1,12300.0,154.0
7478,1,1,0,0,0,1,15492.0,54.0
7479,1,0,0,0,0,1,10100.0,77.0
7480,1,1,0,1,0,1,16225.0,43.0
7481,1,1,0,1,0,1,22800.0,231.0
7482,1,1,1,1,0,1,15250.0,185.0
7483,1,0,1,0,0,1,10224.0,85.0
7484,1,1,0,0,0,1,4800.0,47.0
7485,1,1,1,1,0,1,25000.0,149.0
7486,1,1,0,0,0,1,15500.0,114.0
7487,1,1,0,0,0,1,14468.0,52.0
7490,1,1,0,1,0,1,11842.0,79.0
7491,1,1,0,1,1,1,20400.0,192.0
7492,1,1,0,0,0,1,6500.0,31.0
7493,1,1,0,1,0,1,9000.0,349.0
7494,1,1,0,0,0,1,6400.0,92.0
7495,1,1,0,1,1,1,99000.0,523.0
7496,1,1,0,1,0,1,28000.0,351.0
7497,1,1,0,1,0,1,30000.0,70.0
7498,1,1,0,0,0,1,7708.0,29.0
7499,1,1,1,1,0,1,22500.0,113.0
7500,1,1,1,1,0,1,19000.0,81.0
7501,1,1,0,1,1,1,63000.0,484.0
7502,1,1,0,1,0,1,7208.0,40.0
7503,1,1,0,1,1,1,28500.0,323.0
7504,1,1,0,1,0,1,22000.0,81.0
7505,1,1,0,1,1,1,29500.0,194.0
7507,1,0,0,0,0,0,7816.0,12.0
7508,1,1,1,1,0,0,12200.0,58.0
7509,1,0,0,1,0,0,5648.0,42.0
7510,1,1,0,1,0,0,18130.0,32.0
7511,1,1,0,0,0,0,4604.0,40.0
7512,1,1,0,0,0,0,4737.0,70.0
7513,1,1,0,0,0,1,5992.0,32.0
7514,1,1,0,1,0,1,19350.0,68.0
7515,1,1,1,0,0,1,11998.0,47.0
7516,1,0,0,0,0,1,10380.0,24.0
7517,1,0,0,0,0,1,3650.0,28.0
7518,1,1,0,1,0,1,15920.0,87.0
7519,1,1,0,0,0,1,7850.0,26.0
7520,1,1,0,1,0,1,7288.0,58.0
7521,1,1,1,1,0,1,12630.0,46.0
7523,1,0,0,0,0,1,2777.0,43.0
7524,1,1,0,0,0,1,3513.0,79.0
7525,1,1,0,0,0,1,1600.0,26.0
7526,1,0,0,0,0,1,5760.0,42.0
7527,1,1,0,0,0,1,11952.0,63.0
7528,1,0,0,0,0,1,1770.0,63.0
7529,1,0,0,0,0,1,2400.0,26.0
7535,1,0,0,0,0,0,5000.0,7.0
7536,1,0,0,0,0,0,6473.0,19.0
7539,1,0,0,0,0,0,5717.0,17.0
7540,1,1,0,0,0,0,4094.0,31.0
7542,1,1,0,0,0,0,7501.0,14.0
7543,1,1,0,0,0,0,4831.0,26.0
7544,1,1,0,1,0,0,6020.0,29.0
7545,1,1,0,0,0,0,2200.0,41.0
7546,1,1,0,0,0,0,1300.0,28.0
7548,1,0,0,0,0,0,4990.0,31.0
7549,1,1,0,1,0,1,14500.0,113.0
7550,1,1,0,0,0,1,11500.0,38.0
7551,1,1,0,0,0,1,7786.0,47.0
7552,1,1,0,0,0,1,17500.0,75.0
7554,1,1,0,0,0,1,22000.0,47.0
7555,1,1,0,1,0,1,24000.0,245.0
7556,1,1,1,1,0,1,13000.0,226.0
7558,1,0,0,0,0,0,3800.0,26.0
7559,1,0,1,0,0,0,3100.0,14.0
7564,1,1,0,0,0,0,4450.0,14.0
7576,1,1,0,0,0,1,8500.0,33.0
7577,1,0,0,0,0,1,4500.0,6.0
7578,1,1,0,0,0,1,6000.0,60.0
7579,1,0,0,0,0,1,5000.0,10.0
7580,1,1,0,0,0,1,3000.0,26.0
7581,1,1,0,0,0,1,8000.0,40.0
7582,1,1,0,0,0,1,7000.0,44.0
7583,1,1,1,1,1,1,14900.0,157.0
7584,1,0,0,0,0,1,12800.0,10.0
7585,1,0,0,0,0,1,1784.0,10.0
7586,1,1,1,1,0,1,8600.0,131.0
7587,1,1,0,1,0,1,12580.0,52.0
7588,1,1,1,1,0,1,25904.0,70.0
7589,1,0,0,0,0,1,11000.0,35.0
7590,1,1,0,1,1,1,17500.0,262.0
7591,1,1,1,1,0,1,22000.0,401.0
7592,1,1,0,1,0,1,12000.0,80.0
7593,1,0,0,0,0,1,9080.0,44.0
7594,1,1,0,0,0,1,5100.0,200.0
7595,1,1,0,0,0,1,8890.0,10.0
7596,1,0,0,0,0,1,3580.0,10.0
7597,1,1,0,1,0,1,16240.0,80.0
7598,1,0,0,0,0,1,9100.0,36.0
7599,1,0,0,0,0,1,8040.0,50.0
7600,1,0,0,0,0,1,9080.0,17.0
7601,1,1,0,1,0,1,25000.0,200.0
7602,1,1,0,0,0,1,5500.0,40.0
