,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Cooking,e_Refrigeration,Income,Electricity,Water,w,wf
382,382,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,109358.879762981,90.52063423644596,84.66792915947158,46.72198731501057,89.08904353150204
383,383,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,367941.02004116133,169.62078963619308,262.27049678197034,46.72198731501057,109.6233985599845
384,384,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,376505.37114259996,173.23624956474904,263.1607369735714,46.72198731501057,56.81431773266751
385,385,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,188021.4370189416,116.57302213534935,136.7843717230894,46.72198731501057,21.473265946612475
386,386,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,369686.5184207332,166.27378594781808,259.63412641814455,46.72198731501057,41.41204616702353
387,387,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Elementary_School,Cooking_yes,Refrigeration_yes,84512.57130295856,89.57468739323322,66.12763258796946,46.72198731501057,118.38192040885673
388,388,sex_female,Urbanity_Rural,Size_3,age_36_45,Education_Elementary_School,Cooking_yes,Refrigeration_yes,56192.14031476959,73.17257421311237,36.65285546244292,46.72198731501057,132.3107086383707
389,389,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,81617.08562061239,88.22826183768778,62.328264486675074,46.72198731501057,0.0
390,390,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,224453.18096924658,127.94049602841558,167.17334446196645,46.72198731501057,23.164277352315956
391,391,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,225879.4594539921,123.33738692946602,166.22119576675638,46.72198731501057,38.94710074864486
392,392,sex_female,Urbanity_Urban,Size_4,age_19_25,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,206205.9053263816,125.54282631084,158.0067459108403,46.72198731501057,299.99261344542384
393,393,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,367460.0002863857,165.94136065336545,249.27255441254613,46.72198731501057,28.617230902790595
394,394,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,355668.69584537874,162.0386797483927,243.1026092203486,46.72198731501057,88.86830838746198
395,395,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,357735.435706956,163.40113334159588,248.51793341765298,46.72198731501057,74.79574907350236
396,396,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,361451.15282519656,163.40819316334904,261.4878949660864,46.72198731501057,3.6654513687493506
397,397,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Elementary_School,Cooking_yes,Refrigeration_yes,83673.14185746602,95.71787774968756,65.50460833646635,46.72198731501057,0.0
398,398,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,361265.89065832936,176.94533851626403,249.7398135689634,46.72198731501057,0.0
399,399,sex_female,Urbanity_Urban,Size_1,age_66_75,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,206202.88163705767,125.73821931450158,156.89168475063025,46.72198731501057,0.0
400,400,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_Elementary_School,Cooking_yes,Refrigeration_yes,65024.16825422628,80.75393470834531,50.4484706528833,46.72198731501057,5.878603689222395
401,401,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,390092.01426888414,163.6144085209631,268.75462052858416,46.72198731501057,7.0969187944565455
402,402,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,345272.2817375928,153.87277165248878,236.82900775718846,46.72198731501057,17.030531777893877
403,403,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,193808.6078229922,125.25177655076438,145.94308544685498,46.72198731501057,4.481761320860807
404,404,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,203078.5561063506,126.18244121071665,151.94107406902666,46.72198731501057,133.9765826662468
405,405,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,217275.15967256823,132.031049752093,162.90007662557142,46.72198731501057,45.854780335742134
406,406,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,379005.127130402,165.5833393347769,269.53432804489063,46.72198731501057,38.49310085523147
407,407,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,196847.37406987327,110.03543546769009,139.18191514725441,46.72198731501057,0.0
408,408,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,241974.10618746647,130.4961597207247,185.47089486176282,46.72198731501057,0.0
409,409,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,356998.5883146835,164.5870279036391,248.98236873047333,46.72198731501057,129.53384849752823
410,410,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,210876.6234280702,122.04259824737815,159.5199584801683,46.72198731501057,23.510457103111932
411,411,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,86148.97551367621,85.51691996813454,56.91013124395366,46.72198731501057,120.66849848416729
412,412,sex_female,Urbanity_Rural,Size_5,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,105745.12645571632,85.79240184037843,76.1482091127962,46.72198731501057,40.92025710994769
413,413,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,224807.58912229844,129.16949548384622,168.33562770817483,46.72198731501057,37.23683666627556
414,414,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,130568.04329089622,100.5671397667127,103.52879245924956,46.72198731501057,8.927516109286934
415,415,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,76365.30203146895,82.38173844781468,62.85470099362553,46.72198731501057,0.0
416,416,sex_female,Urbanity_Rural,Size_2,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,330948.0463690989,151.58617638061628,224.69207476595645,46.72198731501057,11.570870837100006
417,417,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,360434.8304634758,158.05150808843686,248.3406726289917,46.72198731501057,112.54234387177655
418,418,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,367513.2337049391,165.27880353445445,255.0607486069489,46.72198731501057,0.7465060569572874
419,419,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,212353.86884052388,128.76449831753504,161.2817619468716,46.72198731501057,23.510457103111932
420,420,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,208290.82089352614,131.66527564923229,157.93891498633914,46.72198731501057,33.05996507150919
421,421,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Post_Graduate,Cooking_no,Refrigeration_yes,448485.8392976145,184.2546539219717,311.9669389804475,46.72198731501057,72.05369493374236
422,422,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,150181.7385938673,108.71477952834508,117.39594618577898,46.72198731501057,3.3596328640637405
423,423,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,363486.74087909545,176.7014120593087,257.4673402198645,46.72198731501057,3.6654513687493506
424,424,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,359196.3833783187,157.56990144623586,257.1598430582237,46.72198731501057,71.8768037617103
425,425,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,353346.07919629005,161.22936576574938,252.5660751868359,46.72198731501057,74.79574907350236
426,426,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,375848.641620484,177.78547419553834,276.85236400627474,46.72198731501057,0.0
427,427,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_Elementary_School,Cooking_yes,Refrigeration_yes,70790.663395878,85.05671749328374,46.64774331679406,46.72198731501057,62.51012318530207
428,428,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,380816.5607382369,178.8108258428628,263.55026293835715,46.72198731501057,18.72154318359736
429,429,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,351577.11246457987,166.1861270552695,241.38039436977283,46.72198731501057,0.0
430,430,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,378311.5898050725,166.58927525290224,265.0323697610741,46.72198731501057,18.72154318359736
431,431,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,192780.60416871496,116.30403676093586,145.63770874252972,46.72198731501057,4.481761320860807
432,432,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,365118.3907434519,163.596718251645,271.34108974261216,46.72198731501057,112.54234387177655
433,433,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,212446.90823368737,126.29683658064906,156.18729016555844,46.72198731501057,114.0661327287031
434,434,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,208896.28830735481,124.4163557150062,155.8239728407094,46.72198731501057,116.98507804049514
435,435,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,356695.63138418284,167.04929791306964,251.3719180587164,46.72198731501057,3.6654513687493506
436,436,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_Elementary_School,Cooking_yes,Refrigeration_yes,66374.39967135135,78.08653662045595,43.287253695532634,46.72198731501057,44.18890630786602
437,437,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_Elementary_School,Cooking_no,Refrigeration_yes,66598.94567535276,71.43376119798785,43.602328646040725,46.72198731501057,59.97172970419493
438,438,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,377604.69936942094,169.44501791911694,262.17312779672693,46.72198731501057,0.0
439,439,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Cooking_yes,Refrigeration_yes,106263.77393178057,98.50679988989948,79.72827444092842,46.72198731501057,0.0
440,440,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,204832.8482038563,123.6859438788789,150.22965824865966,46.72198731501057,8.108185537467948
441,441,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,199910.03834904832,122.27613551326245,146.3963863269685,46.72198731501057,0.0
442,442,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,382993.9894346357,167.26932270120463,266.8877553250411,46.72198731501057,0.0
443,443,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Cooking_yes,Refrigeration_yes,96733.47444791584,94.24915113719038,76.85885807830742,46.72198731501057,23.48867157528243
444,444,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,219919.74349033504,128.61624347456458,165.07129193398632,46.72198731501057,13.149515133965462
445,445,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,158522.2402788231,111.89801219159388,118.97781739697712,46.72198731501057,57.48290559193546
446,446,sex_female,Urbanity_Urban,Size_7,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,133139.26160696018,106.5859013581316,102.61684117013456,46.72198731501057,52.13361112038723
447,447,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,129751.3098042816,105.26858863384342,99.7081059174766,46.72198731501057,106.9251883922325
448,448,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,234074.07926930572,133.34043791753982,174.10011599965569,46.72198731501057,0.0
449,449,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_College,Cooking_yes,Refrigeration_yes,345138.93227741396,159.9791202631545,245.9734095165624,46.72198731501057,85.76388493809073
450,450,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,119876.82214261213,100.13772188924378,90.69732772624664,46.72198731501057,109.84413370402457
451,451,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Cooking_yes,Refrigeration_yes,110858.05473292683,94.98814971784292,89.34399185984499,46.72198731501057,48.76681309336729
452,452,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,363455.1155780421,162.29884173289705,258.7702432621421,46.72198731501057,129.53384849752823
453,453,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,216613.2231815059,120.81918081038451,167.13193648868716,46.72198731501057,30.14101975971713
454,454,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,192908.3195166191,113.66955645279872,134.05375447209155,46.72198731501057,31.069696820666607
455,455,sex_male,Urbanity_Rural,Size_5,age_26_35,Education_College,Cooking_yes,Refrigeration_yes,334666.1250734933,149.42031949595767,222.8956197897989,46.72198731501057,40.514043828328425
456,456,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,376253.3509901375,167.9127041620869,259.5802333445069,46.72198731501057,35.71304780934903
457,457,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,342507.3958742125,165.6932302131792,242.35951841723858,46.72198731501057,17.030531777893877
458,458,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,344331.74489646737,168.86299256422012,241.38550596360759,46.72198731501057,17.030531777893877
459,459,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,360659.05552412546,173.16264954166644,249.29745547848145,46.72198731501057,3.6654513687493506
460,460,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,204560.58722391672,127.74045475978042,154.64961218074532,46.72198731501057,76.31953793042891
461,461,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,359976.62448697677,158.22529375149537,254.0230403665801,46.72198731501057,71.8768037617103
462,462,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,364867.2258555968,171.38368712999247,255.3743456816911,46.72198731501057,3.6654513687493506
463,463,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_High_School,Cooking_yes,Refrigeration_yes,112491.71629353904,101.98445168512414,88.45408724688956,46.72198731501057,120.8122695686129
464,464,sex_female,Urbanity_Urban,Size_1,age_26_35,Education_High_School,Cooking_yes,Refrigeration_yes,101778.31498314984,93.43307664175006,77.71847482105706,46.72198731501057,5.390007537186504
465,465,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,233872.4143910241,127.99442249664268,173.1018719798246,46.72198731501057,0.0
466,466,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,198087.37847760695,118.26096176144785,144.9990400023227,46.72198731501057,0.0
467,467,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,194196.18215877554,115.96471347047323,143.45551225813938,46.72198731501057,1.5628160090687433
468,468,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,348219.9811914014,172.58012006587606,243.1444205293111,46.72198731501057,0.039027152142209795
469,469,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,327644.3525277489,160.41985184074588,218.11381328596366,46.72198731501057,85.6201138536451
470,470,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,329821.990673966,155.08823442553862,218.65574132259914,46.72198731501057,123.36670865191925
471,471,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,423141.3153496611,178.21866760286815,287.82288556007165,46.72198731501057,37.501801944749516
