,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,Income,Electricity,Water,w,wf
381,381,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,76452.85232994397,85.37562620698068,61.28882948877166,45.552879581151835,146.1035488777131
382,382,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,81278.64928796126,85.97816052427616,64.728708503725,45.552879581151835,49.27977816346588
383,383,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,365243.72577074025,162.688249126487,252.18955837388543,45.552879581151835,32.76518912060846
384,384,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,237104.39766926825,121.74590165470758,180.28481419939166,45.552879581151835,0.0
385,385,sex_male,Urbanity_Rural,Size_7,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,112813.62478463221,81.46035123086409,78.9972465544139,45.552879581151835,47.44915050939009
386,386,sex_male,Urbanity_Urban,Size_8,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,395461.83289673604,164.83109945021357,281.0152467336609,45.552879581151835,36.51958042286628
387,387,sex_female,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,234369.03726214796,120.91652763111898,181.9623323130217,45.552879581151835,0.0
388,388,sex_male,Urbanity_Urban,Size_8,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,395216.0460528759,169.51042774102547,269.46975151949664,45.552879581151835,47.046755993961156
389,389,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,374464.42122951476,159.49819334448685,263.17441536716933,45.552879581151835,0.0
390,390,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,186753.76034642308,107.78169178813093,130.1900874557742,45.552879581151835,0.0
391,391,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,75930.69267850679,72.24807762384971,50.552379227789096,45.552879581151835,137.44071474586414
392,392,sex_female,Urbanity_Urban,Size_3,age_19_25,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,73323.85932651091,86.39999833150652,59.67278948282375,45.552879581151835,226.89652264140656
393,393,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,201425.41835214087,119.16412099219306,151.25735621188784,45.552879581151835,130.51858959681923
394,394,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,208535.73792438477,121.87933307227784,151.95203310314213,45.552879581151835,34.09262343550683
395,395,sex_male,Urbanity_Rural,Size_3,age_76_85,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,181258.85393619922,118.11880900248717,125.93822163720768,45.552879581151835,45.599040711146195
396,396,sex_male,Urbanity_Urban,Size_3,age_76_85,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,428216.1076092865,184.65160431030492,296.7983154738008,45.552879581151835,52.7540481215979
397,397,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,88343.63539033721,87.71335808696631,69.80501684846854,45.552879581151835,20.247418798654007
398,398,sex_female,Urbanity_Urban,Size_6,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,435751.9203572108,188.87632331513538,301.685136329721,45.552879581151835,8.597616608171421
399,399,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,174332.75662874768,101.9726534564459,119.3213695622182,45.552879581151835,19.32048998879948
400,400,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,218971.07974180032,121.45661727543278,166.23502259743438,45.552879581151835,0.0
401,401,sex_female,Urbanity_Urban,Size_3,age_19_25,Education_College,Lighting_yes,TV_yes,Cooking_yes,348259.1951984877,161.4943207577689,238.34202985517842,45.552879581151835,207.3375179412675
402,402,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,405835.9341025273,182.14958666621087,276.8217388448382,45.552879581151835,121.64370640930107
403,403,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,410694.49637057417,175.64151080205852,284.77935616991425,45.552879581151835,122.90146356056343
404,404,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,113237.09208330465,102.61881179838007,88.63914191383923,45.552879581151835,111.2845506366086
405,405,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,355477.2982415153,155.1138159572597,247.40111529402498,45.552879581151835,126.257745093433
406,406,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,211949.53460144575,119.43919318496128,156.94672210099628,45.552879581151835,22.30769071314956
407,407,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,350698.1828544322,156.4034217135971,255.22584655463572,45.552879581151835,137.7104341069278
408,408,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,216415.7497073333,124.61262162920923,164.30688193693902,45.552879581151835,8.782782757940973
409,409,sex_female,Urbanity_Urban,Size_6,age_76_85,Education_College,Lighting_yes,TV_yes,Cooking_no,395717.2259986171,174.21252327726987,285.38728547216715,45.552879581151835,0.0
410,410,sex_female,Urbanity_Urban,Size_6,age_76_85,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,447434.26949663897,190.7369204640033,314.1542488294382,45.552879581151835,0.0
411,411,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,221345.89946042185,118.46860670788658,162.72215406563808,45.552879581151835,0.0
412,412,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,95164.48496567427,88.49993002801571,75.76466713665346,45.552879581151835,26.59645725721854
413,413,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,331860.1176868048,143.80395484489927,221.14835704153708,45.552879581151835,58.24920725402204
414,414,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_no,Cooking_no,186912.38143827915,107.18423022901176,140.93116922765702,45.552879581151835,43.99999904527021
415,415,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,357708.2139386528,166.20003048620848,243.06353109709892,45.552879581151835,33.46864544226611
416,416,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,89425.421240029,78.67665905305988,58.777987302034035,45.552879581151835,57.21881663836917
417,417,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,201866.5341867284,115.23383874466651,151.38148337151011,45.552879581151835,115.31802860438515
418,418,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,107907.77659755929,89.66175737446105,84.19636796023744,45.552879581151835,18.82785615127088
419,419,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,133696.59436352015,103.88790684717344,101.84625579483007,45.552879581151835,0.0
420,420,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,105909.8441739347,96.13517068574495,84.93185305971892,45.552879581151835,125.51415356192119
421,421,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,103407.21756666,92.95558475091013,83.69502026712952,45.552879581151835,124.25639641065882
422,422,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,88474.866072679,88.61113231938086,70.0159137184779,45.552879581151835,22.294284448674535
423,423,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,366546.97831833625,169.25841757061903,257.7340262659302,45.552879581151835,7.740908878737144
424,424,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,360129.9791080624,169.3193698370056,254.00359353092747,45.552879581151835,18.268084449832028
425,425,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,203847.28172871523,118.41046373055704,150.14369581820446,45.552879581151835,36.47173279438981
426,426,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,354685.3885320518,160.73495772576402,247.02526509766273,45.552879581151835,129.96017244765073
427,427,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,419433.0047508562,179.6369473883764,282.6827020842707,45.552879581151835,32.27023502821081
428,428,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,403984.7421601279,171.4223983182675,269.3559499097064,45.552879581151835,55.50785676406289
429,429,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,92853.96713044305,93.81675502574328,71.11882938440861,45.552879581151835,21.92307183587934
430,430,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,181546.88215343293,111.03706622528195,125.08471115441886,45.552879581151835,10.468967454929928
431,431,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,110996.1356681108,96.84598909385592,88.39021213321392,45.552879581151835,121.47948249884102
432,432,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,115389.93738991725,97.69452068780336,89.51073215245545,45.552879581151835,17.237693834179154
433,433,sex_female,Urbanity_Urban,Size_2,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_yes,340671.8863508748,161.94052295444538,235.4326527872903,45.552879581151835,136.7394760398065
434,434,sex_female,Urbanity_Rural,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,311478.8257641215,136.89393042797258,206.73057959844883,45.552879581151835,125.71521457203825
435,435,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,189299.89613312512,108.30324530247181,141.45580212997342,45.552879581151835,140.0748071007928
436,436,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,101002.0535612666,96.36750889320942,78.1780354437021,45.552879581151835,136.04132913301623
437,437,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,102759.75075539127,87.0592355033882,79.91262456105704,45.552879581151835,133.26441522119828
438,438,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,327481.48725430586,154.5587380837926,216.72970150143829,45.552879581151835,16.317402636675617
439,439,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,202353.79012965428,124.0350348905158,153.51791359457653,45.552879581151835,18.892062443072902
440,440,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,211910.9291846503,124.38233442697866,158.5819958719416,45.552879581151835,0.0
441,441,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,201480.07912358805,119.291756923473,146.8083008448445,45.552879581151835,130.51858959681923
442,442,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_yes,365621.5225011962,166.8798937539953,258.3210273040374,45.552879581151835,42.620218715861384
443,443,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,196977.19405272344,119.87222229718512,150.8503666235764,45.552879581151835,115.31802860438515
444,444,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,354158.93902989547,161.38056490340446,242.29854328514926,45.552879581151835,122.84211682335635
445,445,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,360664.5312256653,158.98034912108648,254.40660779634868,45.552879581151835,33.53420628633831
446,446,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,175850.63337540286,101.45418307706856,125.58337321728871,45.552879581151835,26.372984769021663
447,447,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,436038.34886320954,173.95751179003437,305.11242811915616,45.552879581151835,0.0
448,448,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,204450.34316418093,110.2834699902829,154.32844433738654,45.552879581151835,75.05346998573194
449,449,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,199685.6491467952,125.53307010169992,151.36927776718076,45.552879581151835,33.121665368385514
450,450,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,79474.87121982247,88.04921439315521,62.79118678088407,45.552879581151835,130.90298788527903
451,451,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,193831.7861648159,120.84292385224349,146.19929201086094,45.552879581151835,129.54763152969795
452,452,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,350269.98698098963,165.79015407328822,250.1290281379451,45.552879581151835,122.84211682335635
453,453,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,356146.77316225186,158.54931747908748,251.48601377239663,45.552879581151835,111.05718410099891
454,454,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,349050.5190061769,154.08449927018938,249.3965971634356,45.552879581151835,122.84211682335635
455,455,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,362321.689459559,166.8007912948719,247.3329716296672,45.552879581151835,7.740908878737144
456,456,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,99638.57438134504,95.23549391962635,76.47783267879007,45.552879581151835,0.0
457,457,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,61790.97796154663,77.71497040549237,39.698617300488074,45.552879581151835,22.35149938160591
458,458,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,381461.622313995,174.85967566385494,264.03468345593217,45.552879581151835,0.0
459,459,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,366125.4699589227,161.55517338163997,256.7508467686501,45.552879581151835,11.156537148813802
460,460,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,58702.29877618826,78.23455226353234,37.4990453767537,45.552879581151835,62.607650961726996
461,461,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,231010.56698309578,134.23376419597682,173.39454649900188,45.552879581151835,35.853639939006165
462,462,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_yes,339852.0580629609,153.97568083776898,240.8514216862864,45.552879581151835,148.52440876216377
463,463,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,405931.13082865346,174.69233498999455,281.20784036063253,45.552879581151835,133.09639542279587
464,464,sex_female,Urbanity_Rural,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,47983.979207873606,76.62540499634535,30.015408111099568,45.552879581151835,115.84405535443045
465,465,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,204246.0385685435,120.43508836220448,150.26082080558686,45.552879581151835,7.10712972071548
466,466,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,216130.23217235546,125.4457465622548,162.96472257030462,45.552879581151835,0.0
467,467,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,202217.9789185572,118.44806519747804,150.26561940759242,45.552879581151835,115.31802860438515
468,468,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,191297.72762311887,114.74311463926931,141.68164247591014,45.552879581151835,137.29789318897502
469,469,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,90820.75613623636,85.81870039650958,70.37628892803703,45.552879581151835,35.447979791087924
470,470,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,355621.38926533406,155.5730311041861,249.57174032008476,45.552879581151835,127.51550224469538
471,471,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,353845.8022692825,156.14482840291487,249.21993558201405,45.552879581151835,138.04267781579043
472,472,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,86393.573474648,81.18250362766426,68.46286159796443,45.552879581151835,37.82708914997108
473,473,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,354187.56721272954,155.62642910139039,252.65168150472482,45.552879581151835,33.46864544226611
