,Electricity,Income,Water,e_Cooking,e_Lighting,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
637,166.641836202777,359531.58044151065,249.71905605750908,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,637.0,81.0,1,5.888975090949042
638,122.28247914327706,199242.6697729297,149.0990434580404,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,638.0,81.0,1,40.31802860438515
639,104.36386330168968,159977.5888814227,108.7955264547683,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,639.0,21.0,1,91.71830192416215
640,110.28592188049645,183368.36985276503,123.32600821214113,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,640.0,51.0,1,6.211210303667546
641,74.64899130960639,55121.127125996914,37.50494482693341,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,641.0,1.0,1,49.851760172248255
644,153.5608941135976,364263.0691764966,252.68909668212433,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,644.0,81.0,1,11.217878134103266
645,91.84515104712601,115933.1287269085,90.69178539365973,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,645.0,31.0,1,23.503815670685604
647,159.39122011943863,337025.56562585017,224.5006674893513,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Rural,647.0,51.0,1,4.2081229515435234
648,163.40751557228012,375151.582306934,264.24230263206044,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,648.0,81.0,1,5.980256398251036
649,85.15066439755834,82619.1273002391,65.99982385056954,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,649.0,31.0,1,93.3186161553557
652,156.80734054587435,363696.24410028406,261.0929751108372,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,652.0,81.0,1,4.740908878737144
653,75.05100698860434,49905.62364768944,30.393926575377805,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,653.0,1.0,1,128.30237349812694
654,167.08456112567202,370962.7729855617,258.8483679613951,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,654.0,81.0,1,3.0374525570794955
655,169.53075664358218,374467.04879699607,264.70031137741483,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,655.0,81.0,1,7.238013549513578
656,97.28573321694893,107820.75416746484,83.09107104896638,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,656.0,31.0,1,12.827856151270879
657,166.49830598615355,375468.0358945878,263.75518764823386,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,657.0,81.0,1,8.238013549513578
660,117.38800620028154,204702.83957710987,156.73085014067962,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,660.0,81.0,1,14.09262343550683
661,111.88210070313892,199707.76703533734,139.84055706320967,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Rural,661.0,51.0,1,23.482628477166827
662,97.87486735523987,143925.50206118068,112.67391811613041,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_10,sex_female,Urbanity_Urban,662.0,31.0,1,365.74644341414216
663,158.58005714311741,363005.37483557424,263.19264072984186,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,663.0,81.0,1,6.941469871171069
664,84.56347872024985,88449.99936000627,69.27786074871221,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,664.0,31.0,1,21.299913578876033
665,120.9716625779422,210336.5644808617,159.1692915405153,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,665.0,81.0,1,7.944557223295089
666,170.70927758176066,374769.50183985604,260.7576669324394,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,666.0,81.0,1,4.0374525570794955
668,150.26571381121227,338533.4392820716,227.4702976761473,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,668.0,51.0,1,4.224454567953449
670,159.54407863353688,351311.0906871015,246.7349440532857,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,670.0,81.0,1,40.960172447650706
671,76.51021063821578,71532.47257170854,45.879489724218104,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Rural,671.0,1.0,1,138.88538494881948
672,67.36055664104747,38288.07771898808,22.04723496911008,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,672.0,1.0,1,154.05915199453457
674,172.0261287123154,365986.7254060007,257.5024005597121,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,674.0,81.0,1,0.7409088787371436
676,73.01897050585728,59122.21067434164,39.14365913380558,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,676.0,1.0,1,26.470583973340222
677,110.0457796220166,191337.85833703488,136.3377084882548,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Rural,677.0,51.0,1,3.1159946190589247
678,159.73169982422218,365762.8499119717,260.9591483072441,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,678.0,81.0,1,8.683712719908687
679,159.94488983654128,360703.0776050243,256.2235751904111,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,679.0,81.0,1,4.683712719908687
680,74.9075087446478,59823.626102797854,39.00624972100019,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,680.0,1.0,1,0.7428474098112549
681,171.32951588089642,360672.90394044115,252.66816351176232,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,681.0,81.0,1,0.48315172747476254
682,174.7287460468171,400224.6804895596,286.4647531918352,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_9,sex_male,Urbanity_Urban,682.0,81.0,1,6.42471306634614
685,167.86607169618168,373122.09075686475,258.9715762825628,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,685.0,81.0,1,5.779695405816949
686,160.84836371226294,364235.0198298957,262.53685845002786,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,686.0,81.0,1,40.53000852990404
687,158.31868065562418,372107.0546276936,262.8919947491482,Cooking_yes,Lighting_yes,TV_yes,age_76_85,Education_College,Size_3,sex_male,Urbanity_Urban,687.0,81.0,1,15.167525813295924
688,145.8133557898351,329758.6031139466,221.50702954158024,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Rural,688.0,51.0,1,26.278249186900723
689,188.07228679881248,447691.87527843576,307.7043044566402,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_8,sex_male,Urbanity_Urban,689.0,81.0,1,15.10610273116825
690,72.85266223557291,42694.47564213187,25.0224152554531,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,690.0,1.0,1,130.33141543100558
691,131.98645083417057,212094.9063009481,157.30282124481502,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,691.0,81.0,1,2.1071297207154807
693,127.03750116366527,213369.95451897566,162.59549526075602,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,693.0,81.0,1,7.159624500937664
696,108.98022270102005,202677.2807390048,153.74953841591537,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,696.0,81.0,1,44.73365687446196
697,109.14462220185587,199236.61270027497,149.3696333690674,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,697.0,81.0,1,44.26083244555687
699,170.38193380602684,430761.18757164717,304.20591381344326,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_5,sex_female,Urbanity_Urban,699.0,81.0,1,8.039603135458123
700,110.08733643427296,200530.8103489375,150.4807484267539,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,700.0,81.0,1,15.471732794389808
702,80.48939964239165,78730.80040663407,52.329526790148144,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Rural,702.0,1.0,1,32.866682372339824
703,168.73754589960694,370727.7918251578,260.13614320080586,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,703.0,81.0,1,8.996588014660801
704,94.37011474132125,102768.77093550713,79.29664336332371,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,704.0,31.0,1,24.355031722365762
705,173.18446967188538,382172.5737356977,267.17052261951136,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_female,Urbanity_Urban,705.0,81.0,1,0.6844797212086533
707,165.46281188737547,386771.2210995714,267.1110596156773,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_7,sex_female,Urbanity_Urban,707.0,81.0,1,16.793356428053997
708,171.08281465197413,413356.8880757804,290.33250479835016,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,708.0,81.0,1,10.055167750568074
710,122.53826476575777,203714.27677146552,149.21721854731555,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,710.0,81.0,1,48.518589596819226
711,122.60884429594564,188803.23060128526,139.24522581751341,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,711.0,81.0,1,47.49043537086948
712,120.14668966027372,185187.97494249587,134.4193028373077,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,712.0,81.0,1,45.275368093226916
713,85.88345872690087,99529.40784973378,75.84155208101318,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,713.0,31.0,1,105.24189012545014
714,116.52273553294134,191844.48095710576,139.88781944198266,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,714.0,81.0,1,48.54763152969795
715,93.95658680085043,92816.54487947881,71.42838310344396,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,715.0,31.0,1,0.3144198640846821
718,119.51363183082728,196296.87500640366,143.59939497443804,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,718.0,81.0,1,39.84520417548019
719,118.5256643558568,200578.97613689574,150.02273774681083,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,719.0,81.0,1,31.318028604385148
720,96.35546454750369,117364.92574676825,93.20553816281829,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,720.0,31.0,1,12.237693834179154
722,104.77536228607089,132838.7482195941,99.90049229972216,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,722.0,31.0,1,4.007061941426621
726,159.25059109243298,360664.646739636,251.47760209024028,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,726.0,81.0,1,11.468645442266109
729,155.02195133752969,357895.003602222,256.8101318569647,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,729.0,81.0,1,9.53420628633831
730,115.48134574312715,200907.35285449328,148.60801492612828,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,730.0,81.0,1,14.537293638462174
731,161.45299468529257,354502.1283751159,242.68445430278138,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,731.0,81.0,1,38.515502244695384
732,148.22227335328287,332434.214614955,221.797012003442,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,732.0,51.0,1,9.36989741689764
733,118.98467990176128,204392.8965284284,154.63310842676543,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,733.0,81.0,1,14.471732794389808
735,171.57550025910254,419218.6110888879,287.36592860335236,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,735.0,81.0,1,14.351711428910427
736,164.8055198906252,359092.6306964185,250.61765946376823,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,736.0,81.0,1,16.849821641174152
737,165.29226437310342,337573.87517538,241.08151416425892,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,737.0,81.0,1,45.524408762163745
738,163.41894085265682,340171.22298864444,243.9235016930907,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,738.0,81.0,1,49.071719748668954
739,182.53890488075413,415685.0612427792,279.9459200399897,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,739.0,81.0,1,7.327431187039121
740,103.32317677543672,122583.90180080663,99.11355453030828,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,740.0,31.0,1,28.58982810020867
741,161.01035989667113,353416.93325745745,244.99709275229085,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,741.0,81.0,1,41.31494125226149
742,163.15592194233162,380254.41853788577,247.68195395949056,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,742.0,51.0,1,14.903924944977582
743,168.42093819314084,368066.9576262096,265.4335593946988,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,743.0,81.0,1,4.564628128174373
744,196.4076004190584,433853.1814951264,296.7015119428488,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_7,sex_male,Urbanity_Urban,744.0,81.0,1,18.964250466279317
748,119.56982973835814,206189.9168564743,157.21631405517968,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,748.0,81.0,1,2.8920624430729056
749,100.21457546201395,122321.59180957824,95.79020523448969,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,749.0,31.0,1,6.858584475296336
750,156.1610668934677,329772.75665725325,222.7015695462212,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,750.0,51.0,1,13.317402636675617
751,74.07239224291689,63013.14732142232,40.55784970697688,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Rural,751.0,1.0,1,35.552060374039996
752,92.5619939729585,111806.9448660886,89.30345310302117,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,752.0,31.0,1,74.81172620770347
753,104.50649865977086,168332.87977012488,119.11863639325935,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,753.0,21.0,1,18.32048998879948
754,148.57418566224985,320376.90138930787,208.5222449460016,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,754.0,51.0,1,49.743368797988055
755,164.91379217278072,349945.00567544,254.45981482093032,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,755.0,81.0,1,38.84211682335636
756,176.38373849728515,358263.0202463786,262.21310257278685,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,756.0,81.0,1,28.31494125226149
757,155.9931239504013,353915.8208370882,247.0162723747378,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,757.0,81.0,1,38.515502244695384
758,77.73162106742619,76313.88516689616,49.37934457249466,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_4,sex_male,Urbanity_Rural,758.0,1.0,1,43.319371385834614
759,88.85876465058729,116430.7199684231,88.45428585350994,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_female,Urbanity_Urban,759.0,31.0,1,6.042923428913616
761,166.4712855099226,365465.92707980116,260.77682347804557,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,761.0,81.0,1,5.941469871171069
763,172.29276788052158,370285.0144898043,253.88508865015137,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Urban,763.0,81.0,1,7.835285993504119
764,163.01575324071527,347858.4001667745,241.04081961187862,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,764.0,81.0,1,36.84211682335636
765,122.76557005625092,189320.60523482016,141.10528280172053,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,765.0,81.0,1,41.54763152969795
766,105.24958473670748,165843.17523667825,115.28154342183365,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,766.0,21.0,1,78.74645615011173
767,104.29973712731797,159639.8692894644,107.3581433746624,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,767.0,21.0,1,95.9760590754245
768,94.8325305382285,115982.7852937952,88.6691197684973,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_High_School,Size_2,sex_male,Urbanity_Urban,768.0,31.0,1,37.819431025521276
769,118.62010291718435,214171.4731289767,159.94567234023256,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,769.0,81.0,1,4.307690713149558
770,122.73785698252595,211938.70770191785,154.52345515571957,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,770.0,81.0,1,2.1071297207154807
772,165.39857586169916,361245.33466336376,248.11249309462815,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,772.0,81.0,1,3.4831517274747625
773,76.81601004986227,63735.031151362295,42.00764059272912,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_female,Urbanity_Rural,773.0,1.0,1,9.566566659248489
774,97.58679022840435,132531.76183812474,104.17051000295321,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,774.0,31.0,1,6.765636406574005
