,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_TV,e_Cooking,e_Refrigeration,Income,Electricity,Water,w,wf
368,368,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,222891.76524489198,133.91842655919746,161.46116600146763,47.021989528795814,28.61994548485134
369,369,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,383982.86875589174,168.72276758734404,274.93154932364973,47.021989528795814,23.38572751820032
370,370,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,235409.7796778677,133.370471690357,170.59277239134667,47.021989528795814,0.0
371,371,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,368675.0353080447,165.7893527826239,259.3106684004802,47.021989528795814,41.40545965690745
372,372,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,370707.8934398439,165.38703684676196,264.38581940240147,47.021989528795814,41.40545965690745
373,373,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,352947.56744469143,157.45192805087763,241.9532379690717,47.021989528795814,77.51378650726927
374,374,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,385796.38848623406,176.22506593899098,274.0816192535051,47.021989528795814,21.100524280966983
375,375,sex_male,Urbanity_Rural,Size_5,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,200268.15490955245,117.24434877649998,140.44341104544753,47.021989528795814,0.0
376,376,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,229674.95630216203,130.50521041312706,176.0871103133159,47.021989528795814,0.0
377,377,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,106449.87241158489,98.59271639707808,82.95372470803133,47.021989528795814,42.22153511128149
378,378,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,208605.91989439927,125.47037909712095,158.11318230655073,47.021989528795814,126.84552129104422
379,379,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,220291.32467873665,128.00122792911674,160.2832859121376,47.021989528795814,78.51365223553117
380,380,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,134102.34808834398,103.46634079003124,99.88713202277242,47.021989528795814,89.86778284673993
381,381,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,213495.06951836238,125.57100384001042,161.08100994078498,47.021989528795814,20.31024878837324
382,382,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,211072.3068727189,127.4765270678253,161.66714030404268,47.021989528795814,39.5867343085415
383,383,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,215345.25496797406,130.66927465166688,157.7510795415962,47.021989528795814,39.5867343085415
384,384,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,211312.48180303085,128.4310395802063,154.58180277664897,47.021989528795814,124.75173506978597
385,385,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,88484.38935209921,90.46785943770705,69.63913372183082,47.021989528795814,0.0
386,386,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,208561.54922834656,122.41066291287966,157.08671131576537,47.021989528795814,0.0
387,387,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,378402.6110236104,163.20217510125417,253.09098081844934,47.021989528795814,0.0
388,388,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,138554.0123237394,112.81071074196468,105.71614190943392,47.021989528795814,35.0149190023014
389,389,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,117117.22112008752,92.65547362971859,90.3184383230863,47.021989528795814,0.0
390,390,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,217057.51207831426,130.22913168772166,161.1576012119169,47.021989528795814,37.49294808728323
391,391,sex_female,Urbanity_Urban,Size_1,age_66_75,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,90149.13496644418,79.4215677475196,72.81174910465668,47.021989528795814,0.0
392,392,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,204494.08240876428,121.58295968643236,152.93890840907937,47.021989528795814,133.89846460606122
393,393,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,429285.13088696095,185.101172920094,301.9788763907463,47.021989528795814,95.91973903624536
394,394,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,135224.1880206608,99.02014842349823,104.62906995768749,47.021989528795814,35.0149190023014
395,395,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,402270.145384141,167.57115544542918,285.4578712089371,47.021989528795814,0.0
396,396,sex_female,Urbanity_Urban,Size_7,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,410382.79246354435,186.37650077923095,289.7001660168345,47.021989528795814,0.0
397,397,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,395631.0212578691,176.36818646381664,272.66854939957705,47.021989528795814,68.15881668011914
398,398,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,363473.8482913094,168.27866824941015,255.69229502350453,47.021989528795814,128.66424663941018
399,399,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,191978.0583513585,120.04630655834028,146.6871077078505,47.021989528795814,7.670082296742468
400,400,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,354131.19721393264,161.75728061670773,242.84555450605097,47.021989528795814,0.0
401,401,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,103737.81304688152,95.80626781679415,76.48628055390736,47.021989528795814,19.024212907951224
402,402,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,344158.4976210878,150.75396418728857,222.87435296935863,47.021989528795814,0.0
403,403,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,365313.9781669711,159.1491538757673,252.8277136295065,47.021989528795814,128.66424663941018
404,404,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,365592.6142152754,164.20733050262967,270.9655532200687,47.021989528795814,133.6234037331689
405,405,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,327874.2608377243,154.33648269952675,211.47297735971839,47.021989528795814,68.85026825424396
406,406,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,369828.5731348916,169.8101650829255,262.2907724308544,47.021989528795814,41.40545965690745
407,407,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,327721.3787327821,150.04470273681412,218.76178573129596,47.021989528795814,129.14745792266012
408,408,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,201384.3976223649,120.48948905467884,145.4179289763925,47.021989528795814,68.64211784388634
409,409,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,203159.4302354825,119.04174648917706,144.22602965916366,47.021989528795814,0.0
410,410,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,198444.10452270755,120.83712952356392,148.39064754384634,47.021989528795814,75.69506115890331
411,411,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,180897.0404610789,121.07652803494258,126.74788453936685,47.021989528795814,37.976159370533146
412,412,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,84649.08873850688,95.25484290658123,64.26193551444084,47.021989528795814,73.3707048678846
413,413,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,206594.3689388861,119.63364439838257,157.25090100185224,47.021989528795814,0.0
414,414,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,380250.3430278392,168.18166052989486,267.22960829799564,47.021989528795814,21.100524280966983
415,415,sex_female,Urbanity_Urban,Size_1,age_26_35,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,184413.65392938734,117.73668578723937,135.73955390825634,47.021989528795814,8.466824768493153
416,416,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,395129.46702897095,177.53195269996738,280.7236853189044,47.021989528795814,0.0
417,417,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,237979.1144179449,133.3390810561231,184.50539801126962,47.021989528795814,0.0
418,418,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,220815.27093544454,129.5045894465016,162.72308293647757,47.021989528795814,23.660788391092623
419,419,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,217401.39945097858,125.14959188869976,157.70290683184774,47.021989528795814,19.75374938666776
420,420,sex_female,Urbanity_Urban,Size_2,age_26_35,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,405656.7970571264,178.51737454745773,282.26724665714784,47.021989528795814,86.84494711635116
421,421,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,359689.4410419126,168.4657711182559,257.39394500108114,47.021989528795814,68.36705697099403
422,422,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,360203.1841804972,162.19552730520084,249.6816489165877,47.021989528795814,68.36705697099403
423,423,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,348529.1998728478,164.89654764619237,237.55996757967705,47.021989528795814,77.51378650726927
424,424,sex_female,Urbanity_Rural,Size_3,age_26_35,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,324934.1579042034,154.45599914939976,220.7778077811546,47.021989528795814,129.94420039441084
425,425,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,119184.04802042605,100.64341160113956,94.04694886234556,47.021989528795814,29.03925159712676
426,426,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,350975.10070431983,164.56324668102243,251.1232029251952,47.021989528795814,9.488807645108421
427,427,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,81660.67497482344,91.13951397692766,65.57070549604988,47.021989528795814,0.0
428,428,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,355252.4841395728,169.0360306123388,250.2585840115149,47.021989528795814,77.51378650726927
429,429,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,84538.93208333729,89.41910554795362,63.41942842663704,47.021989528795814,80.42364818290157
430,430,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,98122.10017488977,86.08289895487789,74.07266862803209,47.021989528795814,25.0388358123715
431,431,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,361803.7506150095,168.39865979839402,256.4199358553455,47.021989528795814,135.7171899544272
432,432,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,78704.59092458713,83.26823422123906,62.65490123784344,47.021989528795814,12.398669320740726
433,433,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,202182.70713762913,120.90061840887483,145.6511964675143,47.021989528795814,0.0
434,434,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,372049.5869899672,164.33914276157057,270.5828861165894,47.021989528795814,16.613317641275003
435,435,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,411203.8844447438,179.46178771927617,281.5969215935216,47.021989528795814,86.04820464460049
436,436,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,145744.10855742215,112.35540083997036,113.18655902316827,47.021989528795814,23.58298622879282
437,437,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,381323.63450543437,172.5205396109024,264.7480574574955,47.021989528795814,30.438670833217298
438,438,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,369005.9178016953,173.12669212222653,263.55907302098933,47.021989528795814,126.5704604181519
439,439,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,353423.88448143646,164.91433243580218,246.98982359696745,47.021989528795814,77.51378650726927
440,440,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,348238.06230839994,167.3764698060167,244.4706928124604,47.021989528795814,14.447964738867128
441,441,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,203829.47771107304,120.5146463507876,155.4419068325532,47.021989528795814,66.54833162262807
442,442,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,388147.6590579079,166.2000838750062,255.31488813231388,47.021989528795814,57.4760323925056
443,443,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,356227.6847079792,163.58612409340333,247.404279981183,47.021989528795814,0.0
444,444,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,202735.51490633906,114.02386873585195,151.99405844823366,47.021989528795814,68.64211784388634
445,445,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,211186.74367844712,119.2744706161512,152.3289994233026,47.021989528795814,21.847535607926027
446,446,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,381721.13247893937,170.81047123335046,273.6560423486748,47.021989528795814,0.0
447,447,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,124705.97596757574,102.5107208865009,97.22756145190552,47.021989528795814,33.20166621913481
448,448,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,325945.3282800766,152.3583827880307,214.97793380316486,47.021989528795814,68.85026825424396
449,449,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,207552.4737407929,124.66111732576375,153.3360165035483,47.021989528795814,126.84552129104422
450,450,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,112244.99855591213,99.62618038551693,85.62772238085519,47.021989528795814,141.09018059526196
451,451,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,340705.90393388533,162.9976287275629,235.66413566926516,47.021989528795814,16.5417509601254
452,452,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,196895.755511,121.69232404407258,150.44481753168208,47.021989528795814,0.0
453,453,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,82231.22528591736,86.97310758190592,67.16721933908806,47.021989528795814,10.30488309948246
454,454,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,358774.154995054,164.87922558495202,253.15523744197327,47.021989528795814,0.0
455,455,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,221286.78773631155,126.83294849948535,163.39108109515584,47.021989528795814,0.0
456,456,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,365485.378839008,169.49609198110082,261.9938157390997,47.021989528795814,133.6234037331689
457,457,sex_female,Urbanity_Urban,Size_3,age_76_85,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,384374.76586742507,176.8993419536521,269.01090044578257,47.021989528795814,131.99068880895808
458,458,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,120484.52677609042,95.85457040686238,91.88710121252556,47.021989528795814,138.19965190225298
