,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
497,103.14893891385887,321196.8812341047,219.4396127628352,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Rural,497.0,51.0,1,63.180095066673445
498,92.00949587748259,119161.78021847045,90.21578809171372,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,498.0,31.0,1,54.84225175495161
499,73.91140572886174,197153.48658539905,148.8405368885313,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,499.0,81.0,1,48.2559760693621
500,118.08880155709984,215294.0758158331,163.6466686457588,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,500.0,81.0,1,15.653841421785291
501,76.11493623845385,213593.7366468907,158.50756401297838,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,501.0,81.0,1,29.184189344073403
502,48.116724184145276,110631.20579142787,86.61898572358601,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,502.0,31.0,1,45.484227890232646
504,188.1901088021741,429773.9789411454,289.88151787157767,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,504.0,81.0,1,58.3347619147999
505,148.3344782821427,350325.9918133486,240.69603955640216,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,505.0,51.0,1,35.014179018475396
506,68.42098879183257,62614.053841772766,41.81934838052001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,506.0,1.0,1,52.42954396083274
507,90.45838396317836,106542.08977125092,73.05675844253635,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,507.0,1.0,1,28.344494474940547
508,103.69993235995472,130659.96659083752,98.37659939765707,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,508.0,31.0,1,24.183055523399464
509,83.28130114848496,85006.81010616764,56.09253450753656,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_4,sex_male,Urbanity_Rural,509.0,1.0,1,55.623897584235884
510,149.44979564438083,363634.24863224593,238.80255785046882,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_1,sex_male,Urbanity_Rural,510.0,51.0,1,41.58785018557395
511,112.21565332311779,194503.82598451927,144.10333150361168,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,511.0,81.0,1,8.149557847925802
512,79.90153313929655,219790.12303986124,164.16019190900982,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,512.0,81.0,1,40.90668414639318
514,61.41165765569532,138454.5225883314,106.4037334771803,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_female,Urbanity_Urban,514.0,31.0,1,39.95955426929306
515,98.7321507747322,131388.04061702802,101.02234889829955,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,515.0,31.0,1,42.96912096309158
518,78.3747034806494,205642.86262374427,157.53037722026727,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,518.0,81.0,1,40.77963209064781
519,68.30465202792331,39048.3410260795,24.050756340936466,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Rural,519.0,1.0,1,47.20294843225893
520,77.85141028724719,86003.77503082577,56.850970976720504,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Rural,520.0,1.0,1,53.301657153038924
521,89.46940310745846,120425.18000513721,88.60906634167537,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_7,sex_female,Urbanity_Rural,521.0,1.0,1,78.00909977711923
522,187.9358505092884,456611.28235362726,315.5215280230524,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_76_85,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,522.0,81.0,1,20.48217080453337
523,119.31095763676296,200817.45656926784,149.9536415640424,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,523.0,81.0,1,43.78938163205171
524,123.21170095521336,218010.08011150503,166.64312644781813,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,524.0,81.0,1,32.96374573036852
525,115.91395595298496,198740.0640598612,146.83787715532964,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,525.0,81.0,1,44.78938163205171
526,120.26556438984386,373567.222141909,262.37378031301375,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,526.0,81.0,1,43.783805391748345
527,117.91369874176891,361437.94555738056,260.80454986892283,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,527.0,81.0,1,44.18059220489411
528,118.77875632232825,360913.97298713494,255.27628877516221,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,528.0,81.0,1,23.46514419994447
529,80.37142738109252,96235.38165474676,66.37562740993789,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_7,sex_male,Urbanity_Rural,529.0,1.0,1,33.27822792941716
530,166.43560369169816,397142.4585259891,280.1471959216233,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_7,sex_male,Urbanity_Urban,530.0,81.0,1,24.1658949230224
531,64.5386003227936,156375.14005736564,120.30848106579799,AC_no,Cooking_no,Lighting_no,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,531.0,31.0,1,66.13504591758999
532,122.15713990369812,237284.35901104336,174.79540749054627,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,532.0,81.0,1,58.49682425613206
533,100.6327428050095,150643.79628158885,115.79274028335509,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,533.0,31.0,1,56.4859408940542
537,182.1841121857573,428091.76194396795,293.23817508664933,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,537.0,81.0,1,44.87887918495161
538,82.44232193534916,76882.85025232963,60.43172156763932,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,538.0,31.0,1,95.38336681829752
541,89.4156680569339,103540.42883838332,79.3731301387969,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,541.0,31.0,1,19.231385165624765
543,83.44965690202552,87451.00440191638,67.65452996999296,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,543.0,31.0,1,69.84326935460547
544,59.399459953083365,151833.11695285226,104.51882435627807,AC_no,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,544.0,21.0,1,36.65998167995308
545,40.86256769055,94565.82343034113,74.30058698716357,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,545.0,31.0,1,38.64191067714305
546,116.2119842932259,204244.86527054888,154.27354584525156,AC_yes,Cooking_no,Lighting_no,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,546.0,81.0,1,81.79564609411585
548,94.56866647797254,105737.16556657967,81.89131221627294,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,548.0,31.0,1,4.515937160675132
549,101.63062153445641,129300.54027270082,98.13398235876149,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,549.0,31.0,1,105.56675939779282
550,165.66608148366515,413453.3820290417,275.58050033206825,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_7,sex_male,Urbanity_Rural,550.0,51.0,1,50.8549216663961
552,78.04334029211174,88005.14687908789,58.76454154722907,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,552.0,1.0,1,76.09666232355708
553,65.92455555708902,52578.60364320543,31.79026137124448,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,553.0,1.0,1,110.1614334081887
554,161.4824365531024,352090.023421505,233.14535516659942,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Rural,554.0,51.0,1,17.737175212497235
555,112.74646241870865,191473.9993892137,133.02725641833612,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,555.0,51.0,1,38.87903385830414
556,74.70673832537462,88456.19740073492,61.33413502788646,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,556.0,1.0,1,76.09666232355708
557,90.5954560575965,92732.58146967123,70.85214852150192,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,557.0,31.0,1,80.16193054640941
558,142.95491326185225,327592.1757300025,218.30204866978556,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,558.0,51.0,1,57.968408336189185
559,161.28178872666174,357954.29398401274,245.66378252425102,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,559.0,81.0,1,81.04910040179392
560,124.20394711371424,370740.11718080327,262.2225567946878,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,560.0,81.0,1,38.783805391748345
561,121.35347485884172,388355.930199215,273.0046868753461,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_5,sex_male,Urbanity_Urban,561.0,81.0,1,0.03163754313182686
562,81.62567662253814,217907.58571974825,159.5357284580859,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,562.0,81.0,1,40.362566876241495
563,89.67601958326055,102728.92797364316,77.64522022382296,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,563.0,31.0,1,63.94986016148491
564,103.92199438433836,151773.44622458445,117.60197507179986,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,564.0,31.0,1,57.4859408940542
565,127.74499307523126,231791.07910891288,171.57591782847342,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,565.0,81.0,1,56.46181947647486
566,134.98599459345579,240903.24262386185,172.7220379286533,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,566.0,81.0,1,65.02048027741779
567,81.56906118554828,212644.49321414754,158.18510034433942,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,567.0,81.0,1,43.660533322787714
569,116.83261963237129,216895.4830267289,165.29143728033927,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,569.0,81.0,1,13.653841421785291
570,146.3750455997951,357537.1154962429,249.30415119749023,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_76_85,Education_College,Size_4,sex_male,Urbanity_Rural,570.0,51.0,1,10.680778562619832
571,79.13115177925799,76130.48895937651,48.237622588501104,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_3,sex_male,Urbanity_Rural,571.0,1.0,1,108.07809898630622
572,107.36724586459744,181182.36781248308,122.72196820733095,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,572.0,51.0,1,46.796717036075506
573,167.3656367011688,385116.2404030043,272.2808601025649,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,573.0,81.0,1,31.554773620388097
575,57.6790320261976,133578.73326231565,100.05561133365481,AC_no,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_6,sex_male,Urbanity_Urban,575.0,31.0,1,47.59096124412343
576,120.88237571879769,224799.079805594,164.85829460668202,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,576.0,81.0,1,19.355874975239068
579,120.09647213978107,213893.91798764528,163.99952745874054,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,579.0,81.0,1,41.91625084019169
580,166.07190706921924,367906.20104597055,252.67763868982465,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,580.0,81.0,1,39.594898999723604
581,148.76854807597906,323917.3417472884,220.73365304063628,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Rural,581.0,51.0,1,42.17340316567103
582,139.37896940742354,332493.0486299481,224.2113945714568,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Rural,582.0,51.0,1,77.03216182116695
583,64.51665963934349,181254.0829742461,126.048063450328,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,583.0,51.0,1,44.557698680539
585,164.11326557169042,367650.8107253951,257.30499493152104,AC_yes,Cooking_no,Lighting_no,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,585.0,81.0,1,55.777409585949044
586,80.763027776137,207594.09085292,153.04425484057728,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,586.0,81.0,1,43.660533322787714
587,140.92034033427694,417752.323176126,289.57606879395837,AC_no,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,587.0,81.0,1,15.205859100921923
588,79.78660357935131,235132.44297375678,170.50502590000153,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,588.0,81.0,1,0.1545162977766494
589,33.939513846866184,64613.357019042276,51.64323116300453,AC_no,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,589.0,31.0,1,49.65147667053909
590,88.64895653182779,242589.40499314354,182.90520824725758,AC_no,Cooking_no,Lighting_yes,TV_yes,age_76_85,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,590.0,81.0,1,13.989041041050402
591,90.4481074381864,107261.23553382447,84.5555648790872,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,591.0,31.0,1,16.678771949539975
596,112.7507144489124,196388.7750065204,142.52717923519631,AC_yes,Cooking_no,Lighting_yes,TV_no,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,596.0,81.0,1,20.077051344547204
597,161.29869812174093,354024.0384025639,246.53739548143082,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,597.0,81.0,1,53.190341746298024
598,130.05582085785574,364193.02502511046,256.28118601222053,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,598.0,81.0,1,31.46514419994447
599,106.35024799707595,185926.0048538349,136.8457303484183,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,599.0,81.0,1,72.77081829480083
600,160.9973164581759,367396.4033202855,255.70872113865502,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_2,sex_female,Urbanity_Urban,600.0,81.0,1,20.046044652810906
601,139.92618552171578,329494.4723532176,219.14354501824062,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,601.0,51.0,1,59.968408336189185
602,85.57993319519461,90365.4987698457,60.350903070399205,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,602.0,1.0,1,89.35975598127096
603,123.60891232987349,378634.30958313454,271.1273609131464,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,603.0,81.0,1,11.045051994627665
604,48.00774347016516,104622.02196655703,82.05081577231688,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,604.0,31.0,1,57.960571868946964
605,129.61275147503088,389876.5558119745,285.63453072607416,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,605.0,81.0,1,10.481270594006432
606,129.6620122196372,382115.49817039963,269.5362062838601,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,606.0,81.0,1,21.223429526795737
607,88.38288406072712,224490.3112564436,170.60140347653208,AC_no,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,607.0,81.0,1,31.08556307026332
608,43.9392426111524,90280.84085250157,59.58841786080293,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Rural,608.0,1.0,1,59.936614350391466
609,124.84426942337973,388094.2659953453,273.969792802749,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,609.0,81.0,1,9.481270594006432
610,52.00032318903463,132971.59628152722,101.98487299826252,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Urban,610.0,31.0,1,15.17330598199555
611,84.17566170783002,88304.23616770555,68.69295263805016,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,611.0,31.0,1,65.84326935460547
612,161.66147517471614,370870.87563326367,267.8986372180393,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,612.0,81.0,1,21.05480153603157
613,159.5524602108909,355043.8594150693,244.2152344767917,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,613.0,81.0,1,46.190341746298024
614,94.4799889861965,122797.91326064347,95.0345095619255,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,614.0,31.0,1,77.63725692546976
615,60.86425530279563,112211.41497536113,87.23723908071455,AC_no,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,615.0,31.0,1,46.139450792817094
617,118.30467911247379,343206.18367352587,232.209539179216,AC_no,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_6,sex_male,Urbanity_Rural,617.0,51.0,1,32.922112654842856
618,130.34764070620452,364281.4948392343,268.96067509239737,AC_no,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,618.0,81.0,1,45.289582315090655
619,81.72579996393202,208484.82739075512,151.81986613387832,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,619.0,81.0,1,35.660533322787714
620,169.29508874605204,398741.7071715145,275.52561079707743,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,620.0,81.0,1,35.35768690668632
