,Family_Size,HH_head_Sex,HH_head_Age,Education,Electricity_expenditure,Water_expenditure,Total_Family_Income,Urbanity
6878,9.0,1,62,1.0,4800,3000,39099.166666666664,1
6879,4.0,2,42,2.0,1200,1620,21020.0,1
6895,7.0,2,60,2.0,7800,600,41916.166666666664,0
6900,3.0,1,41,1.0,1932,60,9796.666666666666,0
6903,8.0,1,49,1.0,8136,780,47004.5,0
6904,7.5,1,49,1.0,0,600,13341.5,0
6907,9.0,1,53,1.0,600,120,16910.0,0
6909,4.0,1,44,1.0,0,36,10657.0,0
6910,5.0,2,57,1.0,870,120,9789.833333333334,0
6912,4.0,1,50,1.0,1920,60,20604.166666666668,0
6913,11.0,1,43,2.0,1386,300,34463.833333333336,0
6914,9.0,1,43,1.0,5178,300,49148.333333333336,0
6915,5.5,2,31,1.0,0,60,10492.0,0
6916,3.5,2,68,1.0,1200,450,6077.833333333333,0
6917,4.0,2,31,2.0,1200,300,8978.666666666666,0
6918,3.5,1,18,2.0,1086,300,9601.0,0
6919,5.0,1,46,2.0,594,222,11810.5,0
6920,4.0,1,61,1.0,768,120,5846.833333333333,0
6923,2.0,2,59,1.0,1404,42,1853.0,0
6924,9.5,1,30,1.0,1260,360,11583.0,0
6925,4.0,1,32,1.0,3726,150,13854.5,0
6926,5.0,1,37,1.0,684,120,12844.0,0
6929,4.0,1,50,1.0,2754,120,8721.333333333334,0
6934,5.0,1,68,1.0,2070,360,8942.333333333334,0
6935,4.5,1,57,1.0,360,510,18271.666666666668,0
6936,5.5,1,51,1.0,0,24,11258.5,0
6937,4.5,1,35,3.0,9000,4140,33035.666666666664,0
6938,1.5,1,77,2.0,5400,1350,49495.166666666664,0
6949,9.0,1,46,4.0,5280,546,29075.833333333332,0
6953,4.5,1,53,1.0,2700,1320,14447.0,0
6954,5.0,1,69,1.0,4374,4344,11573.0,1
6955,4.5,1,57,3.0,9582,4176,41447.333333333336,1
6956,3.5,2,30,2.0,2400,2250,14739.333333333334,1
6957,8.5,1,33,2.0,1500,1200,20656.666666666668,1
6958,4.0,1,50,2.0,6012,6396,28416.666666666668,1
6959,6.0,2,53,2.0,8742,5034,33633.333333333336,1
6960,11.0,1,43,1.0,2400,2838,29910.0,1
6961,3.5,1,35,1.0,3618,3456,19098.333333333332,1
6962,5.0,1,49,4.0,3000,360,21424.0,1
6964,9.5,1,56,1.0,9006,8208,24793.0,1
6965,5.0,1,36,2.0,1680,2700,10766.0,1
6968,3.0,2,63,1.0,4800,1344,26666.666666666668,1
6969,4.0,1,57,4.0,9000,900,48870.833333333336,1
6970,2.0,1,28,3.0,3000,900,19605.833333333332,1
6971,4.0,1,45,3.0,6000,1500,54589.166666666664,1
6973,7.0,1,54,3.0,3900,4080,31691.666666666668,1
6974,3.5,1,41,1.0,0,600,7249.5,0
6975,5.0,2,42,1.0,0,30,6365.5,0
6976,4.0,1,62,1.0,1968,600,9511.5,0
6979,4.0,2,46,2.0,1560,30,9720.666666666666,0
6985,3.0,1,39,2.0,7080,3600,27293.0,0
6986,4.0,1,55,2.0,1590,1500,8399.666666666666,0
6987,7.5,1,39,2.0,1500,600,11227.833333333334,0
6996,5.0,1,50,2.0,3600,600,30003.333333333332,0
6997,5.0,1,78,1.0,11100,300,46857.666666666664,0
7010,3.5,1,44,1.0,1260,312,11532.5,1
7011,6.5,1,37,1.0,2898,1440,17400.0,1
7013,8.0,1,46,4.0,16200,7350,47350.0,1
7015,1.0,2,63,1.0,0,594,7199.0,1
7016,8.0,1,41,1.0,4350,1164,11506.666666666666,1
7017,2.0,1,64,2.0,3000,2190,22190.0,1
7018,7.0,1,42,1.0,2430,456,26459.0,1
7019,9.5,1,52,1.0,0,342,14699.0,1
7020,4.0,1,57,2.0,13200,3960,55207.833333333336,1
7021,6.0,1,67,1.0,2904,300,16502.166666666668,1
7024,7.0,1,44,2.0,2100,228,25919.333333333332,1
7025,7.5,1,45,1.0,1086,120,15070.833333333334,0
7027,5.0,1,29,1.0,1320,120,20137.833333333332,0
7030,6.0,1,31,1.0,4500,60,34708.5,0
7031,6.0,1,45,1.0,1344,120,12404.833333333334,0
7032,5.0,1,35,2.0,1308,60,13101.333333333334,0
7033,6.0,1,47,1.0,3060,60,16971.833333333332,0
7034,5.0,1,29,2.0,0,120,8226.0,0
7035,9.0,1,46,2.0,2436,60,17692.5,0
7038,6.0,1,65,1.0,0,180,11168.166666666666,0
7039,3.5,1,57,2.0,4500,360,14372.5,0
7040,4.0,1,57,1.0,1200,360,14892.5,0
7041,6.0,1,39,1.0,2514,360,19855.166666666668,0
7042,4.0,1,55,2.0,9960,360,44916.833333333336,0
7043,6.5,2,56,2.0,3264,360,15716.833333333334,0
7044,6.0,2,70,1.0,5196,360,21694.833333333332,0
7045,5.5,1,50,1.0,534,360,25283.666666666668,0
7046,5.0,1,37,2.0,4800,270,17672.5,0
7050,1.0,2,44,1.0,4110,120,10488.5,0
7058,3.5,1,52,2.0,360,120,8542.5,0
7061,3.5,1,38,2.0,1800,120,54935.0,0
7062,3.0,1,34,2.0,2004,180,18693.0,0
7064,4.5,1,45,2.0,1608,240,12981.166666666666,0
7065,5.0,1,42,4.0,6660,240,40166.833333333336,0
7066,8.0,1,49,2.0,6414,240,23042.833333333332,0
7067,7.5,1,41,2.0,942,120,18026.5,0
7068,6.0,1,42,4.0,6396,120,53890.0,0
7069,1.0,1,52,1.0,0,180,6877.666666666667,0
7070,5.5,1,38,2.0,5280,180,48478.0,0
7071,4.0,1,53,1.0,0,120,14429.666666666666,0
7072,9.5,2,56,2.0,1308,120,16976.0,0
7073,5.0,1,50,2.0,4500,120,26971.666666666668,0
7074,4.0,1,30,1.0,0,60,6602.666666666667,0
7076,5.0,1,68,4.0,9300,2250,58268.0,1
7077,2.0,1,60,3.0,8400,1326,47849.333333333336,1
7078,2.0,2,78,2.0,1980,660,13835.833333333334,1
7079,4.0,1,38,4.0,0,888,17132.0,1
7080,2.0,1,68,1.0,0,60,6586.333333333333,1
7081,10.0,1,40,2.0,3816,2688,21141.0,1
7082,1.0,2,54,2.0,5778,942,18410.666666666668,1
7083,4.0,1,69,2.0,4680,720,15618.0,1
7084,1.5,1,35,1.0,0,450,11760.333333333334,1
7086,8.0,1,70,2.0,26538,2796,58803.166666666664,1
7087,7.0,1,50,2.0,0,1674,17484.333333333332,1
7088,3.5,2,53,2.0,6150,1068,24202.0,1
7089,3.5,1,65,1.0,1140,660,12258.0,1
7090,7.0,1,48,1.0,0,1230,17276.5,1
7091,9.5,1,43,3.0,0,1038,27768.166666666668,1
7134,5.0,1,50,2.0,1560,120,17994.5,0
7135,3.0,2,93,1.0,5700,600,37472.666666666664,0
7143,4.0,1,61,1.0,3600,240,19910.166666666668,0
7144,3.5,2,48,4.0,10116,888,43913.333333333336,0
7154,5.5,1,62,3.0,15870,4074,39582.166666666664,0
7159,3.0,1,43,1.0,3102,102,16952.666666666668,0
7160,3.0,1,28,2.0,2760,264,18140.0,0
7166,5.0,1,63,1.0,11400,1560,39983.0,0
7167,4.5,1,47,1.0,1080,1668,15012.166666666666,0
7169,6.5,1,34,2.0,2700,1356,19688.833333333332,0
7170,8.0,2,57,1.0,3060,1248,23495.166666666668,0
7171,3.5,1,44,1.0,690,2076,16745.5,0
7172,6.0,2,64,1.0,1026,840,16426.5,0
7173,3.5,1,76,1.0,1920,2580,14030.166666666666,0
7176,7.5,1,57,1.0,6060,546,50964.333333333336,0
7177,3.0,2,48,1.0,300,234,23168.5,0
7178,6.0,1,38,2.0,1920,390,37982.666666666664,0
7182,4.0,1,70,2.0,3000,2700,21185.333333333332,0
7219,3.0,1,45,2.0,3882,2688,33347.0,0
7220,9.0,1,42,1.0,78,204,19021.333333333332,0
7221,4.0,1,43,2.0,0,468,19419.833333333332,0
7222,2.0,1,39,1.0,1140,1260,14708.833333333334,0
7223,2.5,1,56,1.0,2100,1092,20128.0,0
7224,3.0,1,59,1.0,486,2640,19544.666666666668,0
7226,5.5,2,67,1.0,2190,912,18381.833333333332,0
7227,5.0,1,49,2.0,9300,7800,42522.5,0
7228,6.5,1,46,2.0,0,1092,20303.0,0
7229,3.0,1,63,1.0,600,1134,14364.0,0
7230,4.0,1,32,2.0,600,672,17825.5,0
7232,2.0,2,71,1.0,960,456,18279.833333333332,0
7233,4.0,1,40,1.0,2520,780,17478.666666666668,0
7236,5.5,1,42,1.0,0,528,14100.333333333334,0
7237,1.0,1,28,1.0,0,360,9714.0,0
7239,3.0,1,77,1.0,3300,1824,16080.333333333334,0
7240,8.0,1,43,2.0,4518,2544,23642.0,0
7241,5.5,1,54,1.0,26550,1812,26108.0,0
7242,8.0,1,50,1.0,0,2544,21671.666666666668,0
7243,6.0,1,41,2.0,4326,1812,56785.166666666664,0
7244,2.0,2,74,1.0,1320,2184,12927.833333333334,0
7245,5.0,1,40,1.0,3234,1452,18799.166666666668,0
7246,6.0,1,45,1.0,3684,1824,23290.5,0
7247,5.0,1,34,1.0,7380,1812,17041.666666666668,0
7248,7.0,1,53,1.0,10650,2544,29203.5,0
7249,3.0,1,27,2.0,6876,1452,16757.5,0
7250,8.0,2,59,1.0,1200,2520,28176.333333333332,0
7251,3.5,1,53,2.0,2400,3000,21249.833333333332,0
7252,4.0,1,33,1.0,1200,3000,24856.666666666668,0
7254,5.5,1,53,1.0,0,468,16224.166666666666,0
7255,3.5,1,31,2.0,600,2184,17187.333333333332,0
7256,4.0,1,69,1.0,1440,2280,15786.833333333334,0
7257,2.5,1,57,1.0,1056,2220,17551.0,0
7258,3.0,1,29,2.0,1560,2400,12995.833333333334,0
7259,4.5,1,37,2.0,4800,2760,34946.5,0
7262,8.0,1,40,1.0,0,372,21178.333333333332,0
7263,4.0,1,40,1.0,2280,624,20563.333333333332,0
7264,5.5,1,55,2.0,900,3270,22487.0,0
7265,9.5,1,52,1.0,0,4368,30027.5,0
7266,6.0,1,43,1.0,2400,4368,15807.833333333334,0
7267,6.0,1,38,1.0,0,2172,30660.833333333332,0
7268,4.0,1,46,1.0,1500,1800,17152.333333333332,0
7270,4.5,1,36,2.0,2496,2712,30718.666666666668,0
7272,4.0,2,59,1.0,8550,7200,24243.666666666668,0
7273,2.0,1,56,3.0,4746,2268,27268.166666666668,0
7275,3.5,1,53,3.0,432,2334,27437.833333333332,0
7276,2.0,1,74,1.0,24300,5100,53811.333333333336,0
7277,5.0,1,37,5.0,2220,1200,34892.0,0
7278,5.0,1,52,2.0,1650,2274,25896.666666666668,0
7280,4.0,1,39,2.0,11100,4938,36242.666666666664,0
7281,2.0,2,55,1.0,648,312,10907.0,0
7282,1.5,1,71,2.0,2220,210,10723.833333333334,0
7300,4.0,1,37,2.0,1800,3138,18717.166666666668,1
7301,7.0,1,45,3.0,38700,8700,55441.666666666664,1
7302,4.5,1,52,2.0,1500,1080,17318.0,1
7304,5.0,1,33,1.0,2208,2400,16847.5,1
7306,2.0,2,77,1.0,1680,600,11701.666666666666,1
7309,5.0,1,51,1.0,4560,4158,25286.833333333332,1
7310,9.5,1,59,1.0,9330,9000,41468.666666666664,1
7311,7.5,1,35,2.0,2970,1620,21202.833333333332,1
7312,6.0,1,81,4.0,5850,4404,38958.833333333336,1
7313,3.5,1,50,2.0,6828,4410,36359.0,1
7314,5.0,2,75,1.0,10620,7812,42043.666666666664,1
7315,7.0,1,46,2.0,2838,3552,23337.0,1
7317,3.0,2,61,2.0,3978,3504,25311.166666666668,1
7318,3.0,1,62,4.0,4920,4440,38967.166666666664,1
7319,6.0,1,51,1.0,5820,5370,43666.666666666664,1
7320,7.0,1,53,2.0,8820,6012,31675.833333333332,1
7321,2.0,1,73,1.0,798,300,10868.0,1
7323,4.5,1,56,2.0,24600,8172,45112.333333333336,1
7324,3.0,2,71,1.0,2100,1014,11044.666666666666,1
7325,4.0,1,34,2.0,4800,2292,20480.666666666668,1
7327,6.0,1,60,1.0,1272,636,14055.0,1
7329,4.5,1,50,1.0,0,1272,11098.833333333334,1
7330,7.0,1,59,2.0,2730,5826,22725.666666666668,1
7332,1.0,2,70,1.0,600,366,4365.0,1
7334,5.0,1,42,4.0,7200,3120,42008.333333333336,1
7335,2.0,2,62,1.0,600,600,4384.666666666667,1
7336,2.5,2,65,2.0,13362,4308,27175.333333333332,1
7338,2.5,1,50,2.0,26700,3600,35268.5,1
7339,9.5,1,57,1.0,15756,4584,44966.5,1
7340,9.5,1,47,5.0,1800,2232,42865.0,1
7341,9.0,1,39,2.0,1800,2226,26496.0,1
7360,3.0,1,36,3.0,1350,2880,27670.666666666668,0
7362,3.0,1,28,1.0,0,1200,12329.833333333334,0
7373,2.5,1,23,4.0,2400,300,19084.166666666668,0
7374,3.0,1,44,2.0,4380,2400,20241.833333333332,0
7403,3.5,2,51,2.0,5886,990,18847.833333333332,1
7404,6.0,2,37,2.0,5202,870,38366.0,1
7405,2.5,1,68,1.0,96,30,7445.5,1
7406,2.0,1,65,1.0,1326,900,13157.833333333334,1
7407,7.0,2,65,1.0,3900,900,14971.166666666666,1
7408,1.0,2,65,1.0,6480,480,15223.666666666666,1
7410,5.0,1,50,2.0,2394,780,15434.0,1
7411,3.5,2,60,1.0,2178,960,14029.0,1
7414,3.5,1,26,2.0,2160,540,51585.333333333336,1
7415,2.0,2,63,1.0,852,600,9703.666666666666,1
7431,2.0,2,56,1.0,1710,60,4547.666666666667,0
7441,3.0,1,68,1.0,3666,3102,32390.833333333332,1
7442,3.5,1,71,1.0,6138,1626,14871.666666666666,1
7443,4.0,1,83,2.0,13980,2700,20533.333333333332,1
7446,5.0,1,52,1.0,3660,1482,25437.166666666668,1
7447,4.5,2,38,2.0,3600,2400,41911.166666666664,1
7448,2.5,2,50,3.0,9900,1782,24727.333333333332,1
7449,8.0,2,83,1.0,4632,2322,41750.833333333336,1
7452,6.0,1,47,2.0,6600,3882,44704.333333333336,1
7455,3.0,2,74,1.0,9222,3084,40957.666666666664,1
7457,2.0,2,77,1.0,3900,30,21039.333333333332,0
7462,3.0,2,61,1.0,7200,30,26303.166666666668,0
7464,6.0,1,39,2.0,3396,18,17457.5,0
7467,7.0,1,39,2.0,3144,30,18035.833333333332,0
7473,7.5,2,57,3.0,2280,1500,32659.833333333332,1
7474,7.5,1,45,4.0,7560,3300,40599.333333333336,1
7476,5.0,1,36,2.0,1236,1260,18486.833333333332,1
7479,2.0,1,31,4.0,20100,1080,52726.166666666664,1
7480,1.0,2,64,2.0,10800,1800,37227.0,1
7481,4.0,1,43,2.0,1020,960,28597.166666666668,1
7482,6.0,1,41,2.0,6300,4920,23712.833333333332,1
7484,3.5,2,35,3.0,3000,480,10667.0,1
7488,4.0,1,44,2.0,10176,2988,33729.333333333336,1
7492,5.0,1,39,3.0,15552,3150,39303.666666666664,1
7495,3.0,1,69,4.0,14400,2700,56456.833333333336,1
7496,6.0,1,65,1.0,7044,2130,29119.666666666668,1
7497,6.0,1,55,2.0,4950,1920,29629.333333333332,1
7500,5.0,1,42,2.0,4590,1260,51506.833333333336,0
7501,7.0,1,39,2.0,3246,2130,50010.333333333336,0
7502,10.0,2,60,2.0,4500,1272,34676.666666666664,0
7503,5.5,1,30,1.0,1986,1080,33482.333333333336,0
7504,3.0,2,43,2.0,10200,1080,47165.833333333336,0
7505,4.0,2,77,1.0,4824,2100,37851.333333333336,0
7506,5.0,1,61,2.0,5700,2340,34132.666666666664,0
7507,5.0,1,38,2.0,6300,840,37645.833333333336,0
7510,5.0,1,40,2.0,8400,1620,44235.833333333336,0
7511,4.0,1,42,4.0,4620,990,26171.333333333332,0
7512,5.5,1,43,2.0,1638,1080,28407.5,0
7513,3.0,1,36,2.0,3780,1140,25109.5,0
7515,1.0,1,68,1.0,780,180,25449.666666666668,0
7517,6.0,1,37,2.0,3600,2340,25340.166666666668,1
7518,3.0,1,30,3.0,3246,3030,37819.166666666664,1
7519,3.0,2,54,1.0,1956,1800,36133.833333333336,1
7520,2.0,2,75,1.0,1920,1800,26908.0,1
7522,6.0,1,58,2.0,8400,1800,59205.666666666664,1
7523,6.0,1,32,2.0,1200,1200,31261.5,1
7524,3.5,2,57,1.0,4422,1890,35587.166666666664,1
7525,5.0,1,46,4.0,4344,1800,44040.0,1
7526,5.0,1,41,2.0,6618,3000,44817.333333333336,1
7528,4.0,1,44,2.0,3690,1800,27533.5,1
7529,2.0,1,57,2.0,1788,1800,28698.333333333332,1
7530,4.0,2,38,2.0,900,600,15786.333333333334,1
7532,4.0,2,26,3.0,7950,2580,34896.333333333336,1
7534,2.0,1,76,4.0,8400,2400,21431.5,1
7536,9.5,2,36,2.0,25800,8400,48041.333333333336,1
7538,4.0,1,32,1.0,6480,4914,32764.5,1
7539,4.5,1,26,2.0,7200,8190,33008.0,1
7540,6.5,1,57,1.0,3000,4734,35044.333333333336,1
7541,5.0,2,37,1.0,9000,3120,26227.333333333332,1
7542,5.0,1,34,1.0,4500,6192,17755.166666666668,1
7543,8.5,1,37,5.0,6978,4800,26797.666666666668,1
7544,4.5,2,49,1.0,3000,2400,53772.166666666664,1
7545,2.0,2,47,3.0,2298,1350,18137.5,1
7549,6.0,1,33,2.0,21000,5100,55368.0,1
7550,4.0,1,27,2.0,4800,2310,23266.666666666668,1
7553,3.0,2,46,3.0,6000,7800,41194.666666666664,1
7555,4.0,1,44,2.0,24000,3600,33371.333333333336,1
7556,3.0,2,53,1.0,6150,3660,43812.333333333336,1
7557,4.0,1,39,3.0,12600,3000,42806.0,1
7558,3.0,2,49,2.0,6000,3744,12509.166666666666,1
7559,5.0,1,32,3.0,5400,2652,20650.5,1
7560,7.0,1,44,3.0,14400,2748,39815.5,1
7561,6.0,1,43,2.0,6000,6006,21913.5,1
7562,4.5,1,26,2.0,6600,7278,36573.666666666664,1
7563,5.0,1,51,2.0,8400,4050,22273.666666666668,1
7564,4.5,2,66,4.0,22800,9000,50747.666666666664,1
7566,5.0,1,33,2.0,4800,1584,29019.0,1
7567,4.0,2,63,1.0,1200,6186,17882.833333333332,1
7568,6.5,1,51,2.0,11172,6006,28083.333333333332,1
7569,4.5,2,30,2.0,6000,2238,31507.333333333332,1
7570,9.0,1,39,2.0,0,7260,24408.333333333332,1
7572,10.5,1,67,1.0,9900,6042,41695.0,1
7574,3.5,1,63,1.0,40800,1200,56966.666666666664,1
7576,5.0,2,81,1.0,7200,5100,29420.833333333332,1
7579,8.0,1,45,3.0,8400,4650,53116.666666666664,1
7580,8.0,1,46,2.0,27000,7200,56833.333333333336,1
7581,3.0,1,34,2.0,9000,4200,46330.666666666664,1
7586,5.5,1,62,2.0,21600,9600,44941.833333333336,1
7587,4.0,1,38,4.0,11280,2250,55843.333333333336,1
7601,7.5,1,61,4.0,16488,1500,56023.333333333336,1
7603,4.0,1,46,2.0,9000,2172,33375.0,1
7604,5.0,1,40,2.0,10200,5718,28564.666666666668,1
7605,5.0,1,36,1.0,4800,4680,26833.0,1
7607,4.0,1,43,1.0,4200,6600,28003.666666666668,1
7608,4.5,1,57,1.0,3090,9972,25343.333333333332,1
7609,9.0,1,47,2.0,10956,5124,34385.0,1
7610,3.0,2,52,1.0,8400,4320,18164.333333333332,1
7611,4.0,1,31,4.0,7032,4092,24836.666666666668,1
7613,5.0,2,44,4.0,22200,3900,51088.333333333336,1
7614,6.0,1,50,3.0,18000,4800,48566.666666666664,1
7618,7.5,2,22,2.0,13446,4260,42022.0,1
7621,1.5,2,29,3.0,7500,3000,28563.333333333332,1
7622,3.0,1,84,1.0,6600,2100,31706.666666666668,1
7623,4.0,1,52,3.0,14328,3474,39283.333333333336,1
7624,4.0,1,54,4.0,11292,2340,46061.666666666664,1
7625,3.0,2,32,4.0,22200,3600,55366.0,1
7626,4.0,2,35,4.0,11820,3144,41000.0,1
7627,4.5,1,58,3.0,16800,3000,43510.333333333336,1
7628,3.0,1,45,3.0,4800,3000,45638.666666666664,1
7630,5.0,1,80,1.0,20400,3300,49877.666666666664,1
7632,5.0,1,35,3.0,3900,1110,22610.333333333332,1
7633,2.0,1,53,3.0,8700,3300,39216.666666666664,1
7639,2.0,2,75,4.0,22200,3000,42044.666666666664,1
7640,6.0,1,40,3.0,13200,3300,35173.333333333336,1
7643,3.0,1,55,3.0,8400,3300,50316.666666666664,1
7646,3.0,2,69,2.0,21000,3000,58116.666666666664,1
7647,6.0,1,39,1.0,21000,3000,34629.166666666664,1
7650,3.0,2,26,4.0,18000,4200,59425.0,1
7654,4.0,1,66,2.0,12600,900,27600.0,1
7655,5.0,1,38,3.0,5400,900,34220.166666666664,1
7656,3.0,1,23,2.0,8400,1872,33071.333333333336,1
7659,2.0,1,62,2.0,9150,2280,22750.0,1
7661,1.0,1,24,2.0,1992,600,20795.0,1
7662,2.0,1,60,2.0,4200,600,14938.333333333334,1
7667,5.0,1,34,3.0,6312,2208,33611.166666666664,1
7670,4.5,2,30,2.0,13692,2910,36595.333333333336,1
7671,2.0,2,55,3.0,10800,5400,45130.833333333336,1
7673,2.5,1,31,4.0,6000,2400,54452.0,1
7675,6.5,1,48,3.0,22320,3642,52892.5,1
7676,6.0,1,45,2.0,15600,7200,46424.333333333336,1
7677,6.0,1,41,2.0,2718,3510,29206.666666666668,1
7679,4.0,2,33,4.0,21000,4458,57980.0,1
7681,3.0,2,70,2.0,3600,2100,16156.666666666666,1
7682,3.0,1,24,1.0,0,2052,14386.666666666666,1
7683,5.0,1,62,2.0,9600,3456,25493.333333333332,1
7684,5.0,1,71,1.0,0,2280,20551.666666666668,1
7685,1.0,1,54,1.0,1500,624,8017.166666666667,1
7686,11.0,1,43,1.0,6660,5460,34257.833333333336,1
7687,10.0,1,50,1.0,5400,7284,24430.0,1
7688,3.0,2,51,1.0,10200,2082,22682.0,1
7689,11.0,1,53,1.0,6600,4290,39437.833333333336,1
7691,3.0,1,73,1.0,5400,3438,27983.0,1
7692,3.0,1,38,2.0,3000,4842,35303.166666666664,1
7693,10.0,1,56,1.0,5400,6600,48816.666666666664,1
7694,3.0,1,26,2.0,4500,3276,18896.666666666668,1
7696,8.0,1,47,1.0,11676,3840,56566.666666666664,1
7697,5.0,1,56,1.0,3786,3498,24927.0,1
7698,7.0,1,54,1.0,17400,6402,45638.5,1
7699,2.5,1,55,5.0,12000,3900,45666.666666666664,1
7701,3.0,1,61,4.0,33000,3600,39678.333333333336,1
7702,6.0,1,42,3.0,16878,3690,32966.666666666664,1
7703,2.0,2,66,3.0,4800,2700,19318.333333333332,1
7704,3.0,1,48,2.0,1200,156,18833.333333333332,1
7705,5.5,1,46,2.0,13830,3228,21220.0,1
7706,4.5,1,30,2.0,13650,3822,46955.333333333336,1
7707,7.0,1,38,2.0,7134,1272,19000.0,1
7708,2.0,1,62,1.0,13200,636,15023.333333333334,1
7709,4.0,1,34,1.0,14400,3294,30040.833333333332,1
7710,2.0,1,67,2.0,8496,2280,23050.333333333332,1
7711,5.0,1,57,5.0,17316,3108,39986.666666666664,1
7713,3.0,2,81,1.0,7842,1854,47200.0,1
7714,4.0,2,33,2.0,19200,4500,38000.0,1
7715,6.0,1,45,2.0,9000,2400,40889.333333333336,1
7716,4.0,1,56,3.0,16200,3984,29893.0,1
7717,4.0,2,76,1.0,3600,2700,23556.333333333332,1
7719,12.0,2,57,1.0,8130,1950,47644.666666666664,1
7720,2.0,2,78,1.0,12000,1680,36550.0,1
7721,6.0,1,41,3.0,15480,3660,52375.0,1
7722,3.0,1,47,2.0,9900,2520,32124.333333333332,1
7723,7.0,1,69,1.0,10140,1422,30128.333333333332,1
7725,4.0,1,57,2.0,11202,5400,33541.666666666664,1
7726,4.0,1,49,3.0,13452,5052,52928.333333333336,1
7728,5.0,2,34,3.0,6582,3804,31348.333333333332,1
7729,9.0,1,43,2.0,4020,4476,39119.0,1
7730,2.0,2,51,2.0,2880,3216,26937.666666666668,1
7731,8.5,2,58,1.0,13200,4740,54474.666666666664,1
7732,4.0,1,41,3.0,11982,1200,27038.5,1
7734,4.0,1,37,2.0,13200,2400,56181.666666666664,1
7735,5.0,2,60,1.0,4200,750,21709.666666666668,1
7736,5.0,1,44,3.0,7200,6000,41669.666666666664,1
7738,5.0,1,63,1.0,8130,3528,29185.0,1
7742,1.0,1,76,1.0,3000,1500,44888.333333333336,1
7746,6.0,1,46,2.0,8100,3600,43371.5,1
7747,2.0,1,18,2.0,1950,2898,15757.333333333334,1
7748,5.0,1,40,2.0,15000,3600,31741.666666666668,1
7749,4.0,1,65,3.0,24000,1500,45570.666666666664,1
7750,3.0,1,35,2.0,4200,3000,17173.666666666668,1
7751,7.0,1,38,1.0,2856,2400,20500.5,1
7753,4.0,1,53,1.0,7020,4542,35343.0,1
7754,7.0,1,58,3.0,20400,5400,56641.666666666664,1
7756,6.0,1,45,1.0,3000,2820,23540.0,1
7757,8.0,1,54,2.0,3600,6600,47606.0,1
7758,5.0,1,46,2.0,14700,4710,39575.0,1
7759,4.0,2,77,1.0,3000,1920,14261.0,1
7760,1.5,2,44,3.0,12600,3600,24866.666666666668,1
7761,3.0,2,48,4.0,16200,4620,50100.0,1
7763,3.0,1,28,2.0,7200,2580,28302.666666666668,1
7765,5.0,1,40,2.0,9120,3900,42215.0,1
7766,6.5,1,42,2.0,16200,5400,50500.666666666664,1
7767,4.5,1,41,3.0,15000,4200,47413.0,1
7768,7.0,1,58,1.0,12666,4788,48039.333333333336,1
7769,1.0,2,50,2.0,11100,4800,14486.666666666666,1
7770,6.0,1,70,1.0,18600,7200,41334.0,1
7771,6.0,1,44,2.0,13200,4800,31718.666666666668,1
7772,6.0,1,68,1.0,19080,6000,47829.0,1
7773,3.0,1,53,3.0,4080,3108,24219.666666666668,1
7774,2.5,2,29,3.0,25200,6000,32008.333333333332,1
7775,3.0,1,35,2.0,1782,2196,17873.666666666668,1
7777,5.0,1,59,3.0,4800,2790,39463.666666666664,1
7778,4.5,2,46,4.0,7590,2610,43276.333333333336,1
7779,3.5,1,36,5.0,12840,4230,56652.5,1
7780,6.5,1,52,3.0,2604,3900,47836.666666666664,1
7782,4.5,1,24,3.0,10800,8400,35686.666666666664,1
7784,4.0,1,40,3.0,11520,3000,52894.0,1
7786,6.0,2,54,3.0,5100,3600,57048.333333333336,1
7787,9.5,2,61,2.0,30000,5400,59433.666666666664,1
7788,4.0,1,56,2.0,13800,5940,54938.0,1
7789,6.0,1,47,2.0,7542,5280,43177.333333333336,1
7790,4.0,1,33,2.0,9540,4608,57059.0,1
7791,2.0,2,23,3.0,6840,2910,35520.0,1
7792,7.0,1,62,1.0,5922,6360,33218.333333333336,1
7793,3.0,2,62,3.0,8586,3504,24706.166666666668,1
7794,3.0,2,80,1.0,16770,3924,55479.0,1
7795,4.5,1,51,3.0,12690,6618,54075.666666666664,1
7796,2.0,2,53,1.0,6924,1728,18488.5,1
7797,2.0,1,21,4.0,2586,2034,31005.833333333332,1
7799,7.0,1,58,2.0,9924,4950,52419.5,1
7800,5.0,1,55,3.0,18750,2508,39423.666666666664,1
7801,6.0,2,74,1.0,12690,4218,37513.333333333336,1
7802,3.0,1,45,2.0,10200,2700,30488.333333333332,1
7803,10.0,1,36,2.0,6300,5100,28510.0,1
7804,4.0,1,47,1.0,15600,7800,47357.333333333336,1
7805,2.5,2,45,3.0,16200,4320,52316.0,1
7806,6.0,1,42,2.0,3900,2400,29100.0,1
7807,4.0,1,35,3.0,3660,2160,19544.666666666668,1
7809,7.0,2,56,2.0,10800,5400,40471.0,1
7810,5.0,2,32,2.0,7800,2400,27690.0,1
7811,5.0,1,35,3.0,5856,2220,36696.0,1
7813,6.0,1,69,2.0,22800,3000,42950.0,1
7814,4.0,1,52,2.0,18000,3900,57886.666666666664,1
7815,3.0,1,35,2.0,9000,2400,42821.666666666664,1
7816,6.0,1,53,2.0,10200,4200,39586.333333333336,1
7817,3.5,2,60,1.0,6720,6480,31493.833333333332,1
7818,3.0,2,37,4.0,22200,6000,49041.666666666664,1
