,Electricity,Income,Water,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
552,122.93850016,210365.566276,156.647608314,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,552.0,81.0,1,23.696593667174696
556,121.20525172299999,225351.331299,159.877715148,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,556.0,81.0,1,5.685125125495148
558,149.999199821,309857.501576,219.67149808599999,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,558.0,81.0,1,8.134642022759735
559,111.203423435,179095.964884,133.081706056,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_8,sex_female,Urbanity_Urban,559.0,31.0,1,14.207643432026344
560,147.900796028,301263.946818,220.46864031099997,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_10,sex_female,Urbanity_Urban,560.0,81.0,1,64.58868858035805
561,138.511662057,258204.137295,187.146198731,Cooking_yes,Lighting_yes,age_56_65,Education_High_School,Size_10,sex_male,Urbanity_Urban,561.0,61.0,1,101.80947687786738
562,136.71773026399998,264736.508124,196.660311447,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,562.0,81.0,1,0.15719561627575107
563,114.45366839299999,205993.038637,150.89540467700002,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,563.0,81.0,1,26.455879741123184
564,138.48298509100002,245816.268309,175.57769297099998,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,564.0,81.0,1,27.221209073695093
565,120.398326346,222566.304261,165.813903525,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,565.0,81.0,1,9.297246087812184
566,99.78582405680001,131547.942181,95.9757066439,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,566.0,31.0,1,18.64353223207575
567,130.377947274,257121.762473,184.288129068,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,567.0,81.0,1,25.169553502379202
568,127.156904471,244484.815495,178.959643419,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,568.0,81.0,1,27.92883957632762
569,139.222336697,257692.732369,185.51143908400002,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,569.0,81.0,1,10.38004930582239
570,129.337785406,236114.532214,175.11275049999998,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,570.0,81.0,1,1.5184952043482927
571,97.5179331275,144448.032801,108.646143388,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,571.0,31.0,1,14.243138248943733
572,89.06151088860001,102025.295015,77.6106802622,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,572.0,31.0,1,56.13806144168041
573,140.088995189,269044.798101,194.675948496,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,573.0,81.0,1,8.77020592301669
574,144.968239603,271851.376558,197.043133737,Cooking_yes,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,574.0,81.0,1,11.188315707464774
575,123.28213853,209750.274843,157.172853532,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,575.0,81.0,1,3.0802383754204
576,100.290639,105957.026337,77.0619873703,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,576.0,31.0,1,52.556171226128484
577,131.20306270700002,241265.002499,180.80468722700002,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,577.0,81.0,1,0.32857731764950904
578,99.7353408662,157884.262271,108.490341565,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,578.0,21.0,1,72.08471107362621
579,94.3486195177,153285.967553,103.416804981,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,579.0,21.0,1,75.42588736312663
580,107.982873982,167148.762588,115.832520838,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,580.0,21.0,1,7.047710636760971
581,126.535220853,229133.628747,162.30524235200002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,581.0,81.0,1,28.77600946355392
582,110.48163733,183790.103972,136.226254347,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,582.0,61.0,1,8.094957998275401
584,131.451981618,239642.250363,173.466680946,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,584.0,81.0,1,23.7118318639358
585,103.916960476,159831.470733,122.535792253,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,585.0,31.0,1,63.64809934110231
586,123.40007305200001,228285.464829,174.909471095,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,586.0,81.0,1,5.92583905154666
588,132.82289478200002,279896.932655,199.622974906,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,588.0,81.0,1,7.473742423618887
590,101.48404322200001,141989.12855,107.483859078,Cooking_yes,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,590.0,31.0,1,25.42462739851055
591,129.899678774,230032.984227,166.326951325,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,591.0,81.0,1,26.14924599094313
592,112.63570980600001,194896.021082,143.404151352,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,592.0,81.0,1,21.0614761703348
593,114.21555572,209524.977944,157.80337548,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,593.0,81.0,1,21.114703451622788
594,118.804372541,204529.891197,138.728143321,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,594.0,51.0,1,44.557670908830715
595,146.347603513,277024.650864,204.994618428,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,595.0,81.0,1,1.9681670740007817
596,115.24646546,180953.069781,123.81421882,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Rural,596.0,51.0,1,44.11925361294655
597,103.646604764,147119.366162,107.953079155,Cooking_yes,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,597.0,31.0,1,24.42462739851055
598,77.4915180685,80650.6875903,50.522279424,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,598.0,1.0,1,27.946900049709953
599,119.783228706,208849.754252,156.31675249100002,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,599.0,81.0,1,15.871558283636048
601,123.525526451,204121.736775,152.571960947,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,601.0,81.0,1,0.1092253222868124
604,152.40941661,322161.259381,233.159372427,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_9,sex_male,Urbanity_Urban,604.0,81.0,1,5.270837977143909
605,120.13784355700001,201035.727759,147.250579547,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,605.0,81.0,1,17.87155828363605
606,114.12116338,213346.11679,159.08267118,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,606.0,81.0,1,5.083087866691846
607,110.041274683,157544.057879,115.07665016600001,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,607.0,31.0,1,78.65053058303758
609,119.573398429,199529.830651,147.224309341,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,609.0,61.0,1,8.120489893461105
610,122.15459363,207039.232152,150.250587951,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,610.0,81.0,1,18.114703451622788
611,110.882626854,192255.527524,143.779083431,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,611.0,61.0,1,5.51246222231423
612,138.89585596,267001.35973,193.622192224,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,612.0,81.0,1,6.37326699156538
619,100.328058735,132441.755378,98.0147883245,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,619.0,31.0,1,15.976892427706531
620,136.337538115,255118.952215,184.417039851,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,620.0,81.0,1,26.926408334392363
621,130.63066626,236499.387759,166.578350996,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,621.0,81.0,1,27.7118318639358
622,92.9169909457,109592.349525,71.6398968387,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,622.0,1.0,1,96.6442444187008
625,121.28824599200001,228823.08601,170.573454692,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,625.0,81.0,1,4.292279485214085
626,125.950723269,250018.441346,180.74188211,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,626.0,81.0,1,29.926408334392363
629,98.9787367935,157653.299698,109.4215865,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,629.0,21.0,1,68.66660128917812
630,94.74754299690001,138616.109728,102.115897718,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,630.0,31.0,1,16.217606353758036
631,75.3990422878,99561.25699239998,66.3890614354,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_6,sex_female,Urbanity_Rural,631.0,1.0,1,21.635188479609294
633,114.927162601,190972.749617,142.53025729700002,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,633.0,81.0,1,15.820762244283316
634,88.7420037416,106858.647707,69.840258473,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Rural,634.0,1.0,1,125.62053820504104
635,134.570018814,247185.783654,179.421212478,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,635.0,81.0,1,21.53443600553922
636,118.722070026,183739.702838,134.449788885,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,636.0,61.0,1,8.879775967409593
637,124.18962217100001,251788.819946,175.875886592,Cooking_no,Lighting_yes,age_26_35,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,637.0,81.0,1,14.837072545721597
638,102.77759609299999,154552.110068,109.898802084,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,638.0,21.0,1,79.42588736312663
639,125.748932359,232838.425487,175.08651947,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,639.0,81.0,1,2.3439488359947527
640,107.707875704,206354.615941,140.62226612700002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,640.0,51.0,1,15.584848071583465
641,129.612238951,240912.254604,172.08455413599998,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,641.0,81.0,1,7.858382388511117
643,137.89333406,262395.501558,189.01483884400002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,643.0,81.0,1,10.006812778433172
644,84.33590101109999,105628.045078,67.1778563272,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,644.0,1.0,1,107.22613463425269
645,133.27049011399998,222120.705531,168.79790321299998,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,645.0,81.0,1,2.103234909943245
646,112.14912001799999,192411.613426,140.461059266,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,646.0,81.0,1,18.212734573136345
648,115.207034174,203575.083317,151.963682559,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,648.0,81.0,1,16.453448499187942
650,81.5006398343,125895.34551400002,86.54240385959999,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Rural,650.0,1.0,1,37.49089149859655
651,120.676587879,235219.121745,178.100475113,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,651.0,81.0,1,3.92583905154666
652,117.892435797,215394.906564,159.180039346,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_8,sex_male,Urbanity_Urban,652.0,61.0,1,10.693022747690591
653,86.55342535049999,112570.819946,75.9811567701,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,653.0,1.0,1,114.27936191554066
655,108.61129710700001,197766.339672,143.168000308,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,655.0,81.0,1,25.0614761703348
656,95.8099743762,133997.678003,98.8378121948,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,656.0,31.0,1,12.217606353758036
657,139.921511087,286435.430065,207.517637035,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,657.0,81.0,1,4.232168965604222
658,73.8853049429,71113.59437569999,43.3596224887,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,658.0,1.0,1,112.98390048657528
659,91.8797955173,130088.299462,97.2604917483,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,659.0,31.0,1,21.64353223207575
660,95.43363198680001,138931.72859800002,105.247412274,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,660.0,31.0,1,12.217606353758036
665,98.43881224030001,159534.485064,117.88102248,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,665.0,31.0,1,72.65053058303758
666,137.294096734,266419.043647,190.477017912,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,666.0,81.0,1,7.37326699156538
667,147.874130947,295132.42635100003,206.265011935,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,667.0,81.0,1,1.650278750052312
670,124.653006136,212301.975266,156.474231764,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_10,sex_male,Urbanity_Urban,670.0,61.0,1,116.514015448902
671,135.813711196,275898.258714,208.833947895,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_9,sex_male,Urbanity_Urban,671.0,81.0,1,6.620482283542913
672,143.005067349,317034.170779,224.619951809,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_8,sex_male,Urbanity_Urban,672.0,81.0,1,7.212045667032079
673,109.992619298,183575.978026,132.215519952,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,673.0,61.0,1,9.056385029224735
674,108.606949545,152259.667989,109.99072859799999,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,674.0,31.0,1,11.243138248943733
675,133.416956062,269035.840806,196.091254905,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,675.0,81.0,1,9.595499087706862
676,127.838244672,256820.508997,187.66615504,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,676.0,81.0,1,5.132553065513868
677,121.421162614,204549.763056,150.493793924,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,677.0,81.0,1,4.51511714176484
678,85.3537028344,131190.35168,90.22320892629999,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Rural,678.0,1.0,1,33.849783589413015
679,98.68902162959999,162145.21026,111.647484875,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,679.0,21.0,1,70.05857361803123
680,90.33995474870001,115660.543628,77.1825208354,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Rural,680.0,1.0,1,21.855774001756586
681,131.349023265,210488.204208,156.16225479,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,681.0,81.0,1,17.114703451622788
682,110.56917728799999,204530.682993,153.63042751,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,682.0,81.0,1,21.455879741123184
683,104.68084342200001,194441.910227,144.435771232,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,683.0,81.0,1,29.212734573136345
684,67.8086412533,66525.0602426,39.3646803186,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,684.0,1.0,1,102.74075531858844
685,108.458094899,187780.139029,136.988667883,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,685.0,81.0,1,22.820762244283316
686,84.8303166198,101269.131743,64.9800839074,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,686.0,1.0,1,108.22613463425269
687,108.770036891,191390.25448,139.053688469,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,687.0,81.0,1,18.820762244283316
688,122.07657317299999,248950.642707,177.257000577,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,688.0,81.0,1,36.92883957632762
689,130.920779563,253921.546874,185.09896433400002,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,689.0,81.0,1,37.32081190518073
690,90.15819870780001,94559.9392236,69.70077096909999,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,690.0,31.0,1,58.575475568687764
691,143.340708225,286624.296485,195.96215663799998,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_7,sex_male,Urbanity_Urban,691.0,81.0,1,12.33134222371553
692,128.122645917,242936.395723,179.719002765,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,692.0,81.0,1,0.7592091303998005
693,135.747990464,282268.970677,196.889540122,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,693.0,81.0,1,7.550057289552704
695,118.501707966,217141.263889,141.904154322,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Rural,695.0,51.0,1,10.912642800818514
696,79.08471756189999,88176.70526789998,58.3993643327,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,696.0,1.0,1,29.338872378563075
