,Electricity,Income,Water,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
582,110.48163733,183790.103972,136.226254347,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,582.0,61.0,1,17.0949579982754
584,131.451981618,239642.250363,173.466680946,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,584.0,81.0,1,33.7118318639358
585,103.916960476,159831.470733,122.535792253,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,585.0,31.0,1,80.64809934110231
586,123.40007305200001,228285.464829,174.909471095,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,586.0,81.0,1,4.92583905154666
588,132.82289478200002,279896.932655,199.622974906,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,588.0,81.0,1,14.473742423618887
590,101.48404322200001,141989.12855,107.483859078,Cooking_yes,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,590.0,31.0,1,34.42462739851055
591,129.899678774,230032.984227,166.326951325,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,591.0,81.0,1,53.14924599094313
592,112.63570980600001,194896.021082,143.404151352,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,592.0,81.0,1,36.0614761703348
593,114.21555572,209524.977944,157.80337548,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,593.0,81.0,1,49.11470345162279
594,118.804372541,204529.891197,138.728143321,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,594.0,51.0,1,63.557670908830715
595,146.347603513,277024.650864,204.994618428,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,595.0,81.0,1,4.968167074000782
596,115.24646546,180953.069781,123.81421882,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Rural,596.0,51.0,1,61.11925361294655
597,103.646604764,147119.366162,107.953079155,Cooking_yes,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,597.0,31.0,1,28.42462739851055
598,77.4915180685,80650.6875903,50.522279424,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,598.0,1.0,1,27.946900049709953
599,119.783228706,208849.754252,156.31675249100002,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,599.0,81.0,1,43.87155828363605
601,123.525526451,204121.736775,152.571960947,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,601.0,81.0,1,0.1092253222868124
604,152.40941661,322161.259381,233.159372427,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_9,sex_male,Urbanity_Urban,604.0,81.0,1,8.27083797714391
605,120.13784355700001,201035.727759,147.250579547,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,605.0,81.0,1,29.87155828363605
606,114.12116338,213346.11679,159.08267118,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,606.0,81.0,1,4.083087866691846
607,110.041274683,157544.057879,115.07665016600001,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,607.0,31.0,1,97.65053058303758
609,119.573398429,199529.830651,147.224309341,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,609.0,61.0,1,11.120489893461105
610,122.15459363,207039.232152,150.250587951,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,610.0,81.0,1,36.11470345162279
611,110.882626854,192255.527524,143.779083431,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,611.0,61.0,1,14.51246222231423
612,138.89585596,267001.35973,193.622192224,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,612.0,81.0,1,10.37326699156538
619,100.328058735,132441.755378,98.0147883245,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,619.0,31.0,1,21.97689242770653
620,136.337538115,255118.952215,184.417039851,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,620.0,81.0,1,40.92640833439236
621,130.63066626,236499.387759,166.578350996,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,621.0,81.0,1,28.7118318639358
622,92.9169909457,109592.349525,71.6398968387,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,622.0,1.0,1,97.6442444187008
625,121.28824599200001,228823.08601,170.573454692,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,625.0,81.0,1,6.292279485214085
626,125.950723269,250018.441346,180.74188211,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,626.0,81.0,1,40.92640833439236
629,98.9787367935,157653.299698,109.4215865,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,629.0,21.0,1,98.66660128917812
630,94.74754299690001,138616.109728,102.115897718,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,630.0,31.0,1,19.217606353758036
631,75.3990422878,99561.25699239998,66.3890614354,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_6,sex_female,Urbanity_Rural,631.0,1.0,1,20.635188479609294
633,114.927162601,190972.749617,142.53025729700002,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,633.0,81.0,1,39.820762244283316
634,88.7420037416,106858.647707,69.840258473,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Rural,634.0,1.0,1,129.62053820504104
635,134.570018814,247185.783654,179.421212478,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,635.0,81.0,1,38.53443600553922
636,118.722070026,183739.702838,134.449788885,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,636.0,61.0,1,13.879775967409593
637,124.18962217100001,251788.819946,175.875886592,Cooking_no,Lighting_yes,age_26_35,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,637.0,81.0,1,11.837072545721597
638,102.77759609299999,154552.110068,109.898802084,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,638.0,21.0,1,92.42588736312663
639,125.748932359,232838.425487,175.08651947,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,639.0,81.0,1,4.343948835994753
640,107.707875704,206354.615941,140.62226612700002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,640.0,51.0,1,27.584848071583465
641,129.612238951,240912.254604,172.08455413599998,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,641.0,81.0,1,15.858382388511117
643,137.89333406,262395.501558,189.01483884400002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,643.0,81.0,1,22.006812778433172
644,84.33590101109999,105628.045078,67.1778563272,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,644.0,1.0,1,109.22613463425269
645,133.27049011399998,222120.705531,168.79790321299998,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,645.0,81.0,1,5.103234909943245
646,112.14912001799999,192411.613426,140.461059266,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,646.0,81.0,1,49.212734573136345
648,115.207034174,203575.083317,151.963682559,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,648.0,81.0,1,40.45344849918794
650,81.5006398343,125895.34551400002,86.54240385959999,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Rural,650.0,1.0,1,37.49089149859655
651,120.676587879,235219.121745,178.100475113,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,651.0,81.0,1,9.92583905154666
652,117.892435797,215394.906564,159.180039346,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_8,sex_male,Urbanity_Urban,652.0,61.0,1,16.69302274769059
653,86.55342535049999,112570.819946,75.9811567701,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,653.0,1.0,1,113.27936191554066
655,108.61129710700001,197766.339672,143.168000308,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,655.0,81.0,1,46.0614761703348
656,95.8099743762,133997.678003,98.8378121948,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,656.0,31.0,1,13.217606353758036
657,139.921511087,286435.430065,207.517637035,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,657.0,81.0,1,5.232168965604222
658,73.8853049429,71113.59437569999,43.3596224887,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,658.0,1.0,1,115.98390048657528
659,91.8797955173,130088.299462,97.2604917483,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,659.0,31.0,1,19.64353223207575
660,95.43363198680001,138931.72859800002,105.247412274,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,660.0,31.0,1,15.217606353758036
665,98.43881224030001,159534.485064,117.88102248,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,665.0,31.0,1,95.65053058303758
666,137.294096734,266419.043647,190.477017912,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,666.0,81.0,1,12.37326699156538
667,147.874130947,295132.42635100003,206.265011935,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,667.0,81.0,1,0.650278750052312
670,124.653006136,212301.975266,156.474231764,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_10,sex_male,Urbanity_Urban,670.0,61.0,1,177.514015448902
671,135.813711196,275898.258714,208.833947895,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_9,sex_male,Urbanity_Urban,671.0,81.0,1,4.620482283542913
672,143.005067349,317034.170779,224.619951809,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_8,sex_male,Urbanity_Urban,672.0,81.0,1,15.21204566703208
673,109.992619298,183575.978026,132.215519952,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,673.0,61.0,1,14.056385029224735
674,108.606949545,152259.667989,109.99072859799999,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,674.0,31.0,1,14.243138248943733
675,133.416956062,269035.840806,196.091254905,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,675.0,81.0,1,18.595499087706862
676,127.838244672,256820.508997,187.66615504,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,676.0,81.0,1,14.132553065513868
677,121.421162614,204549.763056,150.493793924,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,677.0,81.0,1,7.51511714176484
678,85.3537028344,131190.35168,90.22320892629999,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Rural,678.0,1.0,1,33.849783589413015
679,98.68902162959999,162145.21026,111.647484875,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,679.0,21.0,1,96.05857361803123
680,90.33995474870001,115660.543628,77.1825208354,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Rural,680.0,1.0,1,21.855774001756586
681,131.349023265,210488.204208,156.16225479,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,681.0,81.0,1,35.11470345162279
682,110.56917728799999,204530.682993,153.63042751,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,682.0,81.0,1,45.455879741123184
683,104.68084342200001,194441.910227,144.435771232,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,683.0,81.0,1,42.212734573136345
684,67.8086412533,66525.0602426,39.3646803186,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,684.0,1.0,1,102.74075531858844
685,108.458094899,187780.139029,136.988667883,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,685.0,81.0,1,35.820762244283316
686,84.8303166198,101269.131743,64.9800839074,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,686.0,1.0,1,108.22613463425269
687,108.770036891,191390.25448,139.053688469,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,687.0,81.0,1,33.820762244283316
688,122.07657317299999,248950.642707,177.257000577,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,688.0,81.0,1,62.92883957632762
689,130.920779563,253921.546874,185.09896433400002,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,689.0,81.0,1,48.32081190518073
690,90.15819870780001,94559.9392236,69.70077096909999,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,690.0,31.0,1,71.57547556868776
691,143.340708225,286624.296485,195.96215663799998,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_7,sex_male,Urbanity_Urban,691.0,81.0,1,17.33134222371553
692,128.122645917,242936.395723,179.719002765,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,692.0,81.0,1,2.7592091303998005
693,135.747990464,282268.970677,196.889540122,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,693.0,81.0,1,13.550057289552704
695,118.501707966,217141.263889,141.904154322,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Rural,695.0,51.0,1,14.912642800818514
696,79.08471756189999,88176.70526789998,58.3993643327,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,696.0,1.0,1,28.338872378563075
698,100.10940867,166439.032309,119.357075601,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,698.0,21.0,1,19.296240656682034
699,121.202196075,239534.958214,155.896511149,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_7,sex_male,Urbanity_Rural,699.0,51.0,1,11.301349845718967
701,121.273543085,253148.65395,167.15483690899998,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Rural,701.0,51.0,1,16.104649644763164
703,127.087184906,222642.215634,159.39673157,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,703.0,81.0,1,18.71535587226036
704,82.2409740634,93572.0906463,60.4613460294,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_6,sex_male,Urbanity_Rural,704.0,1.0,1,19.24321615075617
705,110.12140454200001,167028.709417,126.239797959,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,705.0,31.0,1,19.253085230180602
706,145.693675266,299675.525339,222.856680025,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_8,sex_male,Urbanity_Urban,706.0,81.0,1,17.40874586798786
707,123.107213525,227214.021357,169.525104959,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,707.0,81.0,1,7.92583905154666
708,117.803139371,223796.265061,153.03046275100002,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,708.0,51.0,1,14.735246942421945
709,134.954497108,289509.813224,208.00775431900001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,709.0,81.0,1,1.232168965604222
711,134.39672278700002,264868.589067,200.55138374599997,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,711.0,81.0,1,5.7390858318276585
712,103.273560402,169520.891093,113.214499911,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_8,sex_male,Urbanity_Rural,712.0,1.0,1,31.663030369694013
713,149.275379291,323759.720844,228.14656463900002,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_9,sex_male,Urbanity_Urban,713.0,81.0,1,13.09344211874733
715,122.056191235,221210.514796,165.639613156,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,715.0,81.0,1,12.718205363531734
716,116.507549175,209732.284387,140.326690649,Cooking_no,Lighting_no,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,716.0,51.0,1,28.179731311486975
717,112.31576271,201524.5144,136.230776327,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Rural,717.0,51.0,1,68.29081952718417
718,77.3158418212,73991.1484423,45.986541123100004,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,718.0,1.0,1,13.978422357239301
719,92.67794944149999,109091.892603,71.30884065640001,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,719.0,1.0,1,108.22613463425269
720,108.88535894,161166.120833,118.300840722,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,720.0,31.0,1,86.64809934110231
721,121.297358082,216783.866406,158.87553505399998,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_7,sex_female,Urbanity_Urban,721.0,61.0,1,21.00759143227131
723,136.021378292,260311.167546,188.32917917900002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,723.0,81.0,1,16.006812778433172
724,93.14158689790001,109845.157533,83.1877834646,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,724.0,31.0,1,76.53003377053348
725,132.317834921,250987.41152,183.398965879,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,725.0,81.0,1,54.92883957632762
726,141.079157769,271121.942975,192.30458496,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,726.0,81.0,1,15.191165198736151
729,111.691282521,218634.735997,145.496572153,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,729.0,51.0,1,14.343274613568802
730,121.84586285299999,252240.173734,169.507781547,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Rural,730.0,51.0,1,16.104649644763164
731,87.99682571870001,109187.027761,82.5481903922,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,731.0,31.0,1,75.37877536773188
