,Electricity,Income,Water,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
665,98.43881224030001,159534.485064,117.88102248,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,665.0,1.0,1,98.65053058303758
666,137.294096734,266419.043647,190.477017912,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,666.0,1.0,1,22.37326699156538
667,147.874130947,295132.42635100003,206.265011935,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,667.0,1.0,1,2.650278750052312
671,135.813711196,275898.258714,208.833947895,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_9,sex_male,Urbanity_Urban,671.0,1.0,1,8.620482283542913
672,143.005067349,317034.170779,224.619951809,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_8,sex_male,Urbanity_Urban,672.0,1.0,1,18.21204566703208
673,109.992619298,183575.978026,132.215519952,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,673.0,101.0,1,0.056385029224735206
674,108.606949545,152259.667989,109.99072859799999,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,674.0,101.0,1,0.24313824894373326
675,133.416956062,269035.840806,196.091254905,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,675.0,1.0,1,26.595499087706862
676,127.838244672,256820.508997,187.66615504,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,676.0,1.0,1,26.132553065513868
677,121.421162614,204549.763056,150.493793924,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,677.0,1.0,1,14.51511714176484
678,85.3537028344,131190.35168,90.22320892629999,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Rural,678.0,1.0,1,26.849783589413015
679,98.68902162959999,162145.21026,111.647484875,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,679.0,1.0,1,80.05857361803123
680,90.33995474870001,115660.543628,77.1825208354,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Rural,680.0,1.0,1,17.855774001756586
681,131.349023265,210488.204208,156.16225479,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,681.0,1.0,1,69.11470345162279
682,110.56917728799999,204530.682993,153.63042751,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,682.0,1.0,1,84.45587974112318
683,104.68084342200001,194441.910227,144.435771232,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,683.0,1.0,1,69.21273457313634
685,108.458094899,187780.139029,136.988667883,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,685.0,1.0,1,76.82076224428332
686,84.8303166198,101269.131743,64.9800839074,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,686.0,1.0,1,74.22613463425269
687,108.770036891,191390.25448,139.053688469,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,687.0,1.0,1,71.82076224428332
688,122.07657317299999,248950.642707,177.257000577,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,688.0,1.0,1,90.92883957632762
689,130.920779563,253921.546874,185.09896433400002,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,689.0,1.0,1,93.32081190518073
691,143.340708225,286624.296485,195.96215663799998,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_7,sex_male,Urbanity_Urban,691.0,1.0,1,36.33134222371553
692,128.122645917,242936.395723,179.719002765,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,692.0,1.0,1,2.7592091303998005
693,135.747990464,282268.970677,196.889540122,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,693.0,1.0,1,30.550057289552704
695,118.501707966,217141.263889,141.904154322,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Rural,695.0,1.0,1,19.912642800818514
696,79.08471756189999,88176.70526789998,58.3993643327,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,696.0,101.0,1,0.3388723785630745
698,100.10940867,166439.032309,119.357075601,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,698.0,1.0,1,15.296240656682034
699,121.202196075,239534.958214,155.896511149,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_7,sex_male,Urbanity_Rural,699.0,1.0,1,31.301349845718967
701,121.273543085,253148.65395,167.15483690899998,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Rural,701.0,1.0,1,26.104649644763164
703,127.087184906,222642.215634,159.39673157,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,703.0,1.0,1,23.71535587226036
704,82.2409740634,93572.0906463,60.4613460294,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_6,sex_male,Urbanity_Rural,704.0,101.0,1,0.24321615075616876
705,110.12140454200001,167028.709417,126.239797959,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,705.0,101.0,1,0.25308523018060214
706,145.693675266,299675.525339,222.856680025,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_8,sex_male,Urbanity_Urban,706.0,1.0,1,27.40874586798786
707,123.107213525,227214.021357,169.525104959,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,707.0,1.0,1,13.92583905154666
708,117.803139371,223796.265061,153.03046275100002,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,708.0,1.0,1,28.735246942421945
709,134.954497108,289509.813224,208.00775431900001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,709.0,1.0,1,9.232168965604222
711,134.39672278700002,264868.589067,200.55138374599997,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,711.0,1.0,1,12.739085831827659
712,103.273560402,169520.891093,113.214499911,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_8,sex_male,Urbanity_Rural,712.0,1.0,1,22.663030369694013
713,149.275379291,323759.720844,228.14656463900002,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_9,sex_male,Urbanity_Urban,713.0,1.0,1,16.09344211874733
715,122.056191235,221210.514796,165.639613156,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,715.0,1.0,1,22.718205363531734
716,116.507549175,209732.284387,140.326690649,Cooking_no,Lighting_no,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,716.0,1.0,1,38.179731311486975
717,112.31576271,201524.5144,136.230776327,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Rural,717.0,1.0,1,97.29081952718417
719,92.67794944149999,109091.892603,71.30884065640001,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,719.0,1.0,1,73.22613463425269
720,108.88535894,161166.120833,118.300840722,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,720.0,1.0,1,75.64809934110231
721,121.297358082,216783.866406,158.87553505399998,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_7,sex_female,Urbanity_Urban,721.0,1.0,1,29.00759143227131
723,136.021378292,260311.167546,188.32917917900002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,723.0,1.0,1,31.006812778433172
725,132.317834921,250987.41152,183.398965879,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,725.0,1.0,1,90.92883957632762
726,141.079157769,271121.942975,192.30458496,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,726.0,1.0,1,28.19116519873615
729,111.691282521,218634.735997,145.496572153,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,729.0,1.0,1,23.343274613568802
730,121.84586285299999,252240.173734,169.507781547,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Rural,730.0,1.0,1,24.104649644763164
731,87.99682571870001,109187.027761,82.5481903922,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,731.0,101.0,1,0.37877536773187614
733,124.204483447,237298.230357,168.91514584200002,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,733.0,1.0,1,88.29372207948772
734,113.441327486,180976.774134,135.184897224,Cooking_no,Lighting_yes,age_76_85,Education_High_School,Size_2,sex_male,Urbanity_Urban,734.0,1.0,1,34.93698932558573
735,103.47252902299999,152738.69756600002,105.760707965,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,735.0,1.0,1,87.42588736312663
738,108.642941364,167837.04216500002,119.26021315700001,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,738.0,1.0,1,11.714350441130195
740,91.622632008,123986.659019,95.0736587952,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,740.0,101.0,1,0.008414735235872328
741,92.09353266049999,112905.247092,77.6894237293,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Rural,741.0,1.0,1,72.03621674755381
742,106.43513097700001,157960.933288,110.860879555,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,742.0,1.0,1,21.632136212975738
743,107.08075983100001,187858.935462,134.969139263,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,743.0,1.0,1,78.82076224428332
744,98.551557887,155344.695052,102.22300380899999,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_female,Urbanity_Rural,744.0,1.0,1,14.315839923170792
746,144.89488003600002,268747.382589,194.447229342,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,746.0,1.0,1,14.60927498318431
747,138.61429856,263121.764539,183.68793775700001,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,747.0,1.0,1,43.82186149433257
750,136.978575879,286329.193228,206.406586386,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_9,sex_female,Urbanity_Urban,750.0,1.0,1,6.012454612395953
751,117.478585471,229580.427086,167.774428491,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_8,sex_female,Urbanity_Urban,751.0,1.0,1,24.084995076543635
753,136.245747594,268094.620087,195.272487173,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_8,sex_female,Urbanity_Urban,753.0,1.0,1,14.131058160680706
754,87.3265843401,132891.391424,88.81472195280001,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Rural,754.0,1.0,1,21.849783589413015
755,100.774762276,138353.68896,92.70875008659999,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,755.0,1.0,1,72.20887965073484
756,114.54477038799999,186152.434062,137.936065992,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,756.0,1.0,1,69.82076224428332
758,119.85794113799999,231384.093557,154.182334125,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,758.0,1.0,1,20.735246942421945
759,120.7705153,213754.917642,161.378218772,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,759.0,1.0,1,24.66212859097231
765,127.423333418,229251.729455,169.37539982,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,765.0,1.0,1,76.73113620649505
766,94.21244750049999,160758.032923,108.429645985,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,766.0,1.0,1,15.62960085231288
768,131.978431963,265907.89705100004,189.281005728,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,768.0,1.0,1,27.799192869883093
769,134.80012941,229193.944618,167.71487719299998,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,769.0,1.0,1,5.374019115803684
771,127.53922425799999,243163.930118,175.29339776900002,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,771.0,1.0,1,76.53443600553922
772,117.928814389,197617.801136,150.45290752,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,772.0,1.0,1,71.0614761703348
775,102.039463435,164523.77905,125.863393171,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,775.0,1.0,1,67.64809934110231
777,123.49303091799999,205034.733156,147.82348737700002,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,777.0,1.0,1,84.45587974112318
778,117.92618674,223960.449685,172.50585575,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,778.0,1.0,1,22.0515655591625
779,127.65598353799999,267995.321528,193.546137945,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,779.0,1.0,1,24.37326699156538
780,120.310953079,224038.048112,169.288159318,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,780.0,1.0,1,16.90030715636096
782,131.994994108,223889.356709,171.118817092,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,782.0,1.0,1,16.292279485214085
783,98.27273605040001,166758.05418900002,115.61623046,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,783.0,1.0,1,14.870314778364385
784,96.7987600123,112012.715722,84.4725402562,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,784.0,101.0,1,0.37877536773187614
785,118.49457527,202814.781474,155.5184916,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,785.0,1.0,1,71.45344849918794
786,126.853878889,244992.489248,185.80988329099998,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,786.0,1.0,1,3.7592091303998005
787,111.95411928,183415.707045,131.30998086600002,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,787.0,101.0,1,0.056385029224735206
788,112.091443552,204313.050545,140.391174979,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Rural,788.0,1.0,1,30.53997481452459
789,136.15455901299998,252978.037866,185.749859547,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,789.0,1.0,1,22.98807697696926
790,127.27689506899999,241683.12447,173.577305195,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,790.0,1.0,1,113.36625370333496
792,118.187080325,215519.417018,145.443673809,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Rural,792.0,1.0,1,75.94964323768377
793,110.15599699,186741.067085,138.458812085,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,793.0,1.0,1,25.912856205446175
794,95.66380361700001,127065.07626400002,84.77775471529999,Cooking_yes,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Rural,794.0,1.0,1,16.90900128304464
795,113.236172686,184743.179355,135.04352997,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_8,sex_female,Urbanity_Urban,795.0,101.0,1,0.4483573580778568
796,152.373816307,329351.390546,233.55581856,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_8,sex_female,Urbanity_Urban,796.0,1.0,1,17.604017995885204
798,98.2905834685,151023.917798,113.60277800700001,Cooking_no,Lighting_yes,age_26_35,Education_High_School,Size_3,sex_male,Urbanity_Urban,798.0,1.0,1,100.08794471004501
799,133.37504830700001,240099.734639,170.150549264,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,799.0,1.0,1,68.95254578998731
800,132.895358338,271416.206885,198.572385569,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,800.0,1.0,1,29.158084960699576
801,125.29760440700001,231445.696959,171.653337659,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,801.0,1.0,1,22.718205363531734
804,112.026700635,180210.186375,127.803475545,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,804.0,1.0,1,14.106322769983247
805,126.809744275,205100.139343,151.901389247,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,805.0,1.0,1,74.2659618544244
806,130.494649267,264133.361562,190.974479884,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,806.0,1.0,1,34.82186149433257
808,120.285472947,223527.02952600003,150.321952051,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Graduate,Size_5,sex_female,Urbanity_Rural,808.0,1.0,1,21.420462080070386
809,117.51761557399999,231588.845337,155.498295906,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Rural,809.0,1.0,1,26.520064911556112
810,128.39626563299998,269048.387916,194.18901643200002,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,810.0,1.0,1,27.524525394366997
813,97.8759933822,132255.91391099998,101.042984172,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,813.0,101.0,1,0.40038706408891755
814,125.76270784299999,253117.160623,184.459159634,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,814.0,1.0,1,104.92883957632762
815,119.41625582,211019.956438,156.940351634,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,815.0,1.0,1,76.6965936671747
817,131.84119103700002,233808.02952600003,171.61095013899998,Cooking_yes,Lighting_yes,age_36_45,Education_High_School,Size_9,sex_male,Urbanity_Urban,817.0,1.0,1,11.992528983853934
818,138.79066879200002,288392.177233,206.35275629400002,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,818.0,1.0,1,15.991455039552712
819,128.883180585,236595.014245,159.811090445,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,819.0,1.0,1,5.379572446004229
820,121.80379249100001,209525.697502,154.96206796200002,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,820.0,1.0,1,18.659593230309447
823,129.250794802,236942.525734,177.41282879099998,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,823.0,1.0,1,8.518495204348293
