,Electricity,Income,Water,e_AC,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
577,151.160414661,296524.469078,214.73976064,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,577.0,81.0,1,7.606246977439355
578,134.825271134,246795.076499,176.273839088,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,578.0,81.0,1,19.254253336387592
579,118.772411696,212990.51779,161.18140201,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,579.0,81.0,1,40.542927086859976
580,117.621664919,195460.762539,146.18376946200001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,580.0,81.0,1,56.798597443612124
581,100.651528814,120272.957857,88.7762171984,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,581.0,31.0,1,39.11265483934165
582,116.715383442,208677.196366,140.781600049,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,582.0,51.0,1,57.21561529677713
583,134.469304618,240079.863923,164.363622791,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,583.0,81.0,1,25.254253336387592
584,95.1191557929,137417.37565499998,94.3792847191,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Rural,584.0,1.0,1,21.72293079624443
586,132.169316857,236723.796598,173.407225909,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,586.0,81.0,1,9.105843573817808
587,124.233837245,198441.322013,154.495658561,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,587.0,81.0,1,1.211736362322302
588,125.239973781,207929.934772,158.53100343399998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,588.0,81.0,1,23.986263090166048
590,141.381592197,278115.56132,199.609797914,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,590.0,81.0,1,15.464303049443522
591,122.09868378899999,236974.21016,161.422882991,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Rural,591.0,51.0,1,17.125279205231763
592,141.136918316,286466.01778600004,207.495388521,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,592.0,81.0,1,13.76079353478768
593,107.950663956,149728.512579,108.970675556,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,593.0,31.0,1,25.650345743765314
594,139.843173342,281940.87934600003,214.842147486,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,594.0,81.0,1,14.20465214105593
596,108.862743995,185428.538774,136.814534304,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,596.0,61.0,1,6.561047602473067
597,140.90766159,249890.968844,177.625792874,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,597.0,81.0,1,36.70918569833711
598,132.851564145,223174.566328,166.164018063,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,598.0,81.0,1,42.887473491528624
599,99.8247135416,151745.38363499998,108.26757965700001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,599.0,31.0,1,5.75131273170697
600,110.542484893,133445.128134,101.16553525100001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,600.0,31.0,1,26.571813263465863
603,114.54234551,178187.241801,131.282532637,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,603.0,31.0,1,64.72196462273924
604,139.572174225,276648.05869000003,192.135919202,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,604.0,81.0,1,12.464303049443522
606,128.03217230200002,228142.585739,164.75413986799998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,606.0,81.0,1,17.280374577862617
607,98.0570529372,117598.462798,85.4127874071,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,607.0,31.0,1,53.76810843467295
608,132.663297295,245173.678998,176.1807667,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,608.0,81.0,1,19.152521701643202
611,139.0364048,280532.403771,201.291287699,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,611.0,81.0,1,19.517214118060615
612,98.3446535263,135291.363048,99.80576603719999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,612.0,31.0,1,81.01386524070423
613,140.89105014700002,278245.767614,201.18159378599998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,613.0,81.0,1,15.464303049443522
614,140.290848331,263417.439672,187.79964077,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,614.0,81.0,1,7.892815082739631
615,87.01679944680002,99071.2521796,65.0720438294,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,615.0,1.0,1,104.63490685859983
617,132.319988175,235891.982783,174.71948134099998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,617.0,81.0,1,4.624920982531293
618,129.821737083,244790.616198,172.590846332,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_2,sex_female,Urbanity_Urban,618.0,81.0,1,23.75334629840455
620,119.50286543799999,201649.114249,153.724827665,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,620.0,81.0,1,0.7126434003053479
621,144.632003944,261983.131448,189.59118206,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,621.0,81.0,1,6.892815082739631
622,120.639344811,225446.593896,156.135389638,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Rural,622.0,51.0,1,58.28619622549792
623,112.674364937,191830.803622,131.076808565,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,623.0,51.0,1,20.184930150377944
624,151.885727397,297197.010989,206.45706725099998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,624.0,81.0,1,10.015609446223756
626,144.831372346,276957.934971,199.819079668,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,626.0,81.0,1,17.464303049443522
627,98.9474233255,125351.88551500002,86.41396333770003,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Rural,627.0,1.0,1,52.481730377164965
628,100.765452109,124270.35857,93.7971681045,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,628.0,31.0,1,43.61174780135861
629,119.036242282,220566.232551,144.86993960700002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Rural,629.0,51.0,1,60.28619622549792
630,112.268807222,186130.743083,137.280610071,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,630.0,61.0,1,48.22105758475617
631,116.799401604,190716.662961,144.087785626,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,631.0,81.0,1,13.516506758206546
632,128.674808313,236396.31717800003,171.042903297,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_1,sex_female,Urbanity_Urban,632.0,81.0,1,4.033448569130776
634,113.752102096,172439.44665,127.003778285,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,634.0,31.0,1,40.31984718339361
635,114.531531271,171508.57893,118.256130324,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,635.0,21.0,1,97.04935668529995
636,132.35231669799998,238362.556516,172.70663202400002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,636.0,81.0,1,15.779467539879569
637,133.563165661,230307.26231100003,166.985233461,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,637.0,81.0,1,5.624920982531293
639,108.673383971,144185.93810899998,106.279561609,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,639.0,31.0,1,3.75131273170697
640,146.986403186,276744.11797,196.69651656599999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,640.0,81.0,1,13.464303049443522
641,123.21727952399999,230864.380589,173.967887223,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,641.0,81.0,1,42.38656645354553
642,132.268224129,256150.149031,183.38816886599997,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,642.0,81.0,1,53.28067366504101
643,131.095820479,254843.853923,181.958299705,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,643.0,81.0,1,40.15546373775018
644,134.424355808,242464.812872,175.023600566,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,644.0,81.0,1,8.124013944548249
645,113.407731592,166564.87810899998,122.8549996,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,645.0,31.0,1,35.82075422137664
646,117.598648395,210963.044032,142.57557806399998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Rural,646.0,51.0,1,54.71470825879402
647,101.82499249,132551.096252,99.8415321073,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,647.0,31.0,1,69.01386524070423
648,132.962959125,241487.166921,178.851400764,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,648.0,81.0,1,18.523953994589633
652,129.83472502700002,253927.418625,171.381094411,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Rural,652.0,51.0,1,3.522039044663792
654,159.881069169,328580.687617,235.22045453299998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_7,sex_female,Urbanity_Urban,654.0,81.0,1,9.937267120182675
655,141.376635222,251424.773133,173.757253,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,655.0,81.0,1,31.37946326367843
656,140.71199860299998,260904.66724,180.60674953,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,656.0,81.0,1,29.223102630363968
657,144.68596846100002,260240.90716,191.669285968,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,657.0,81.0,1,27.724009668347094
658,128.885337727,244708.893613,172.799837077,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,658.0,81.0,1,32.37946326367843
659,116.390387692,193151.345868,136.93591196,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,659.0,61.0,1,36.22105758475617
662,145.996990491,286441.76231,204.18539633400002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,662.0,81.0,1,14.261700572770778
663,140.60859197,249407.723992,180.282075831,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,663.0,81.0,1,36.37946326367843
665,123.53139056200001,225025.767914,161.600260045,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_1,sex_male,Urbanity_Urban,665.0,81.0,1,5.534355607113907
667,107.028749841,165127.353384,120.24268569700001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,667.0,31.0,1,39.82075422137664
668,101.945672864,154991.396392,105.38045497899999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,668.0,21.0,1,55.14814628393741
669,136.134370803,234005.68345,173.38110353599998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,669.0,81.0,1,4.624920982531293
670,104.143072178,138519.519793,104.80688297399999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,670.0,31.0,1,19.406766327038298
671,126.228012221,222049.459353,162.466626284,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,671.0,81.0,1,43.04202004887685
672,131.93145831299998,237746.653791,172.20313498599998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_8,sex_male,Urbanity_Urban,672.0,61.0,1,52.200060292532754
673,145.489466832,283401.087791,208.372957703,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_9,sex_female,Urbanity_Urban,673.0,81.0,1,4.010292934388765
676,147.093825608,282379.203082,204.61396339400002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_9,sex_male,Urbanity_Urban,676.0,81.0,1,17.636409899662645
678,132.148634682,253928.293412,178.598309507,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,678.0,81.0,1,30.05373210300577
679,145.900445574,268320.722715,193.678782159,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,679.0,81.0,1,40.625220069709655
680,128.618403274,229560.928557,175.021773538,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,680.0,81.0,1,10.726556471262477
681,111.042731385,165740.333154,114.936906736,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,681.0,21.0,1,10.317047844343223
682,96.80444060319999,124988.792649,85.7299376601,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Rural,682.0,1.0,1,52.481730377164965
684,115.37136879100001,182609.891537,126.514280129,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,684.0,51.0,1,5.786804176302647
687,126.785010859,209228.810536,155.939293044,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_86_100,Education_High_School,Size_3,sex_male,Urbanity_Urban,687.0,61.0,1,118.99999397279288
688,132.996255128,227647.858678,176.13767068099997,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,688.0,81.0,1,16.22564943327935
689,126.550867016,208603.258779,152.922815905,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,689.0,81.0,1,21.986263090166048
690,135.845650235,238018.786823,169.07081968399999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,690.0,81.0,1,24.583975771046312
692,123.2343202,217793.384737,159.574758684,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,692.0,81.0,1,48.04202004887685
696,138.955211254,242264.10270900003,178.675981663,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,696.0,81.0,1,3.4503899784863945
697,152.576116221,326701.353039,228.64318471099998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_8,sex_male,Urbanity_Urban,697.0,81.0,1,45.10331573950319
698,118.139546403,192402.922415,141.77131588700001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,698.0,61.0,1,51.49196091049774
699,130.953375677,219670.077719,164.273401106,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_7,sex_female,Urbanity_Urban,699.0,61.0,1,17.689465268543614
700,143.789498267,263407.05522399995,197.930093907,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,700.0,81.0,1,25.85497413733296
702,149.872153331,296672.621991,214.115239002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_7,sex_male,Urbanity_Urban,702.0,81.0,1,9.522139786793225
703,156.415083877,309817.480785,222.028633276,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,703.0,81.0,1,16.4381741581658
704,144.643432868,272101.313665,200.777681812,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,704.0,81.0,1,40.12431303172656
705,116.937398677,176573.690422,126.61281091299999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,705.0,31.0,1,71.72196462273924
706,118.60752972799999,169172.69746300002,124.751795081,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,706.0,31.0,1,101.3774182180706
708,139.967689737,245898.373694,174.428427687,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,708.0,81.0,1,32.37946326367843
709,102.788745983,148913.17981600002,109.46895239700001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,709.0,31.0,1,4.75131273170697
710,143.213954706,284057.19277,202.51449257599998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,710.0,81.0,1,5.362667560712339
711,130.116670584,239990.923297,176.818894828,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,711.0,81.0,1,4.868500399258309
712,119.244744875,215262.36743,144.620088679,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,712.0,51.0,1,57.787103263481015
717,132.01791044,224274.030283,165.984917315,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,717.0,81.0,1,40.38656645354553
718,130.500208286,250139.22525100003,184.132608378,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,718.0,81.0,1,5.868500399258309
