,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_Cooking,e_AC,Income,Electricity,Water,w,wf
730,730,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,238261.864111,128.14222935,181.70655175299999,43.96098562628337,51.88191141990095
731,731,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_High_School,Lighting_yes,Cooking_no,AC_yes,198981.80952799998,112.535924013,147.339897885,43.96098562628337,46.831416861092734
732,732,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,184135.736434,113.809881384,128.25384812299998,43.96098562628337,41.62547273535261
733,733,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,234874.897923,126.934140307,174.60933622599998,43.96098562628337,34.99469671344848
734,734,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,261459.465324,139.927669696,189.86207915,43.96098562628337,81.8524771472212
735,735,sex_male,Urbanity_Urban,Size_3,age_76_85,Education_College,Lighting_yes,Cooking_no,AC_yes,294794.137492,150.40257670399998,205.04723613599998,43.96098562628337,65.9713332440549
736,736,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,175927.51370799998,108.331599381,130.662959784,43.96098562628337,111.86007961560122
737,737,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,219030.677327,116.76292447200001,145.34272097299998,43.96098562628337,36.698646862941644
738,738,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,206410.0006,122.838363965,156.674970805,43.96098562628337,81.11508142286486
739,739,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,127318.21066600001,92.3089921886,93.74623836479999,43.96098562628337,73.51256950261836
740,740,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,249685.944998,136.159882152,187.28329077599997,43.96098562628337,30.41716150902114
741,741,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,164182.477646,108.830388808,118.50913919700001,43.96098562628337,0.0
742,742,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,158191.274729,97.7906436597,116.942803807,43.96098562628337,7.80070731342388
743,743,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,204264.221075,113.89597193200001,150.693583534,43.96098562628337,13.609375940258602
744,744,sex_female,Urbanity_Urban,Size_7,age_66_75,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,250626.94214899998,134.897071477,186.341242649,43.96098562628337,20.419530604982423
745,745,sex_male,Urbanity_Rural,Size_5,age_66_75,Education_High_School,Lighting_yes,Cooking_no,AC_yes,170656.370936,101.52359328899999,115.73043500700001,43.96098562628337,0.0
746,746,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,98791.07872939999,81.45490633060001,62.8378452333,43.96098562628337,34.0229608151061
747,747,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_College,Lighting_yes,Cooking_no,AC_yes,284393.168838,137.469847986,197.382876089,43.96098562628337,49.52339159983382
748,748,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,227171.383541,120.73044486100001,169.372646449,43.96098562628337,32.52215130171694
749,749,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,215498.270158,112.608625957,146.008886902,43.96098562628337,23.454824714040853
750,750,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,209541.64118,115.319919232,157.418288807,43.96098562628337,123.51345350136418
751,751,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,200278.512225,107.611367735,146.293505456,43.96098562628337,21.90573704478695
752,752,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,262211.071513,127.184113625,194.446063405,43.96098562628337,0.0
753,753,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,271966.456419,142.910098603,195.401104308,43.96098562628337,13.2298387745996
754,754,sex_female,Urbanity_Urban,Size_8,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,290568.380383,141.44383225299998,214.38484231099997,43.96098562628337,83.283669272677
755,755,sex_male,Urbanity_Rural,Size_8,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,144782.353111,97.5066619001,97.41775083440001,43.96098562628337,85.14796922384527
756,756,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,126135.84306199999,104.843024344,94.8400596925,43.96098562628337,0.0
757,757,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,194297.50213900002,117.60119432200001,144.81471001,43.96098562628337,20.889666982085405
758,758,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,133342.007294,99.67211688219999,98.5502143973,43.96098562628337,105.71385233662582
759,759,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,239654.59892800002,128.543837496,178.87872826900002,43.96098562628337,20.13130220630001
760,760,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,199489.93722300002,125.89066685899999,141.369484351,43.96098562628337,0.0
761,761,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,217640.28414499998,121.50085858799999,163.396587435,43.96098562628337,41.9610664781823
762,762,sex_male,Urbanity_Rural,Size_5,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,258783.938778,126.16371135899999,177.700581568,43.96098562628337,0.0
763,763,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,148128.796572,110.28990675600001,111.20737508100001,43.96098562628337,15.364826135564135
764,764,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,139216.97935,104.23352356299999,102.60673642799999,43.96098562628337,100.51142307628312
765,765,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,239205.85088,137.556004645,175.43184245700002,43.96098562628337,34.99469671344848
766,766,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,243072.87307399997,139.342251141,179.646308314,43.96098562628337,26.956231603595178
767,767,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,227664.48419499997,133.920163341,174.48039976,43.96098562628337,45.19178595794034
768,768,sex_female,Urbanity_Urban,Size_1,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,225440.27545500002,126.13679222399999,162.163283243,43.96098562628337,0.0
769,769,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,278189.222946,147.259170561,203.8646444,43.96098562628337,45.33925040185451
770,770,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_High_School,Lighting_yes,Cooking_no,AC_yes,201835.95731099998,114.326982215,150.203328885,43.96098562628337,0.0
771,771,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,91467.03305489999,83.2852160492,58.1295585145,43.96098562628337,30.792241335348066
772,772,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,249350.339673,126.27076901,183.68869530799998,43.96098562628337,0.0
773,773,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,127587.63739100001,101.92465993299999,94.7903586276,43.96098562628337,77.19865062690802
774,774,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,176501.79039500002,105.404483449,120.407105049,43.96098562628337,39.152927323621064
775,775,sex_male,Urbanity_Rural,Size_7,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,244392.98056799997,131.746868416,164.552081389,43.96098562628337,92.20263806779231
776,776,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,195541.61315299998,111.34405187200001,129.233977773,43.96098562628337,100.11592819651574
777,777,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,113515.09446,96.7170993895,83.42093125310001,43.96098562628337,8.842899869522732
778,778,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,197156.828281,110.75909576,150.44229377,43.96098562628337,17.20358585779573
779,779,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_High_School,Lighting_yes,Cooking_no,AC_yes,176653.277567,109.45409180899999,130.025626966,43.96098562628337,0.0
780,780,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,254798.843321,129.72575714,182.211334184,43.96098562628337,93.48515217461163
781,781,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,221189.274775,123.38749830200001,156.996838349,43.96098562628337,19.55705102721157
782,782,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,182364.96428299998,109.748578829,135.964771006,43.96098562628337,4.6059126419244
783,783,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,228165.817263,130.152270381,169.610983278,43.96098562628337,41.76581882798754
784,784,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,198544.510119,119.234656445,140.778421791,43.96098562628337,0.0
785,785,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,326310.963103,157.341173297,235.587070095,43.96098562628337,18.927364145744203
786,786,sex_male,Urbanity_Rural,Size_7,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,253592.771554,113.849328919,166.30940645299998,43.96098562628337,84.92234702596551
787,787,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,235283.338182,118.755314301,175.72612516799998,43.96098562628337,24.483686191863637
788,788,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,200333.243307,108.350198228,150.48067505,43.96098562628337,0.0
789,789,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,198470.6363,114.69615191,145.34535618200002,43.96098562628337,49.66745271060336
790,790,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,221716.79587899998,121.565549259,168.477885048,43.96098562628337,109.63028313258265
791,791,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,156414.97053599998,96.9289101751,116.998431915,43.96098562628337,84.10305197390993
792,792,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,99392.3902337,78.6984071232,65.4385711187,43.96098562628337,34.0229608151061
793,793,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,188725.83433900002,112.50424258,140.278732709,43.96098562628337,25.242050967649032
794,794,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,247040.20240900002,125.823171606,185.405938203,43.96098562628337,27.714405671621673
795,795,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,270552.44849,136.039198769,203.444105811,43.96098562628337,83.97657094449883
796,796,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,241304.892792,131.043238783,175.36779733900002,43.96098562628337,27.714405671621673
797,797,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,240581.372192,135.313663199,180.832011432,43.96098562628337,55.47612133743807
798,798,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,150847.63870399998,103.55742365799999,112.59347423,43.96098562628337,29.810922922177397
799,799,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,282194.641391,144.108009584,199.247424144,43.96098562628337,109.6095047889125
800,800,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,249884.241139,126.406423185,164.114264425,43.96098562628337,33.34107806296546
801,801,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,179372.882979,118.057184086,136.235916466,43.96098562628337,3.847738573897897
802,802,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,160666.059373,103.13123595399999,117.687582097,43.96098562628337,84.10305197390993
803,803,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,209886.953932,114.04814096700001,154.788024565,43.96098562628337,81.87325549089135
804,804,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,68884.29506919999,75.9923395601,42.173275921999995,43.96098562628337,88.18181063437578
805,805,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,275718.355516,131.79547753,204.869660713,43.96098562628337,28.05711776573062
806,806,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,157324.683047,110.258077837,114.325002175,43.96098562628337,27.392184793201974
807,807,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,253245.53861100003,130.915113693,185.88912758200001,43.96098562628337,31.17533557704764
808,808,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,176054.797451,112.18717021399999,129.904725082,43.96098562628337,11.181974561384218
809,809,sex_female,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,256292.074085,131.815530594,189.007267477,43.96098562628337,27.58112565951051
810,810,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,60785.3291409,79.51756016729999,36.6626632833,43.96098562628337,14.715501823400361
811,811,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,155192.013728,97.29807850739999,115.952495936,43.96098562628337,11.394917230961006
812,812,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,272878.068997,136.05738469,192.859608089,43.96098562628337,36.095582875583915
813,813,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,266488.74641799997,138.62131676,192.18220042,43.96098562628337,113.20371470644962
814,814,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,210214.355935,111.361817642,139.737160902,43.96098562628337,29.42304384523996
815,815,sex_female,Urbanity_Urban,Size_2,age_76_85,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,268446.451534,135.46069880000002,191.91239178799998,43.96098562628337,25.361664170522047
816,816,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,303256.60048,151.220122536,213.995481421,43.96098562628337,77.53339693603488
817,817,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,283597.347548,139.25277464200002,204.834544249,43.96098562628337,41.745040484317386
818,818,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,234413.48797199997,122.694011861,176.43034545400002,43.96098562628337,38.1716089104504
819,819,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,181803.206346,112.107121022,133.309954272,43.96098562628337,108.26586969806411
820,820,sex_female,Urbanity_Rural,Size_3,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,244664.916658,122.502585542,166.344379921,43.96098562628337,62.844293083698574
821,821,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,242594.488685,130.433494281,180.318278694,43.96098562628337,31.400486795911345
822,822,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,241240.770411,124.85951735799999,182.76573597,43.96098562628337,35.75287078147497
823,823,sex_female,Urbanity_Urban,Size_10,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,369263.491155,164.81604162,258.815108543,43.96098562628337,0.0
824,824,sex_female,Urbanity_Urban,Size_9,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,203380.686559,110.340450283,152.89683926700002,43.96098562628337,85.25304120951581
825,825,sex_female,Urbanity_Rural,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,111842.319271,92.67486547940001,73.2521311918,43.96098562628337,0.0
826,826,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,229471.794421,120.739855721,172.317611275,43.96098562628337,106.03607321504552
827,827,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,215024.85682,106.73663699299999,145.099675641,43.96098562628337,127.87295583820705
828,828,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_yes,AC_yes,223836.832219,123.613892104,149.96770401700002,43.96098562628337,41.968184829461556
829,829,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,200133.72654,111.564612234,146.559980534,43.96098562628337,0.0
830,830,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,187032.827223,99.9264337692,136.558609079,43.96098562628337,26.71348267488221
831,831,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,256347.241387,134.733532148,182.27366111599997,43.96098562628337,85.44668706475834
832,832,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,259164.99623400002,139.000635702,182.938936421,43.96098562628337,85.44668706475834
833,833,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,80489.1031126,76.0355749315,52.334384103999994,43.96098562628337,12.278881219927374
834,834,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,205834.969255,118.520676028,153.1947597,43.96098562628337,0.0
835,835,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,138538.72845599998,101.97006817100001,102.136047025,43.96098562628337,20.116581775500293
836,836,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,158947.976355,106.301738877,116.023704216,43.96098562628337,0.0
837,837,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,264468.577278,145.11605463799998,183.239499867,43.96098562628337,35.32264481952356
838,838,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,128562.98446099999,94.2547826152,96.37553049459999,43.96098562628337,109.30806225416293
839,839,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,210437.53970999998,110.357071206,141.211158079,43.96098562628337,127.87295583820705
840,840,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,254890.338764,136.5785142,188.747127281,43.96098562628337,31.17533557704764
841,841,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,Cooking_yes,AC_yes,286465.693622,150.625839471,206.72196765,43.96098562628337,38.56812828731546
842,842,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,209296.424248,123.23461059700001,153.878199572,43.96098562628337,85.55933661518104
843,843,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,198672.352817,118.29148775,149.383923646,43.96098562628337,89.91172060074466
844,844,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,217681.29849299998,122.81769906299999,160.937039081,43.96098562628337,14.008791186296252
845,845,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,216610.032747,109.563419775,148.423535891,43.96098562628337,24.212998782067356
846,846,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,125873.971928,89.48248234469999,92.5626508041,43.96098562628337,109.30806225416293
847,847,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,203968.207105,124.499659096,155.367040985,43.96098562628337,12.851201872232103
848,848,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,147788.46351,105.469907924,109.26487732700001,43.96098562628337,11.394917230961006
849,849,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,234976.392786,124.23924974399999,169.283429346,43.96098562628337,28.815482541516015
850,850,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,283997.156752,144.568494201,204.723435326,43.96098562628337,27.298943697704118
851,851,sex_male,Urbanity_Rural,Size_6,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,192514.894087,109.322832461,134.66572521,43.96098562628337,47.24502677541713
852,852,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,282288.375248,135.932222749,194.09896550099998,43.96098562628337,25.49033563661018
853,853,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,259075.805163,134.236791128,186.04020374900003,43.96098562628337,0.0
854,854,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,247821.07013200002,131.268009461,192.838329945,43.96098562628337,24.120195754084545
855,855,sex_male,Urbanity_Rural,Size_6,age_66_75,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,253555.978161,129.060374935,177.334043779,43.96098562628337,0.0
856,856,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,218802.623357,120.305318481,160.23188024,43.96098562628337,14.008791186296252
857,857,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,156759.115513,102.92746187899999,110.028484069,43.96098562628337,87.745857444769
858,858,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,231470.402856,134.61981593,171.80696434799998,43.96098562628337,41.00764475996103
859,859,sex_female,Urbanity_Rural,Size_3,age_66_75,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,148479.160002,97.541040614,105.74109573,43.96098562628337,52.70401881497036
860,860,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,196762.619522,118.551178999,141.87733318600002,43.96098562628337,14.322633579465284
861,861,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,140790.84491800002,112.296829764,102.029864874,43.96098562628337,23.403291245417435
862,862,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,272183.831292,144.632308331,194.868676666,43.96098562628337,21.27123166315771
863,863,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,231723.70509,121.398492245,173.607752885,43.96098562628337,109.63028313258265
864,864,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,179007.50718299998,108.12541880100001,133.20448755299998,43.96098562628337,103.8216145057479
865,865,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,252351.31639099997,125.729634845,182.337557861,43.96098562628337,111.98374830199847
866,866,sex_female,Urbanity_Urban,Size_2,age_26_35,Education_High_School,Lighting_yes,Cooking_no,AC_yes,154497.878223,103.06640085299999,116.913605205,43.96098562628337,90.70593130086465
867,867,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,247558.84679,129.035743931,178.554893149,43.96098562628337,93.48515217461163
868,868,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,254675.37379899996,124.95306730899999,184.716235313,43.96098562628337,8.323791245858782
869,869,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,185652.257108,111.653134452,137.99414905700002,43.96098562628337,25.242050967649032
870,870,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,123752.394622,93.63475606909999,96.3321754501,43.96098562628337,0.0
871,871,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,234875.942417,122.706574922,180.380814991,43.96098562628337,56.23429540546457
872,872,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,129416.80331700001,98.0689205382,97.0658281827,43.96098562628337,5.6481051980232415
873,873,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_High_School,Lighting_yes,Cooking_no,AC_yes,218611.85929000002,119.725235646,160.605639047,43.96098562628337,0.0
874,874,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,231811.433896,126.85730832899999,173.53358849,43.96098562628337,38.1716089104504
