,index,c_w_age,w_dutyp,c_w_dutyp,w_urban,c_w_urban,w_sex,c_w_sex,w_ban,w_connectio,e_sqm,c_e_sqm,c_e_income,e_hhsize,c_e_hhsize,c_e_sex,c_e_urban,c_e_dutyp,e_edu,w_age,w_Intercept,c_w_ban,c_w_connectio,Water,e_cdd,e_income,e_Intercept,c_e_edu,Electricity,w
254,265,0.5653050598893945,1,0.4709756867539898,1,122.94414166964737,0,-0.3183296391874535,0,2,146.3913153107828,16.808494495770034,0.04105836097772456,3.5665903287393683,956.8649686443699,-155.34362860578784,-3532.624312640045,1961.5744845297877,2,56.01135704190797,367.537176956256,1.0,151.172192043,300.29029945495193,6394.0,738.1742778165923,3329.17321052453,-625.98194077,3097.4578194632427,403.4970187777844
255,266,0.34258517504751784,1,-7.049394752679625,1,131.84600825449735,0,-5.396443950785812,0,0,142.44896904356594,16.176206564904554,0.03793414346012995,2.526423895001571,906.8614533480867,-133.78133128810464,-3517.7683068983165,1930.9567693924425,2,46.147208606433345,367.537176956256,1.0,1.0,184.96705539850842,6394.0,720.3159136620397,3329.17321052453,-625.98194077,2783.762783011848,403.4970187777844
256,267,0.21340722241153576,0,-6.367018545274617,1,124.5539226120875,0,5.094492067951759,0,1,75.2189803753356,15.645151940110841,0.04401795600362561,4.534133276250962,947.0362141423047,-202.93660992229192,-3333.548504428685,2034.1836668263504,2,31.715467907264014,367.537176956256,1.0,27.358894639899997,191.54652016139855,6394.0,717.5284094339647,3329.17321052453,-625.98194077,2574.002554757711,403.4970187777844
257,268,0.20145321285963455,1,-8.772519609015353,1,123.82980035761904,0,2.387718316413749,0,2,64.85196222285643,15.774446711344972,0.04489741669087159,4.197823563173212,951.2228128217188,-257.91109480474984,-3575.6258385977867,2004.012317545216,2,35.77662907051964,367.537176956256,1.0,151.172192043,288.34580432207395,6394.0,716.8711622448453,3329.17321052453,-625.98194077,2890.3821742982204,403.4970187777844
258,269,0.1429064880896224,1,-15.765233972087595,1,125.20503022864608,0,-1.4305647995471902,0,2,174.28462036013462,15.783587751162464,0.03463593083004056,3.4435602349047363,946.1990896326723,-167.5583274952584,-3537.184125088686,2234.957333504649,0,55.98525363035168,367.537176956256,1.0,151.172192043,286.5897873733541,6394.0,749.2980907885961,3329.17321052453,1.0,3497.1518931219252,403.4970187777844
259,270,0.3181843846788705,0,-7.228610446538006,1,123.03884152911813,0,-1.1986073932003134,1,2,72.95741982000486,15.598259336171994,0.05075095321259687,7.335664923415602,989.1829292125623,-460.80248349556365,-3591.993496383725,1952.9987920534445,0,61.1907307252971,367.537176956256,67.5373352024,151.172192043,320.29878549276026,6394.0,710.3996351168237,3329.17321052453,1.0,3522.680670546221,403.4970187777844
260,271,0.3329173102720385,0,-7.238538832901603,1,125.45852527152098,0,1.76238744005413,0,2,72.50107922188617,15.415608842376486,0.042797035702425976,1.6759689350877114,996.7306223110656,5.829192115712701,-3590.390100044208,2092.287177686319,2,43.913419584070084,367.537176956256,1.0,151.172192043,294.83000914982966,6394.0,745.6542509797104,3329.17321052453,-625.98194077,1862.967188753143,403.4970187777844
261,272,0.3748508263927756,1,-29.742943153041324,1,132.2944026023926,0,-7.594581256144655,0,2,115.29297122096628,16.40802841754745,0.04475149005501189,4.7065739397787265,992.5451499610106,-218.55946582236584,-3620.508955922315,1637.213710169328,0,26.3329605422084,367.537176956256,1.0,151.172192043,284.76318409770823,6394.0,728.1353171101399,3329.17321052453,1.0,3468.037576016402,403.4970187777844
262,273,0.39182660441750383,1,-19.981362344739075,1,133.92252899067992,1,6.906278781907433,1,2,134.71575075621794,16.462752675562633,0.042543450192814435,3.0930438136017204,868.3812209389682,-216.79029500899185,-3781.1067349631844,2086.111517218426,1,26.149460201829648,367.537176956256,67.5373352024,151.172192043,316.1435583730053,6394.0,729.4016338510106,3329.17321052453,-705.469135987,2912.8398248406847,403.4970187777844
263,274,0.29194290761542296,0,-12.298923039242576,1,116.8117349741251,1,-2.2017080937603466,2,2,94.26938507396669,15.493099851663636,0.04774922771425165,4.789182712906535,1090.4535193745537,-257.58276559592,-3560.7497354755324,2034.0588369526047,2,40.6476674473231,367.537176956256,105.833817796,151.172192043,366.9273287976677,6394.0,736.1799553555875,3329.17321052453,-625.98194077,2750.81671776298,403.4970187777844
264,275,0.28289788871616217,0,-1.480242691278468,1,120.88212464823708,1,1.1330803679374697,2,2,146.53267855192377,14.916184175766436,0.04412049676075106,5.10440971518288,1034.5671819212334,-81.91102229621086,-3357.067992407266,2035.227475532286,2,35.376681756986216,367.537176956256,105.833817796,151.172192043,368.9462391546605,6394.0,734.10411624385,3329.17321052453,-625.98194077,3031.499737672243,403.4970187777844
265,276,0.479893121400821,1,-22.471980554139353,1,119.60243836969057,1,1.3080419148679336,1,2,111.07674333566858,16.683675240636326,0.04902914598508749,2.3671462663870284,1003.9965734664328,-105.69591966099593,-3347.5683866060754,1757.89462150314,2,53.43088827544228,367.537176956256,67.5373352024,151.172192043,313.59046379290265,6394.0,732.2697634787409,3329.17321052453,-625.98194077,2671.125134740723,403.4970187777844
266,277,0.3414911104772176,0,-4.6943133254352265,1,121.48735607110184,1,1.934966606081604,2,2,102.6802522936955,15.5918839396011,0.0383789284370885,3.5458685773329828,1003.5980133706979,-162.06143066527494,-3684.550740696424,1994.341568221841,2,56.5079397057593,367.537176956256,105.833817796,151.172192043,372.8396773929889,6394.0,732.7478623866837,3329.17321052453,-625.98194077,2373.7631263952785,403.4970187777844
267,278,0.3355067377268782,1,-9.137866757918022,1,120.86975810025558,1,3.1960170851670484,1,2,67.07123579263295,15.530939919480467,0.03674860245631309,4.129069044390189,1009.4699336263103,-230.20833838835514,-3593.342385507117,2005.6634358795209,2,51.897664553387614,367.537176956256,67.5373352024,151.172192043,316.5972642900685,6394.0,726.4191265662878,3329.17321052453,-625.98194077,2876.3550057703346,403.4970187777844
268,279,0.5273583589225558,1,-20.859329388438358,1,128.30841368567508,1,4.684738346568103,1,1,73.02909504794358,15.989108055902335,0.04129053185699627,6.1327556917347215,1022.357477965439,-203.94806672307686,-3493.617316260411,1918.829898409993,2,47.830196577395036,367.537176956256,67.5373352024,27.358894639899997,218.32736649985318,6394.0,733.1761554878897,3329.17321052453,-625.98194077,3425.606686293227,403.4970187777844
269,280,0.4424617817492056,1,-18.58089419209993,1,127.92598897043293,0,-4.128677743393851,1,2,106.52494883885471,16.194450110445242,0.036539018169625466,3.6744453913905315,972.0740857606661,-504.5775987678546,-3629.5967369941222,1701.184321876623,2,33.750707928886904,367.537176956256,67.5373352024,151.172192043,313.66285641656486,6394.0,727.1499704639652,3329.17321052453,-625.98194077,2870.6566767036934,403.4970187777844
270,281,0.5471895479402076,1,-1.7653945080522242,1,119.57345457045595,0,-7.374800643903407,2,2,130.15645272596538,15.732095797045126,0.038553830783271535,6.048521958913131,971.8210718743588,-321.46474310748937,-3487.778135497923,1870.5067506288365,2,24.70696452744141,367.537176956256,105.833817796,151.172192043,368.6929854676337,6394.0,724.8293616454725,3329.17321052453,-625.98194077,3582.202124981835,403.4970187777844
271,282,0.3264034087234696,1,5.984868997028527,1,124.66533661325224,0,6.051799021754019,0,2,129.9216001549126,15.813696758439026,0.03745052906153728,4.35865722961831,923.5650896508412,-323.6670023347871,-3641.5162072421385,2048.069253457333,2,32.03922276207888,367.537176956256,1.0,151.172192043,295.2048821090723,6394.0,729.6161257458343,3329.17321052453,-625.98194077,3141.317434465371,403.4970187777844
272,283,0.4390980957714641,1,-0.2400800740710896,1,125.91000941027256,0,6.623733121648848,0,2,82.36948029926934,16.076440553367828,0.041953406364596164,2.891104102269465,912.990438590002,-336.06871513419793,-3542.715725584976,1927.6451139353635,2,34.211398677052514,367.537176956256,1.0,151.172192043,295.05351837974104,6394.0,722.920425493107,3329.17321052453,-625.98194077,2624.848660034921,403.4970187777844
273,284,0.45139637058491,1,12.764306701697812,1,125.56018906734218,0,1.8905062939691193,1,2,67.91096510556099,15.68669390445891,0.046614203728142144,1.388712098043854,931.8233366978744,-139.56582244628484,-3736.500664321989,1642.6767607509573,2,45.1510212497876,367.537176956256,67.5373352024,151.172192043,326.1944879935544,6394.0,724.1967895841599,3329.17321052453,-625.98194077,2121.722832789194,403.4970187777844
274,286,0.5036203766996921,1,-14.68480741624638,1,124.75766679558494,0,-2.075340429300048,0,2,38.925813502640175,15.828750359354437,0.04149477658495535,5.435113770422754,1009.3723437817903,-369.0164701980072,-3555.3777442691335,1965.7040134555414,0,69.1502682275516,367.537176956256,1.0,151.172192043,296.5846193348379,6394.0,741.7119082475267,3329.17321052453,1.0,3451.296124696405,403.4970187777844
275,287,0.3740278334643139,1,-0.6399608425762171,1,129.8069992109939,0,-0.4081566802204377,0,2,122.42421924272708,15.664748279129086,0.04074558307749595,2.8286186583211563,947.8620143814024,-293.3529839074517,-3634.469879502655,1982.3759833434626,2,39.995231235778725,367.537176956256,1.0,151.172192043,296.3036157832844,6394.0,726.3761906743425,3329.17321052453,-625.98194077,2769.362476174128,403.4970187777844
276,288,0.317733415692685,1,-12.215357397781096,1,125.64846918937916,0,1.598186756979912,1,2,38.624311040240414,16.44944638296288,0.0387379952019893,0.9691032056550066,967.2794525937486,36.00139448664477,-3517.3339318506983,1937.9362599972985,0,43.887792356513394,367.537176956256,67.5373352024,151.172192043,314.7909966265377,6394.0,735.6012071013968,3329.17321052453,1.0,2357.479469494683,403.4970187777844
277,289,0.3990951916815241,1,8.871025151427341,1,131.03666528238233,1,1.972753845114993,5,2,198.21558987390358,15.048564432913494,0.044846569855195216,5.68665594613322,995.7191951507516,-290.736095577,-3828.927664071456,1858.237165399324,2,48.223226017157,367.537176956256,-124.911760486,151.172192043,75.14858474995332,6394.0,738.476652170064,3329.17321052453,-625.98194077,3601.670516417281,403.4970187777844
278,290,0.3933798998198235,0,-12.9057134695511,1,118.52478031841889,0,-0.39540191682432,0,2,98.72408190532964,16.429642673461082,0.04403465448691715,2.3565315477339235,990.4603548554503,27.73673458692292,-3534.5960769437156,2024.1914438847773,2,23.046975572837418,367.537176956256,1.0,151.172192043,290.2846447388554,6394.0,735.772107166319,3329.17321052453,-625.98194077,2159.1204710266197,403.4970187777844
279,291,0.2747160636640273,0,15.569846987555245,1,125.5808955253038,1,0.4749775242954809,0,2,127.64467226482815,15.929604327245185,0.04296865791637718,6.132335533556599,986.2226775652628,-417.80532658599196,-3473.897381207796,1936.728542438846,2,64.7496605712945,367.537176956256,1.0,151.172192043,296.2007029208665,6394.0,731.0647503611834,3329.17321052453,-625.98194077,3070.4275941303,403.4970187777844
280,292,0.3731393811921262,1,0.3469461071271436,1,125.30258919737742,1,0.44077139088023853,5,2,114.08035489897429,15.305532749747606,0.04550839012849772,1.9005558526633464,959.4583089737773,-364.11627765950857,-3616.733873554549,1991.5348295309545,2,56.637254596078215,367.537176956256,-124.911760486,151.172192043,70.08810132480329,6394.0,733.7123356022905,3329.17321052453,-625.98194077,2439.691253014864,403.4970187777844
281,293,0.4229030974563793,1,-9.24869908467034,1,127.54621595821658,1,-4.299499708478205,5,2,103.84579293143085,16.10731997389364,0.0413519827901234,4.151209988702993,963.0289854108987,-280.65083693325244,-3551.495044805824,1999.347883793612,0,59.282536130147406,367.537176956256,-124.911760486,151.172192043,67.1195933525606,6394.0,730.6190482290433,3329.17321052453,1.0,3287.88723259628,403.4970187777844
282,294,0.4116407865714771,0,-4.9084964168107605,1,121.06946760828652,1,2.437733233521176,3,2,95.90331030589316,16.605321411901127,0.04682493749682734,5.444756789046413,948.8411214843834,-152.08748394421136,-3643.489774549396,2163.344670140568,2,67.59838962212072,367.537176956256,145.15303581,151.172192043,457.4366825800128,6394.0,734.2490811056882,3329.17321052453,-625.98194077,2774.4743788761157,403.4970187777844
283,295,0.44507759303070704,1,10.627321020459096,1,125.36944747086409,1,7.2193607291540065,4,2,84.30611849601709,15.708418364896414,0.044743022724298746,5.587908422809648,943.6759730384337,-271.70232161385763,-3814.238308732804,2126.127460627608,2,28.305001856387662,367.537176956256,60.660744063100005,151.172192043,388.88145357143804,6394.0,720.7550278168686,3329.17321052453,-625.98194077,3179.0574449077635,403.4970187777844
284,298,0.4938690531860859,1,-18.77372173308148,1,135.1195285385362,1,3.913493729675445,1,1,107.75654012570095,16.601060630352055,0.04194462742072624,1.3516248812840743,977.9811569594733,-168.39439898731013,-3346.8923075712532,1905.6434829763602,0,54.885804766055976,367.537176956256,67.5373352024,27.358894639899997,221.97041831374105,6394.0,721.162213670823,3329.17321052453,1.0,2722.652895437825,403.4970187777844
285,299,0.33230843009270405,0,-23.297229690169576,1,123.483348155185,1,0.9881881701355044,1,2,133.90957979385504,15.990160611751929,0.044553387938240416,2.3850943107795186,997.7934711344524,-243.09224371969185,-3547.5653070625126,1643.8661553255347,2,37.219644622744646,367.537176956256,67.5373352024,151.172192043,318.23529532882645,6394.0,720.9352411128218,3329.17321052453,-625.98194077,2233.793783499156,403.4970187777844
286,300,0.4277490641589156,0,-13.126260718773171,1,126.45580344056737,0,1.584864833390195,1,2,109.26958302657738,17.07537290701146,0.04485569134604829,2.688504138842444,949.3135770339038,-259.11928050418345,-3588.467605672193,1825.0504349197024,2,50.16642070559084,367.537176956256,67.5373352024,151.172192043,322.2664794766838,6394.0,735.1013521863698,3329.17321052453,-625.98194077,2257.992316744579,403.4970187777844
287,301,0.37123201702861947,0,1.7194486288919029,1,127.80358695732048,0,2.693911076507784,1,2,127.17642378087076,14.6392019356935,0.03957061241012881,4.761163570033554,965.5824099851687,-76.25538606984965,-3681.798178925474,1789.514782788794,2,34.5920692009908,367.537176956256,67.5373352024,151.172192043,319.6204584984289,6394.0,728.6246914437235,3329.17321052453,-625.98194077,2728.1649700821426,403.4970187777844
288,302,0.41749666655774265,1,-11.41841852502074,1,128.5895631211402,0,-0.4921701353588324,2,1,118.86106548227265,15.493204067489351,0.05100404675337026,3.236284597154472,951.5454480864639,-354.07713795838555,-3909.387696633844,1947.1769016952728,0,57.20335908504963,367.537176956256,105.833817796,27.358894639899997,272.13695496430717,6394.0,717.5734456631709,3329.17321052453,1.0,3076.8323816304755,403.4970187777844
289,303,0.4511900295674651,1,-1.7935839001745533,1,128.06310679937812,0,0.7620255154208508,0,2,152.93870504408738,15.51136847233418,0.0464973106552393,2.3880418038064892,986.6023527081205,-57.02474823754461,-3743.0583951463123,1892.42696051401,2,45.078555990779236,367.537176956256,1.0,151.172192043,297.20713275172994,6394.0,728.4818285464712,3329.17321052453,-625.98194077,2753.68381950722,403.4970187777844
290,304,0.3779821363692536,1,-21.3287562061146,1,127.02041023274526,1,-0.842944049354575,0,2,130.08556461220644,15.238980872391153,0.0515430975538459,4.1641395936527115,1023.7540166272224,-244.60952545890785,-3548.751514990897,1949.991633374919,2,32.523901582296126,367.537176956256,1.0,151.172192043,286.4812086417792,6394.0,729.0751201894341,3329.17321052453,-625.98194077,3123.3462928652125,403.4970187777844
291,305,0.3874844857096772,1,1.8353080661778964,1,126.70606600392914,1,1.302433976962236,5,0,109.5057164523782,15.510160839038713,0.03881164498743273,2.3373722469220994,963.179735926462,-224.96180010878388,-3321.083393642749,1869.5608895284815,2,27.971617171948317,367.537176956256,-124.911760486,1.0,-42.34816286295113,6394.0,726.1161780377232,3329.17321052453,-625.98194077,2606.085979481164,403.4970187777844
292,306,0.30883187742272256,1,-21.888684822462764,1,126.37829597432112,1,-1.3208169614201934,1,2,101.912649369693,16.419164476899436,0.04263278150010251,4.441485657640623,1002.8148095667246,-88.06209775656237,-3830.4806599473027,1814.05758691483,2,63.467311590269816,367.537176956256,67.5373352024,151.172192043,313.1135825836247,6394.0,732.0898040969963,3329.17321052453,-625.98194077,3030.062942656098,403.4970187777844
293,307,0.31418111175555163,1,-14.798352388491823,1,121.24841137607004,1,4.025565543160629,2,1,146.37157258036626,16.052439967727963,0.0429407099060227,5.2016171780878615,966.012847847177,-156.51430509772752,-3260.016529206773,2186.7235238350336,0,36.02879545027052,367.537176956256,105.833817796,27.358894639899997,265.12687108612937,6394.0,738.0306877147274,3329.17321052453,1.0,3846.353065878933,403.4970187777844
