,Age,ConstructionType,ConstructionYear,Energy,Gender,HHSize,Income,Waste,Water,w
5364,3,demi-fermé,1922,82,femme,2.4,18487.0,161.4,71,104.67
5365,36,appartements,1981,82,homme,2.4,18487.0,161.4,71,104.67
5367,55,demi-fermé,1981,82,homme,2.4,18487.0,161.4,71,104.67
5368,46,demi-fermé,1900,82,femme,2.4,18487.0,161.4,71,104.67
5369,8,"ouvert, fermes, châteaux",1971,82,femme,2.4,18487.0,161.4,71,104.67
5370,17,"ouvert, fermes, châteaux",1951,82,homme,2.4,18487.0,161.4,71,104.67
5371,5,demi-fermé,1900,82,homme,2.4,18487.0,161.4,71,104.67
5372,13,"ouvert, fermes, châteaux",1977,82,homme,2.4,18487.0,161.4,71,104.67
5373,2,"ouvert, fermes, châteaux",1971,82,homme,2.4,18487.0,161.4,71,104.67
5374,11,"ouvert, fermes, châteaux",1955,82,homme,2.4,18487.0,161.4,71,104.67
5375,6,"ouvert, fermes, châteaux",1979,82,femme,2.4,18487.0,161.4,71,104.67
5376,60,demi-fermé,1981,82,femme,2.4,18487.0,161.4,71,104.67
5377,15,"ouvert, fermes, châteaux",1971,82,femme,2.4,18487.0,161.4,71,104.67
5378,70,demi-fermé,1981,82,femme,2.4,18487.0,161.4,71,104.67
5379,75,"ouvert, fermes, châteaux",1958,82,homme,2.4,18487.0,161.4,71,104.67
5380,26,"ouvert, fermes, châteaux",1981,82,homme,2.4,18487.0,161.4,71,104.67
5381,7,"ouvert, fermes, châteaux",1981,82,homme,2.4,18487.0,161.4,71,104.67
5382,47,"ouvert, fermes, châteaux",1959,82,homme,2.4,18487.0,161.4,71,104.67
5383,75,"ouvert, fermes, châteaux",1900,82,homme,2.4,18487.0,161.4,71,104.67
5384,17,"ouvert, fermes, châteaux",1900,82,femme,2.4,18487.0,161.4,71,104.67
5385,43,"ouvert, fermes, châteaux",1927,82,femme,2.4,18487.0,161.4,71,104.67
5386,75,"ouvert, fermes, châteaux",1953,82,femme,2.4,18487.0,161.4,71,104.67
5387,50,"ouvert, fermes, châteaux",1978,82,homme,2.4,18487.0,161.4,71,104.67
5388,67,demi-fermé,1962,82,homme,2.4,18487.0,161.4,71,104.67
5389,13,"ouvert, fermes, châteaux",1967,82,femme,2.4,18487.0,161.4,71,104.67
5390,70,"ouvert, fermes, châteaux",1981,82,femme,2.4,18487.0,161.4,71,104.67
5392,21,"ouvert, fermes, châteaux",1979,82,homme,2.4,18487.0,161.4,71,104.67
5393,75,"ouvert, fermes, châteaux",1937,82,femme,2.4,18487.0,161.4,71,104.67
5394,36,demi-fermé,1975,82,homme,2.4,18487.0,161.4,71,104.67
5395,32,"ouvert, fermes, châteaux",1900,82,femme,2.4,18487.0,161.4,71,104.67
5397,62,"ouvert, fermes, châteaux",1968,82,homme,2.4,18487.0,161.4,71,104.67
5398,27,"ouvert, fermes, châteaux",1973,82,femme,2.4,18487.0,161.4,71,104.67
5399,41,"ouvert, fermes, châteaux",1951,82,femme,2.4,18487.0,161.4,71,104.67
5400,45,demi-fermé,1900,40,femme,2.4,18487.0,181.5,68,44.66
5401,20,fermé,1955,40,femme,2.4,18487.0,181.5,68,44.66
5402,18,"ouvert, fermes, châteaux",1981,40,homme,2.4,18487.0,181.5,68,44.66
5403,75,"ouvert, fermes, châteaux",1900,40,femme,2.4,18487.0,181.5,68,44.66
5404,40,demi-fermé,1900,40,femme,2.4,18487.0,181.5,68,44.66
5405,23,fermé,1900,40,homme,2.4,18487.0,181.5,68,44.66
5406,36,demi-fermé,1900,40,homme,2.4,18487.0,181.5,68,44.66
5407,30,"ouvert, fermes, châteaux",1900,40,homme,2.4,18487.0,181.5,68,44.66
5408,0,"ouvert, fermes, châteaux",1900,40,homme,2.4,18487.0,181.5,68,44.66
5409,37,"ouvert, fermes, châteaux",1931,40,homme,2.4,18487.0,181.5,68,44.66
5410,75,fermé,1981,40,homme,2.4,18487.0,181.5,68,44.66
5411,56,fermé,1900,40,femme,2.4,18487.0,181.5,68,44.66
5412,16,demi-fermé,1900,40,femme,2.4,18487.0,181.5,68,44.66
5413,16,appartements,1981,40,homme,2.4,18487.0,181.5,68,44.66
5414,53,demi-fermé,1924,40,femme,2.4,18487.0,181.5,68,44.66
5415,28,appartements,1949,40,femme,2.4,18487.0,181.5,68,44.66
5416,61,demi-fermé,1944,40,homme,2.4,18487.0,181.5,68,44.66
5417,55,"ouvert, fermes, châteaux",1900,40,femme,2.4,18487.0,181.5,68,44.66
5418,12,"ouvert, fermes, châteaux",1900,40,homme,2.4,18487.0,181.5,68,44.66
5419,75,"ouvert, fermes, châteaux",1902,40,femme,2.4,18487.0,181.5,68,44.66
5420,70,fermé,1900,40,femme,2.4,18487.0,181.5,68,44.66
5422,72,"ouvert, fermes, châteaux",1974,40,femme,2.4,18487.0,181.5,68,44.66
5423,7,"ouvert, fermes, châteaux",1900,40,femme,2.4,18487.0,181.5,68,44.66
5425,45,"ouvert, fermes, châteaux",1977,40,femme,2.4,18487.0,181.5,68,44.66
5426,25,fermé,1900,40,femme,2.4,18487.0,181.5,68,44.66
5427,32,"ouvert, fermes, châteaux",1900,40,homme,2.4,18487.0,181.5,68,44.66
5428,35,demi-fermé,1957,40,femme,2.4,18487.0,181.5,68,44.66
5429,28,"ouvert, fermes, châteaux",1902,40,femme,2.4,18487.0,181.5,68,44.66
5430,15,fermé,1900,40,homme,2.4,18487.0,181.5,68,44.66
5431,75,fermé,1974,40,homme,2.4,18487.0,181.5,68,44.66
5432,57,"ouvert, fermes, châteaux",1900,40,femme,2.4,18487.0,181.5,68,44.66
5433,25,fermé,1900,40,homme,2.4,18487.0,181.5,68,44.66
5434,37,"ouvert, fermes, châteaux",1900,40,femme,2.4,18487.0,181.5,68,44.66
5436,17,"ouvert, fermes, châteaux",1981,40,femme,2.4,18487.0,181.5,68,44.66
5437,51,demi-fermé,1900,40,homme,2.4,18487.0,181.5,68,44.66
5438,6,demi-fermé,1950,40,femme,2.4,18487.0,181.5,68,44.66
5439,17,appartements,1980,40,homme,2.4,18487.0,181.5,68,44.66
5440,27,demi-fermé,1933,40,homme,2.4,18487.0,181.5,68,44.66
5441,60,"ouvert, fermes, châteaux",1900,40,homme,2.4,18487.0,181.5,68,44.66
5442,52,"ouvert, fermes, châteaux",1900,40,femme,2.4,18487.0,181.5,68,44.66
5443,75,fermé,1977,40,homme,2.4,18487.0,181.5,68,44.66
5444,10,"ouvert, fermes, châteaux",1957,40,femme,2.4,18487.0,181.5,68,44.66
5445,48,demi-fermé,1981,40,femme,2.4,18487.0,181.5,68,44.66
5446,43,demi-fermé,1904,40,femme,2.4,18487.0,181.5,68,44.66
5447,47,appartements,1981,40,homme,2.4,18487.0,181.5,68,44.66
5448,18,demi-fermé,1900,40,femme,2.4,18487.0,181.5,68,44.66
5449,28,"ouvert, fermes, châteaux",1900,40,femme,2.4,18487.0,181.5,68,44.66
5450,73,"ouvert, fermes, châteaux",1900,40,femme,2.4,18487.0,181.5,68,44.66
5451,61,fermé,1900,40,femme,2.4,18487.0,181.5,68,44.66
5452,42,"ouvert, fermes, châteaux",1900,40,femme,2.4,18487.0,181.5,68,44.66
5453,41,demi-fermé,1904,40,femme,2.4,18487.0,181.5,68,44.66
5454,21,fermé,1900,40,femme,2.4,18487.0,181.5,68,44.66
5455,20,fermé,1900,40,homme,2.4,18487.0,181.5,68,44.66
5456,38,"ouvert, fermes, châteaux",1900,40,homme,2.4,18487.0,181.5,68,44.66
5457,57,"ouvert, fermes, châteaux",1981,40,homme,2.4,18487.0,181.5,68,44.66
5458,56,"ouvert, fermes, châteaux",1900,40,homme,2.4,18487.0,181.5,68,44.66
5459,48,"ouvert, fermes, châteaux",1900,40,homme,2.4,18487.0,181.5,68,44.66
5460,21,"ouvert, fermes, châteaux",1900,40,femme,2.4,18487.0,181.5,68,44.66
5461,32,fermé,1900,40,femme,2.4,18487.0,181.5,68,44.66
5462,38,demi-fermé,1977,40,femme,2.4,18487.0,181.5,68,44.66
5463,17,"ouvert, fermes, châteaux",1900,40,homme,2.4,18487.0,181.5,68,44.66
5464,60,"ouvert, fermes, châteaux",1977,40,homme,2.4,18487.0,181.5,68,44.66
5465,30,"ouvert, fermes, châteaux",1900,40,femme,2.4,18487.0,181.5,68,44.66
5466,66,"ouvert, fermes, châteaux",1900,40,homme,2.4,18487.0,181.5,68,44.66
5467,41,demi-fermé,1908,40,femme,2.4,18487.0,181.5,68,44.66
5468,46,fermé,1981,40,femme,2.4,18487.0,181.5,68,44.66
5469,18,fermé,1935,40,homme,2.4,18487.0,181.5,68,44.66
5470,72,demi-fermé,1981,40,femme,2.4,18487.0,181.5,68,44.66
5471,45,"ouvert, fermes, châteaux",1900,40,femme,2.4,18487.0,181.5,68,44.66
5472,35,fermé,1958,40,homme,2.4,18487.0,181.5,68,44.66
5473,33,"ouvert, fermes, châteaux",1900,40,homme,2.4,18487.0,181.5,68,44.66
5474,12,demi-fermé,1948,40,femme,2.4,18487.0,181.5,68,44.66
5475,41,"ouvert, fermes, châteaux",1900,40,homme,2.4,18487.0,181.5,68,44.66
5477,2,fermé,1900,40,femme,2.4,18487.0,181.5,68,44.66
5478,52,"ouvert, fermes, châteaux",1981,40,femme,2.4,18487.0,181.5,68,44.66
5479,7,demi-fermé,1900,40,femme,2.4,18487.0,181.5,68,44.66
5480,5,demi-fermé,1981,40,homme,2.4,18487.0,181.5,68,44.66
5481,25,"ouvert, fermes, châteaux",1938,40,femme,2.4,18487.0,181.5,68,44.66
5482,71,"ouvert, fermes, châteaux",1900,40,homme,2.4,18487.0,181.5,68,44.66
5483,33,demi-fermé,1900,40,homme,2.4,18487.0,181.5,68,44.66
5484,63,"ouvert, fermes, châteaux",1981,40,homme,2.4,18487.0,181.5,68,44.66
5485,41,"ouvert, fermes, châteaux",1951,40,homme,2.4,18487.0,181.5,68,44.66
5486,40,"ouvert, fermes, châteaux",1900,40,homme,2.4,18487.0,181.5,68,44.66
5487,7,"ouvert, fermes, châteaux",1900,40,homme,2.4,18487.0,181.5,68,44.66
5488,56,"ouvert, fermes, châteaux",1900,40,femme,2.4,18487.0,181.5,68,44.66
5489,20,"ouvert, fermes, châteaux",1900,40,homme,2.4,18487.0,181.5,68,44.66
5490,15,"ouvert, fermes, châteaux",1900,40,femme,2.4,18487.0,181.5,68,44.66
5491,65,"ouvert, fermes, châteaux",1964,40,femme,2.4,18487.0,181.5,68,44.66
5492,52,demi-fermé,1900,40,femme,2.4,18487.0,181.5,68,44.66
5494,46,fermé,1971,40,femme,2.4,18487.0,181.5,68,44.66
5495,11,"ouvert, fermes, châteaux",1900,40,femme,2.4,18487.0,181.5,68,44.66
5496,0,"ouvert, fermes, châteaux",1976,40,homme,2.4,18487.0,181.5,68,44.66
5497,72,"ouvert, fermes, châteaux",1971,40,femme,2.4,18487.0,181.5,68,44.66
5498,22,"ouvert, fermes, châteaux",1900,40,femme,2.4,18487.0,181.5,68,44.66
5499,68,demi-fermé,1959,40,homme,2.4,18487.0,181.5,68,44.66
5500,3,appartements,1900,757,femme,2.08,18487.0,174.0,68,952.2
5501,73,"ouvert, fermes, châteaux",1905,757,femme,2.08,18487.0,174.0,68,952.2
5502,38,appartements,1900,757,femme,2.08,18487.0,174.0,68,952.2
5503,27,appartements,1958,757,femme,2.08,18487.0,174.0,68,952.2
5504,45,appartements,1947,757,homme,2.08,18487.0,174.0,68,952.2
5505,50,fermé,1909,757,femme,2.08,18487.0,174.0,68,952.2
5506,41,"ouvert, fermes, châteaux",1964,757,femme,2.08,18487.0,174.0,68,952.2
5507,48,appartements,1966,757,femme,2.08,18487.0,174.0,68,952.2
5508,23,fermé,1936,757,homme,2.08,18487.0,174.0,68,952.2
5509,15,fermé,1962,757,homme,2.08,18487.0,174.0,68,952.2
5510,20,demi-fermé,1964,757,homme,2.08,18487.0,174.0,68,952.2
5511,33,"ouvert, fermes, châteaux",1901,757,femme,2.08,18487.0,174.0,68,952.2
5512,2,fermé,1958,757,femme,2.08,18487.0,174.0,68,952.2
5513,47,fermé,1950,757,femme,2.08,18487.0,174.0,68,952.2
5514,57,fermé,1966,757,homme,2.08,18487.0,174.0,68,952.2
5515,35,appartements,1950,757,homme,2.08,18487.0,174.0,68,952.2
5516,55,appartements,1967,757,femme,2.08,18487.0,174.0,68,952.2
5517,46,fermé,1911,757,femme,2.08,18487.0,174.0,68,952.2
5518,1,fermé,1976,757,homme,2.08,18487.0,174.0,68,952.2
5519,38,"ouvert, fermes, châteaux",1946,757,femme,2.08,18487.0,174.0,68,952.2
5520,51,appartements,1900,757,femme,2.08,18487.0,174.0,68,952.2
5521,51,demi-fermé,1900,757,homme,2.08,18487.0,174.0,68,952.2
5522,52,"ouvert, fermes, châteaux",1900,757,homme,2.08,18487.0,174.0,68,952.2
5523,22,"ouvert, fermes, châteaux",1900,757,homme,2.08,18487.0,174.0,68,952.2
5524,71,"ouvert, fermes, châteaux",1953,757,femme,2.08,18487.0,174.0,68,952.2
5525,23,"ouvert, fermes, châteaux",1900,757,femme,2.08,18487.0,174.0,68,952.2
5526,8,fermé,1900,757,homme,2.08,18487.0,174.0,68,952.2
5527,30,fermé,1965,757,homme,2.08,18487.0,174.0,68,952.2
5528,75,fermé,1900,757,femme,2.08,18487.0,174.0,68,952.2
5529,75,appartements,1900,757,homme,2.08,18487.0,174.0,68,952.2
5530,11,demi-fermé,1900,757,homme,2.08,18487.0,174.0,68,952.2
5531,13,fermé,1909,757,homme,2.08,18487.0,174.0,68,952.2
5532,36,appartements,1906,757,homme,2.08,18487.0,174.0,68,952.2
5533,32,appartements,1900,757,femme,2.08,18487.0,174.0,68,952.2
5534,33,demi-fermé,1981,757,femme,2.08,18487.0,174.0,68,952.2
5535,43,fermé,1932,757,femme,2.08,18487.0,174.0,68,952.2
5536,36,fermé,1900,757,femme,2.08,18487.0,174.0,68,952.2
5537,58,fermé,1977,757,homme,2.08,18487.0,174.0,68,952.2
5538,56,fermé,1981,757,homme,2.08,18487.0,174.0,68,952.2
5539,56,demi-fermé,1981,757,femme,2.08,18487.0,174.0,68,952.2
5540,23,fermé,1962,757,femme,2.08,18487.0,174.0,68,952.2
5541,52,appartements,1949,757,homme,2.08,18487.0,174.0,68,952.2
5542,12,appartements,1900,757,femme,2.08,18487.0,174.0,68,952.2
5543,63,fermé,1977,757,homme,2.08,18487.0,174.0,68,952.2
5544,37,fermé,1900,757,femme,2.08,18487.0,174.0,68,952.2
5545,10,appartements,1913,757,femme,2.08,18487.0,174.0,68,952.2
5546,35,fermé,1923,757,homme,2.08,18487.0,174.0,68,952.2
5547,6,appartements,1900,757,homme,2.08,18487.0,174.0,68,952.2
5548,37,appartements,1981,757,femme,2.08,18487.0,174.0,68,952.2
5549,61,appartements,1908,757,femme,2.08,18487.0,174.0,68,952.2
5550,18,"ouvert, fermes, châteaux",1900,757,femme,2.08,18487.0,174.0,68,952.2
5551,75,fermé,1981,757,homme,2.08,18487.0,174.0,68,952.2
5552,36,appartements,1900,757,femme,2.08,18487.0,174.0,68,952.2
5553,53,"ouvert, fermes, châteaux",1981,757,femme,2.08,18487.0,174.0,68,952.2
5554,10,"ouvert, fermes, châteaux",1900,757,homme,2.08,18487.0,174.0,68,952.2
5555,12,appartements,1900,757,homme,2.08,18487.0,174.0,68,952.2
5556,13,fermé,1981,757,homme,2.08,18487.0,174.0,68,952.2
5557,27,demi-fermé,1900,757,femme,2.08,18487.0,174.0,68,952.2
5558,40,fermé,1962,757,homme,2.08,18487.0,174.0,68,952.2
5559,61,demi-fermé,1980,757,homme,2.08,18487.0,174.0,68,952.2
5560,16,demi-fermé,1981,757,homme,2.08,18487.0,174.0,68,952.2
5561,47,fermé,1900,757,femme,2.08,18487.0,174.0,68,952.2
5562,75,appartements,1963,757,femme,2.08,18487.0,174.0,68,952.2
5563,48,fermé,1969,757,femme,2.08,18487.0,174.0,68,952.2
5564,2,fermé,1936,757,femme,2.08,18487.0,174.0,68,952.2
5566,13,appartements,1953,757,femme,2.08,18487.0,174.0,68,952.2
5567,17,"ouvert, fermes, châteaux",1981,757,femme,2.08,18487.0,174.0,68,952.2
5568,10,"ouvert, fermes, châteaux",1959,757,homme,2.08,18487.0,174.0,68,952.2
5569,5,fermé,1953,757,homme,2.08,18487.0,174.0,68,952.2
5570,70,fermé,1900,757,homme,2.08,18487.0,174.0,68,952.2
5571,7,fermé,1908,757,femme,2.08,18487.0,174.0,68,952.2
5572,43,fermé,1900,757,femme,2.08,18487.0,174.0,68,952.2
5573,16,demi-fermé,1905,757,femme,2.08,18487.0,174.0,68,952.2
5574,46,fermé,1964,757,femme,2.08,18487.0,174.0,68,952.2
5575,75,"ouvert, fermes, châteaux",1948,757,femme,2.08,18487.0,174.0,68,952.2
5576,27,appartements,1900,757,femme,2.08,18487.0,174.0,68,952.2
5577,36,demi-fermé,1968,757,homme,2.08,18487.0,174.0,68,952.2
5578,30,fermé,1949,757,homme,2.08,18487.0,174.0,68,952.2
5580,10,demi-fermé,1900,757,homme,2.08,18487.0,174.0,68,952.2
5581,22,demi-fermé,1960,757,homme,2.08,18487.0,174.0,68,952.2
5582,55,fermé,1947,757,homme,2.08,18487.0,174.0,68,952.2
5583,32,fermé,1981,757,femme,2.08,18487.0,174.0,68,952.2
5584,48,appartements,1959,757,homme,2.08,18487.0,174.0,68,952.2
5585,38,demi-fermé,1963,757,femme,2.08,18487.0,174.0,68,952.2
5586,21,"ouvert, fermes, châteaux",1981,757,femme,2.08,18487.0,174.0,68,952.2
5587,13,appartements,1900,757,homme,2.08,18487.0,174.0,68,952.2
5588,41,fermé,1954,757,femme,2.08,18487.0,174.0,68,952.2
5589,12,demi-fermé,1973,757,femme,2.08,18487.0,174.0,68,952.2
5590,65,demi-fermé,1900,757,homme,2.08,18487.0,174.0,68,952.2
5591,28,demi-fermé,1911,757,femme,2.08,18487.0,174.0,68,952.2
5592,23,demi-fermé,1900,757,homme,2.08,18487.0,174.0,68,952.2
5593,26,"ouvert, fermes, châteaux",1911,757,femme,2.08,18487.0,174.0,68,952.2
5594,75,appartements,1981,757,femme,2.08,18487.0,174.0,68,952.2
5595,75,demi-fermé,1900,757,femme,2.08,18487.0,174.0,68,952.2
5596,23,fermé,1907,757,homme,2.08,18487.0,174.0,68,952.2
5597,61,fermé,1967,757,femme,2.08,18487.0,174.0,68,952.2
5598,75,fermé,1951,757,homme,2.08,18487.0,174.0,68,952.2
5599,6,demi-fermé,1968,757,femme,2.08,18487.0,174.0,68,952.2
5600,20,fermé,1979,139,homme,2.31,18487.0,212.1,68,190.41
5601,57,appartements,1911,139,homme,2.31,18487.0,212.1,68,190.41
5602,62,"ouvert, fermes, châteaux",1981,139,homme,2.31,18487.0,212.1,68,190.41
5603,36,fermé,1900,139,femme,2.31,18487.0,212.1,68,190.41
5604,40,demi-fermé,1981,139,homme,2.31,18487.0,212.1,68,190.41
5605,38,"ouvert, fermes, châteaux",1919,139,homme,2.31,18487.0,212.1,68,190.41
5606,75,"ouvert, fermes, châteaux",1939,139,homme,2.31,18487.0,212.1,68,190.41
5607,68,fermé,1981,139,femme,2.31,18487.0,212.1,68,190.41
5608,27,"ouvert, fermes, châteaux",1953,139,femme,2.31,18487.0,212.1,68,190.41
5609,32,appartements,1950,139,homme,2.31,18487.0,212.1,68,190.41
5610,41,fermé,1950,139,femme,2.31,18487.0,212.1,68,190.41
5611,0,fermé,1951,139,homme,2.31,18487.0,212.1,68,190.41
5612,67,fermé,1921,139,femme,2.31,18487.0,212.1,68,190.41
5613,43,fermé,1959,139,homme,2.31,18487.0,212.1,68,190.41
5614,62,demi-fermé,1958,139,homme,2.31,18487.0,212.1,68,190.41
5615,11,fermé,1912,139,femme,2.31,18487.0,212.1,68,190.41
5616,75,"ouvert, fermes, châteaux",1940,139,homme,2.31,18487.0,212.1,68,190.41
5617,3,fermé,1900,139,homme,2.31,18487.0,212.1,68,190.41
5618,48,fermé,1973,139,homme,2.31,18487.0,212.1,68,190.41
5619,43,fermé,1968,139,homme,2.31,18487.0,212.1,68,190.41
5620,48,appartements,1900,139,homme,2.31,18487.0,212.1,68,190.41
5621,12,fermé,1900,139,homme,2.31,18487.0,212.1,68,190.41
5622,75,fermé,1901,139,femme,2.31,18487.0,212.1,68,190.41
5623,28,demi-fermé,1904,139,homme,2.31,18487.0,212.1,68,190.41
5624,13,"ouvert, fermes, châteaux",1981,139,homme,2.31,18487.0,212.1,68,190.41
5625,43,"ouvert, fermes, châteaux",1968,139,femme,2.31,18487.0,212.1,68,190.41
5626,48,fermé,1934,139,homme,2.31,18487.0,212.1,68,190.41
5627,55,demi-fermé,1909,139,homme,2.31,18487.0,212.1,68,190.41
5628,10,fermé,1900,139,femme,2.31,18487.0,212.1,68,190.41
5629,58,fermé,1924,139,femme,2.31,18487.0,212.1,68,190.41
5630,75,"ouvert, fermes, châteaux",1900,139,homme,2.31,18487.0,212.1,68,190.41
5631,70,fermé,1921,139,femme,2.31,18487.0,212.1,68,190.41
5632,50,"ouvert, fermes, châteaux",1900,139,femme,2.31,18487.0,212.1,68,190.41
5633,50,fermé,1967,139,femme,2.31,18487.0,212.1,68,190.41
5634,13,demi-fermé,1958,139,homme,2.31,18487.0,212.1,68,190.41
5635,42,demi-fermé,1900,139,femme,2.31,18487.0,212.1,68,190.41
5636,53,fermé,1900,139,femme,2.31,18487.0,212.1,68,190.41
5637,70,fermé,1917,139,femme,2.31,18487.0,212.1,68,190.41
5638,60,"ouvert, fermes, châteaux",1981,139,femme,2.31,18487.0,212.1,68,190.41
5639,18,fermé,1900,139,femme,2.31,18487.0,212.1,68,190.41
5640,36,fermé,1956,139,femme,2.31,18487.0,212.1,68,190.41
5641,56,demi-fermé,1900,139,femme,2.31,18487.0,212.1,68,190.41
5642,66,fermé,1900,139,homme,2.31,18487.0,212.1,68,190.41
5643,56,fermé,1978,139,homme,2.31,18487.0,212.1,68,190.41
5644,48,demi-fermé,1947,139,femme,2.31,18487.0,212.1,68,190.41
5645,18,demi-fermé,1981,139,homme,2.31,18487.0,212.1,68,190.41
5646,48,fermé,1981,139,femme,2.31,18487.0,212.1,68,190.41
5647,3,fermé,1948,139,femme,2.31,18487.0,212.1,68,190.41
5648,36,demi-fermé,1930,139,homme,2.31,18487.0,212.1,68,190.41
5649,48,fermé,1962,139,homme,2.31,18487.0,212.1,68,190.41
5650,45,fermé,1981,139,homme,2.31,18487.0,212.1,68,190.41
5651,30,fermé,1900,139,homme,2.31,18487.0,212.1,68,190.41
5653,25,"ouvert, fermes, châteaux",1953,139,homme,2.31,18487.0,212.1,68,190.41
5654,2,demi-fermé,1915,139,homme,2.31,18487.0,212.1,68,190.41
5655,45,demi-fermé,1969,139,homme,2.31,18487.0,212.1,68,190.41
5656,27,demi-fermé,1981,139,femme,2.31,18487.0,212.1,68,190.41
5657,26,fermé,1963,139,homme,2.31,18487.0,212.1,68,190.41
5658,58,fermé,1909,139,femme,2.31,18487.0,212.1,68,190.41
5659,75,fermé,1953,139,homme,2.31,18487.0,212.1,68,190.41
5660,17,fermé,1950,139,femme,2.31,18487.0,212.1,68,190.41
5661,36,demi-fermé,1900,139,femme,2.31,18487.0,212.1,68,190.41
5662,0,fermé,1900,139,homme,2.31,18487.0,212.1,68,190.41
5663,1,fermé,1975,139,homme,2.31,18487.0,212.1,68,190.41
5664,63,fermé,1925,139,femme,2.31,18487.0,212.1,68,190.41
5665,20,fermé,1981,139,femme,2.31,18487.0,212.1,68,190.41
5666,51,appartements,1900,139,homme,2.31,18487.0,212.1,68,190.41
5667,37,fermé,1981,139,femme,2.31,18487.0,212.1,68,190.41
5668,2,demi-fermé,1981,139,homme,2.31,18487.0,212.1,68,190.41
5669,63,fermé,1953,139,homme,2.31,18487.0,212.1,68,190.41
5670,53,fermé,1950,139,femme,2.31,18487.0,212.1,68,190.41
5671,75,demi-fermé,1917,139,femme,2.31,18487.0,212.1,68,190.41
5672,6,demi-fermé,1900,139,femme,2.31,18487.0,212.1,68,190.41
5673,37,fermé,1978,139,femme,2.31,18487.0,212.1,68,190.41
5674,61,fermé,1900,139,homme,2.31,18487.0,212.1,68,190.41
5675,25,"ouvert, fermes, châteaux",1905,139,homme,2.31,18487.0,212.1,68,190.41
5676,55,fermé,1963,139,femme,2.31,18487.0,212.1,68,190.41
5677,50,fermé,1950,139,homme,2.31,18487.0,212.1,68,190.41
5678,65,demi-fermé,1962,139,homme,2.31,18487.0,212.1,68,190.41
5679,12,fermé,1954,139,homme,2.31,18487.0,212.1,68,190.41
5680,5,fermé,1967,139,homme,2.31,18487.0,212.1,68,190.41
5681,32,fermé,1929,139,femme,2.31,18487.0,212.1,68,190.41
5682,52,fermé,1900,139,femme,2.31,18487.0,212.1,68,190.41
5683,16,demi-fermé,1900,139,femme,2.31,18487.0,212.1,68,190.41
5684,27,"ouvert, fermes, châteaux",1981,139,homme,2.31,18487.0,212.1,68,190.41
5685,55,demi-fermé,1900,139,femme,2.31,18487.0,212.1,68,190.41
5686,51,appartements,1937,139,femme,2.31,18487.0,212.1,68,190.41
5687,67,fermé,1947,139,homme,2.31,18487.0,212.1,68,190.41
5688,33,demi-fermé,1969,139,homme,2.31,18487.0,212.1,68,190.41
5689,1,fermé,1981,139,femme,2.31,18487.0,212.1,68,190.41
5690,8,fermé,1981,139,femme,2.31,18487.0,212.1,68,190.41
5691,63,fermé,1922,139,homme,2.31,18487.0,212.1,68,190.41
5692,52,appartements,1979,139,homme,2.31,18487.0,212.1,68,190.41
5693,65,demi-fermé,1906,139,homme,2.31,18487.0,212.1,68,190.41
5694,75,fermé,1978,139,femme,2.31,18487.0,212.1,68,190.41
5695,12,fermé,1972,139,femme,2.31,18487.0,212.1,68,190.41
5696,16,fermé,1908,139,femme,2.31,18487.0,212.1,68,190.41
5697,51,fermé,1959,139,homme,2.31,18487.0,212.1,68,190.41
5698,41,demi-fermé,1967,139,femme,2.31,18487.0,212.1,68,190.41
5699,43,"ouvert, fermes, châteaux",1900,139,femme,2.31,18487.0,212.1,68,190.41
5700,43,"ouvert, fermes, châteaux",1938,54,femme,2.21,18487.0,203.3,65,67.52
5701,35,fermé,1906,54,femme,2.21,18487.0,203.3,65,67.52
5702,28,fermé,1900,54,femme,2.21,18487.0,203.3,65,67.52
5703,0,fermé,1927,54,femme,2.21,18487.0,203.3,65,67.52
5704,37,fermé,1900,54,femme,2.21,18487.0,203.3,65,67.52
5705,35,"ouvert, fermes, châteaux",1900,54,homme,2.21,18487.0,203.3,65,67.52
5706,46,fermé,1952,54,homme,2.21,18487.0,203.3,65,67.52
5707,58,appartements,1919,54,femme,2.21,18487.0,203.3,65,67.52
5708,27,demi-fermé,1900,54,homme,2.21,18487.0,203.3,65,67.52
5709,55,demi-fermé,1906,54,homme,2.21,18487.0,203.3,65,67.52
5710,40,fermé,1958,54,femme,2.21,18487.0,203.3,65,67.52
5711,48,fermé,1926,54,homme,2.21,18487.0,203.3,65,67.52
